date;federal_district;region;city;category;subcategory;product_name;brand;price_segment;manager_id;customer_id;customer_segment;customer_type;sales_amount;quantity;unit_price;discount_amount;profit_margin_pct
2024-04-30;Южный ФО;Ростовская область;Ростов-на-Дону;Красота и здоровье;Парфюмерия;Dior Парфюмерия Model 41;Dior;Budget;MGR_001;CUST_00105;Premium;B2B;728,72;1;776,97;48,25;23,5
2024-04-09;Дальневосточный ФО;Приморский край;Находка;Одежда;Мужская одежда;Adidas Мужская одежда Model 42;Adidas;Budget;MGR_001;CUST_00105;Mass;B2C;14754,5;2;7863,95;973,4;39,4
2024-04-19;Центральный ФО;Тульская область;Тула;Одежда;Мужская одежда;Adidas Мужская одежда Model 43;Adidas;Budget;MGR_001;CUST_00106;Mass;B2B;40138,7;4;12285,1;9001,7;46,6
2024-04-11;Южный ФО;Ростовская область;Ростов-на-Дону;Одежда;Детская одежда;H&M Детская одежда Model 44;H&M;Medium;MGR_001;CUST_00106;Mass;B2C;33922,51;2;17312,48;702,45;58,4
2024-04-26;Северо-Западный ФО;Ленинградская область;Выборг;Красота и здоровье;Парфюмерия;L'Oreal Парфюмерия Model 45;L'Oreal;Medium;MGR_001;CUST_00106;Mass;B2B;46958,26;2;29395,67;11833,08;34,5
2024-04-04;Дальневосточный ФО;Приморский край;Владивосток;Книги и канцелярия;Учебная литература;Альпина Учебная литература Model 46;Альпина;Budget;MGR_001;CUST_00106;Premium;B2B;4040,64;1;4677,01;636,37;20,9
2024-04-13;Уральский ФО;Свердловская область;Екатеринбург;Товары для дома;Мебель;OBI Мебель Model 47;OBI;Medium;MGR_004;CUST_00106;Premium;B2C;50535,48;2;31030,79;11526,1;32,9
2024-04-13;Центральный ФО;Тульская область;Тула;Книги и канцелярия;Канцтовары;Альпина Канцтовары Model 48;Альпина;Budget;MGR_001;CUST_00106;Mass;B2B;7970,1;3;2702,96;138,78;28,8
2024-04-11;Центральный ФО;Москва;Москва;Книги и канцелярия;Учебная литература;Альпина Учебная литература Model 49;Альпина;Budget;MGR_001;CUST_00106;Premium;B2C;15778,75;4;4619,68;2699,97;29,1
2024-04-16;Северо-Западный ФО;Новгородская область;Великий Новгород;Товары для дома;Мебель;Леруа Мерлен Мебель Model 50;Леруа Мерлен;Budget;MGR_001;CUST_00106;Premium;B2B;25072,68;2;13808,25;2543,82;39,6
2024-04-05;Приволжский ФО;Самарская область;Самара;Электроника;Смартфоны;ASUS Смартфоны Model 1;ASUS;Premium;MGR_001;CUST_00106;Premium;B2B;168618,02;2;104972,51;41327,0;15,9
2024-04-26;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Электроника;Смартфоны;Lenovo Смартфоны Model 2;Lenovo;Premium;MGR_001;CUST_00106;Mass;B2B;187737,21;2;100083,37;12429,53;23,7
2024-04-18;Дальневосточный ФО;Приморский край;Находка;Спорт и отдых;Велосипеды;Спортмастер Велосипеды Model 3;Спортмастер;Medium;MGR_001;CUST_00107;Mass;B2B;62883,17;2;35352,9;7822,63;32,9
2024-04-04;Уральский ФО;Челябинская область;Челябинск;Товары для дома;Посуда;IKEA Посуда Model 4;IKEA;Medium;MGR_001;CUST_00107;Mass;B2B;46096,28;1;46845,89;749,61;40,1
2024-04-24;Центральный ФО;Москва;Москва;Электроника;Смартфоны;Apple Смартфоны Model 5;Apple;Premium;MGR_007;CUST_00107;Mass;B2B;48426,46;1;54471,72;6045,26;12,0
2024-04-20;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Книги и канцелярия;Канцтовары;Staedtler Канцтовары Model 6;Staedtler;Budget;MGR_001;CUST_00107;Premium;B2B;4314,93;3;1645,02;620,13;17,6
2024-04-16;Уральский ФО;Свердловская область;Нижний Тагил;Красота и здоровье;Парфюмерия;Chanel Парфюмерия Model 7;Chanel;Medium;MGR_001;CUST_00107;Mass;B2B;39965,28;3;17341,02;12057,78;15,7
2024-04-11;Северо-Западный ФО;Санкт-Петербург;Санкт-Петербург;Спорт и отдых;Велосипеды;Giant Велосипеды Model 8;Giant;Premium;MGR_002;CUST_00107;Mass;B2C;110629,49;2;61626,38;12623,27;33,3
2024-04-10;Северо-Кавказский ФО;Ставропольский край;Пятигорск;Красота и здоровье;Косметика;L'Oreal Косметика Model 9;L'Oreal;Budget;MGR_001;CUST_00107;Premium;B2B;44790,93;5;9330,21;1860,12;22,8
2024-04-04;Центральный ФО;Московская область;Подольск;Товары для дома;Посуда;OBI Посуда Model 10;OBI;Budget;MGR_001;CUST_00107;Premium;B2B;3804,2;1;3989,35;185,15;35,2
2024-04-28;Сибирский ФО;Красноярский край;Красноярск;Спорт и отдых;Туризм;Trek Туризм Model 11;Trek;Premium;MGR_001;CUST_00107;Mass;B2B;56367,57;1;70771,87;14404,3;31,0
2024-04-18;Центральный ФО;Тульская область;Новомосковск;Электроника;Планшеты;Xiaomi Планшеты Model 12;Xiaomi;Medium;MGR_001;CUST_00107;VIP;B2C;110984,1;4;29908,3;8649,1;17,5
2024-04-30;Приволжский ФО;Самарская область;Самара;Электроника;Ноутбуки;Lenovo Ноутбуки Model 13;Lenovo;Medium;MGR_001;CUST_00108;Mass;B2C;84936,61;2;48744,19;12551,77;19,2
2024-04-26;Северо-Западный ФО;Новгородская область;Великий Новгород;Красота и здоровье;Витамины;Chanel Витамины Model 14;Chanel;Budget;MGR_001;CUST_00108;VIP;B2B;46248,32;4;12683,94;4487,44;38,1
2024-04-06;Сибирский ФО;Красноярский край;Красноярск;Одежда;Мужская одежда;Zara Мужская одежда Model 15;Zara;Medium;MGR_001;CUST_00108;VIP;B2B;55517,03;3;20048,38;4628,11;56,0
2024-04-25;Приволжский ФО;Нижегородская область;Дзержинск;Электроника;Планшеты;Xiaomi Планшеты Model 16;Xiaomi;Premium;MGR_001;CUST_00108;Premium;B2C;131897,52;1;143630,03;11732,51;17,9
2024-04-04;Приволжский ФО;Самарская область;Тольятти;Товары для дома;Мебель;Леруа Мерлен Мебель Model 17;Леруа Мерлен;Medium;MGR_001;CUST_00108;Mass;B2B;39044,9;2;25528,89;12012,88;34,8
2024-04-16;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Книги и канцелярия;Художественная литература;Альпина Художественная литература Model 18;Альпина;Budget;MGR_001;CUST_00108;Mass;B2C;2497,42;4;692,33;271,9;30,9
2024-04-06;Приволжский ФО;Нижегородская область;Дзержинск;Спорт и отдых;Спортивное оборудование;Спортмастер Спортивное оборудование Model 19;Спортмастер;Medium;MGR_001;CUST_00108;Mass;B2B;78490,78;2;41244,33;3997,88;40,0
2024-04-08;Северо-Западный ФО;Новгородская область;Великий Новгород;Одежда;Детская одежда;Uniqlo Детская одежда Model 20;Uniqlo;Medium;MGR_001;CUST_00108;Mass;B2B;55046,04;4;17408,11;14586,4;50,9
2024-04-02;Приволжский ФО;Нижегородская область;Нижний Новгород;Красота и здоровье;Парфюмерия;Solgar Парфюмерия Model 21;Solgar;Medium;MGR_001;CUST_00108;Premium;B2B;70150,98;3;26267,95;8652,87;32,0
2024-04-17;Дальневосточный ФО;Приморский край;Владивосток;Одежда;Мужская одежда;Zara Мужская одежда Model 22;Zara;Budget;MGR_001;CUST_00108;Premium;B2B;8762,6;2;5268,59;1774,58;38,5
2024-04-21;Сибирский ФО;Красноярский край;Красноярск;Электроника;Ноутбуки;Lenovo Ноутбуки Model 23;Lenovo;Premium;MGR_001;CUST_00109;Mass;B2B;307334,47;3;108683,19;18715,1;15,0
2024-04-16;Приволжский ФО;Самарская область;Самара;Одежда;Женская одежда;Nike Женская одежда Model 24;Nike;Budget;MGR_001;CUST_00109;Mass;B2B;5381,51;1;5384,19;2,68;54,4
2024-04-20;Северо-Кавказский ФО;Ставропольский край;Пятигорск;Одежда;Женская одежда;Uniqlo Женская одежда Model 25;Uniqlo;Medium;MGR_001;CUST_00109;Premium;B2B;16302,64;1;18711,42;2408,78;39,4
2024-04-03;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Книги и канцелярия;Художественная литература;Pilot Художественная литература Model 26;Pilot;Budget;MGR_001;CUST_00109;Mass;B2B;1196,37;2;601,06;5,75;24,0
2024-04-07;Приволжский ФО;Татарстан;Набережные Челны;Одежда;Женская одежда;Adidas Женская одежда Model 27;Adidas;Medium;MGR_001;CUST_00109;Premium;B2B;42160,77;2;22435,11;2709,45;45,3
2024-04-15;Сибирский ФО;Красноярский край;Красноярск;Товары для дома;Текстиль;OBI Текстиль Model 28;OBI;Budget;MGR_001;CUST_00109;Mass;B2B;5396,92;1;5714,6;317,68;31,3
2024-04-15;Сибирский ФО;Новосибирская область;Новосибирск;Книги и канцелярия;Художественная литература;Staedtler Художественная литература Model 29;Staedtler;Budget;MGR_005;CUST_00109;Premium;B2B;8778,02;3;3117,21;573,61;19,6
2024-04-11;Уральский ФО;Свердловская область;Екатеринбург;Спорт и отдых;Туризм;Giant Туризм Model 30;Giant;Medium;MGR_004;CUST_00109;Mass;B2B;152988,12;5;32500,56;9514,68;23,7
2024-04-29;Южный ФО;Ростовская область;Ростов-на-Дону;Одежда;Мужская одежда;H&M Мужская одежда Model 31;H&M;Medium;MGR_001;CUST_00109;Mass;B2C;20350,23;1;24056,78;3706,55;46,5
2024-04-05;Центральный ФО;Московская область;Подольск;Красота и здоровье;Косметика;L'Oreal Косметика Model 32;L'Oreal;Budget;MGR_001;CUST_00109;Premium;B2C;13148,09;1;14727,4;1579,31;30,3
2024-04-12;Южный ФО;Ростовская область;Ростов-на-Дону;Красота и здоровье;Парфюмерия;L'Oreal Парфюмерия Model 33;L'Oreal;Medium;MGR_001;CUST_00110;Premium;B2B;20171,41;1;24466,11;4294,7;19,0
2024-04-24;Центральный ФО;Москва;Москва;Спорт и отдых;Туризм;Trek Туризм Model 34;Trek;Medium;MGR_001;CUST_00110;Mass;B2C;110355,94;3;41008,79;12670,43;38,7
2024-04-24;Южный ФО;Краснодарский край;Краснодар;Электроника;Планшеты;Lenovo Планшеты Model 35;Lenovo;Premium;MGR_006;CUST_00110;Premium;B2B;86896,79;1;100241,55;13344,76;12,7
2024-04-06;Приволжский ФО;Татарстан;Казань;Товары для дома;Посуда;JYSK Посуда Model 36;JYSK;Medium;MGR_003;CUST_00110;Mass;B2B;29586,01;1;30479,08;893,07;27,6
2024-04-10;Уральский ФО;Челябинская область;Магнитогорск;Одежда;Мужская одежда;Nike Мужская одежда Model 37;Nike;Budget;MGR_001;CUST_00110;Premium;B2C;12049,43;3;4856,79;2520,94;38,9
2024-04-14;Приволжский ФО;Самарская область;Тольятти;Электроника;Ноутбуки;Xiaomi Ноутбуки Model 38;Xiaomi;Premium;MGR_001;CUST_00110;Mass;B2B;52696,71;1;67901,02;15204,31;11,3
