transaction_id;date;city;store_id;category;brand;quantity;item_price;total_amount;cost;profit;customer_id;payment_method;month;quarter;year;day_of_week
T100502;2023-02-03;Новосибирск;ТМ-НСК-001;Игровые консоли;Nintendo;1;43353,23;43353,23;41071,48;2281,75;CUST_92048;Карта;2023-02;Q1 2023;2023;Пятница
T100503;2023-02-03;Москва;ТМ-МСК-004;Смартфоны;Apple;1;34837,18;34837,18;22778,16;12059,02;CUST_94488;Онлайн;2023-02;Q1 2023;2023;Пятница
T100504;2023-02-03;Екатеринбург;ТМ-ЕКТ-003;Ноутбуки;Dell;1;51944,96;51944,96;43534,82;8410,14;CUST_43178;Онлайн;2023-02;Q1 2023;2023;Пятница
T100505;2023-02-03;Нижний Новгород;ТМ-НН-001;Телевизоры;Philips;1;34004,26;34004,26;30981,66;3022,6;CUST_60033;Карта;2023-02;Q1 2023;2023;Пятница
T100506;2023-02-03;Екатеринбург;ТМ-ЕКТ-001;Смартфоны;Xiaomi;1;44267,03;44267,03;35835,22;8431,81;CUST_53711;Карта;2023-02;Q1 2023;2023;Пятница
T100507;2023-02-03;Санкт-Петербург;ТМ-СПБ-002;Аудиотехника;Sony;1;9842,4;9842,4;6418,96;3423,44;CUST_46277;Карта;2023-02;Q1 2023;2023;Пятница
T100508;2023-02-03;Екатеринбург;ТМ-ЕКТ-003;Игровые консоли;Microsoft Xbox;1;53965,14;53965,14;46255,83;7709,31;CUST_20440;Наличные;2023-02;Q1 2023;2023;Пятница
T100509;2023-02-03;Ростов-на-Дону;ТМ-РСТ-001;Аудиотехника;Bose;1;6493,18;6493,18;5410,98;1082,2;CUST_45841;Карта;2023-02;Q1 2023;2023;Пятница
T100510;2023-02-03;Ростов-на-Дону;ТМ-РСТ-002;Ноутбуки;Dell;1;58677,19;58677,19;57373,26;1303,93;CUST_58080;Онлайн;2023-02;Q1 2023;2023;Пятница
T100511;2023-02-03;Москва;ТМ-МСК-001;Игровые консоли;Microsoft Xbox;1;63156,68;63156,68;43723,86;19432,82;CUST_65772;Карта;2023-02;Q1 2023;2023;Пятница
T100512;2023-02-03;Самара;ТМ-СМР-001;Аксессуары;Разные бренды;3;2707,16;8121,5;5732,82;2388,68;CUST_56445;Карта;2023-02;Q1 2023;2023;Пятница
T100513;2023-02-03;Ростов-на-Дону;ТМ-РСТ-001;Ноутбуки;ASUS;1;74919,2;74919,2;73254,33;1664,87;CUST_48012;Карта;2023-02;Q1 2023;2023;Пятница
T100514;2023-02-03;Нижний Новгород;ТМ-НН-001;Аксессуары;Разные бренды;3;2471,14;7413,42;4942,28;2471,14;CUST_73442;Карта;2023-02;Q1 2023;2023;Пятница
T100515;2023-02-03;Ростов-на-Дону;ТМ-РСТ-002;Смартфоны;Huawei;1;32837,35;32837,35;31013,05;1824,3;CUST_20020;Карта;2023-02;Q1 2023;2023;Пятница
T100516;2023-02-03;Екатеринбург;ТМ-ЕКТ-003;Ноутбуки;HP;1;67793,43;67793,43;56817,35;10976,08;CUST_78569;Онлайн;2023-02;Q1 2023;2023;Пятница
T100517;2023-02-03;Санкт-Петербург;ТМ-СПБ-003;Телевизоры;LG;1;49918,06;49918,06;35593,75;14324,31;CUST_32761;Наличные;2023-02;Q1 2023;2023;Пятница
T100518;2023-02-03;Ростов-на-Дону;ТМ-РСТ-001;Ноутбуки;Dell;1;46457,97;46457,97;45425,58;1032,39;CUST_78130;Онлайн;2023-02;Q1 2023;2023;Пятница
T100519;2023-02-04;Санкт-Петербург;ТМ-СПБ-002;Смартфоны;OPPO;1;33537,38;33537,38;24788,5;8748,88;CUST_24554;Онлайн;2023-02;Q1 2023;2023;Суббота
T100520;2023-02-04;Екатеринбург;ТМ-ЕКТ-003;Игровые консоли;Sony PlayStation;1;35228,82;35228,82;30196,13;5032,69;CUST_72215;Карта;2023-02;Q1 2023;2023;Суббота
T100521;2023-02-04;Нижний Новгород;ТМ-НН-001;Смартфоны;Samsung;2;38700,09;77400,18;73100,17;4300,01;CUST_45717;Наличные;2023-02;Q1 2023;2023;Суббота
T100522;2023-02-04;Уфа;ТМ-УФА-001;Бытовая техника;Indesit;2;17176,69;34353,38;34353,37;0,01;CUST_28397;Наличные;2023-02;Q1 2023;2023;Суббота
T100523;2023-02-04;Екатеринбург;ТМ-ЕКТ-003;Игровые консоли;Sony PlayStation;1;32126,85;32126,85;27537,3;4589,55;CUST_46059;Карта;2023-02;Q1 2023;2023;Суббота
T100524;2023-02-04;Екатеринбург;ТМ-ЕКТ-002;Ноутбуки;HP;1;60064,44;60064,44;50339,72;9724,72;CUST_51697;Карта;2023-02;Q1 2023;2023;Суббота
T100525;2023-02-04;Казань;ТМ-КЗН-002;Бытовая техника;Bosch;1;21075,03;21075,03;18733,36;2341,67;CUST_52563;Наличные;2023-02;Q1 2023;2023;Суббота
T100526;2023-02-04;Санкт-Петербург;ТМ-СПБ-002;Аксессуары;NoName;1;3663,29;3663,29;1911,28;1752,01;CUST_12155;Наличные;2023-02;Q1 2023;2023;Суббота
T100527;2023-02-04;Москва;ТМ-МСК-004;Аудиотехника;Sony;1;11150,0;11150,0;6432,69;4717,31;CUST_76094;Онлайн;2023-02;Q1 2023;2023;Суббота
T100528;2023-02-04;Москва;ТМ-МСК-002;Ноутбуки;Acer;1;92449,1;92449,1;62580,92;29868,18;CUST_30532;Наличные;2023-02;Q1 2023;2023;Суббота
T100529;2023-02-04;Нижний Новгород;ТМ-НН-001;Ноутбуки;Lenovo;1;42725,97;42725,97;41776,51;949,46;CUST_55008;Карта;2023-02;Q1 2023;2023;Суббота
T100530;2023-02-04;Нижний Новгород;ТМ-НН-002;Телевизоры;Sony;1;43175,51;43175,51;39337,69;3837,82;CUST_77736;Онлайн;2023-02;Q1 2023;2023;Суббота
T100531;2023-02-04;Москва;ТМ-МСК-004;Ноутбуки;Acer;1;85060,4;85060,4;57579,35;27481,05;CUST_42675;Карта;2023-02;Q1 2023;2023;Суббота
T100532;2023-02-04;Нижний Новгород;ТМ-НН-001;Аксессуары;OEM;1;1817,74;1817,74;1211,83;605,91;CUST_54799;Карта;2023-02;Q1 2023;2023;Суббота
T100533;2023-02-04;Ростов-на-Дону;ТМ-РСТ-002;Бытовая техника;LG;1;28485,25;28485,25;25320,22;3165,03;CUST_65281;Карта;2023-02;Q1 2023;2023;Суббота
T100534;2023-02-04;Санкт-Петербург;ТМ-СПБ-003;Телевизоры;TCL;1;56936,12;56936,12;40597,93;16338,19;CUST_72193;Карта;2023-02;Q1 2023;2023;Суббота
T100535;2023-02-04;Екатеринбург;ТМ-ЕКТ-002;Игровые консоли;Microsoft Xbox;1;45531,88;45531,88;39027,33;6504,56;CUST_71735;Онлайн;2023-02;Q1 2023;2023;Суббота
T100536;2023-02-04;Ростов-на-Дону;ТМ-РСТ-001;Аксессуары;NoName;2;2586,78;5173,56;3449,04;1724,52;CUST_88771;Онлайн;2023-02;Q1 2023;2023;Суббота
T100537;2023-02-04;Казань;ТМ-КЗН-002;Аксессуары;OEM;4;2381,53;9526,1;6350,74;3175,36;CUST_59257;Карта;2023-02;Q1 2023;2023;Суббота
T100538;2023-02-04;Екатеринбург;ТМ-ЕКТ-002;Аудиотехника;Audio-Technica;2;10314,16;20628,32;14734,51;5893,81;CUST_46502;Наличные;2023-02;Q1 2023;2023;Суббота
T100539;2023-02-04;Санкт-Петербург;ТМ-СПБ-003;Игровые консоли;Nintendo;1;33824,59;33824,59;26471,42;7353,17;CUST_51494;Карта;2023-02;Q1 2023;2023;Суббота
T100540;2023-02-04;Екатеринбург;ТМ-ЕКТ-002;Смартфоны;OPPO;1;44386,2;44386,2;35931,68;8454,52;CUST_42292;Карта;2023-02;Q1 2023;2023;Суббота
T100541;2023-02-04;Москва;ТМ-МСК-002;Ноутбуки;ASUS;1;101066,9;101066,9;68414,52;32652,38;CUST_69166;Карта;2023-02;Q1 2023;2023;Суббота
T100542;2023-02-04;Санкт-Петербург;ТМ-СПБ-002;Смартфоны;Xiaomi;1;28234,75;28234,75;20869,17;7365,58;CUST_66377;Карта;2023-02;Q1 2023;2023;Суббота
T100543;2023-02-04;Москва;ТМ-МСК-002;Бытовая техника;Indesit;1;39493,36;39493,36;24303,61;15189,75;CUST_76645;Наличные;2023-02;Q1 2023;2023;Суббота
T100544;2023-02-05;Ростов-на-Дону;ТМ-РСТ-001;Телевизоры;Sony;1;34707,32;34707,32;31622,23;3085,09;CUST_93438;Карта;2023-02;Q1 2023;2023;Воскресенье
T100545;2023-02-05;Санкт-Петербург;ТМ-СПБ-003;Игровые консоли;Nintendo;2;48162,51;96325,01;75384,79;20940,22;CUST_84239;Карта;2023-02;Q1 2023;2023;Воскресенье
T100546;2023-02-05;Казань;ТМ-КЗН-002;Бытовая техника;Bosch;1;28411,81;28411,81;25254,94;3156,87;CUST_28409;Карта;2023-02;Q1 2023;2023;Воскресенье
T100547;2023-02-05;Москва;ТМ-МСК-005;Аксессуары;OEM;1;3559,97;3559,97;1643,07;1916,9;CUST_62831;Онлайн;2023-02;Q1 2023;2023;Воскресенье
T100548;2023-02-05;Ростов-на-Дону;ТМ-РСТ-002;Телевизоры;TCL;1;34985,46;34985,46;31875,64;3109,82;CUST_24393;Карта;2023-02;Q1 2023;2023;Воскресенье
T100549;2023-02-05;Москва;ТМ-МСК-002;Смартфоны;OPPO;1;39276,37;39276,37;25680,7;13595,67;CUST_79790;Наличные;2023-02;Q1 2023;2023;Воскресенье
T100550;2023-02-05;Нижний Новгород;ТМ-НН-002;Аксессуары;Разные бренды;3;2053,21;6159,62;4106,4;2053,22;CUST_68258;Карта;2023-02;Q1 2023;2023;Воскресенье
T100551;2023-02-05;Казань;ТМ-КЗН-002;Ноутбуки;Lenovo;2;41939,95;83879,89;82015,89;1864,0;CUST_83879;Карта;2023-02;Q1 2023;2023;Воскресенье
T100552;2023-02-05;Казань;ТМ-КЗН-001;Ноутбуки;ASUS;1;65574,41;65574,41;64117,2;1457,21;CUST_91774;Карта;2023-02;Q1 2023;2023;Воскресенье
T100553;2023-02-05;Москва;ТМ-МСК-001;Смартфоны;Apple;1;38471,86;38471,86;25154,68;13317,18;CUST_51642;Карта;2023-02;Q1 2023;2023;Воскресенье
T100554;2023-02-05;Челябинск;ТМ-ЧЛБ-001;Смартфоны;OPPO;1;32196,29;32196,29;32196,29;0,0;CUST_65942;Карта;2023-02;Q1 2023;2023;Воскресенье
T100555;2023-02-05;Ростов-на-Дону;ТМ-РСТ-001;Смартфоны;OPPO;1;25929,16;25929,16;24488,65;1440,51;CUST_46366;Наличные;2023-02;Q1 2023;2023;Воскресенье
T100556;2023-02-05;Челябинск;ТМ-ЧЛБ-001;Ноутбуки;Dell;1;67308,02;67308,02;69683,59;-2375,57;CUST_89641;Онлайн;2023-02;Q1 2023;2023;Воскресенье
T100557;2023-02-05;Санкт-Петербург;ТМ-СПБ-003;Аксессуары;OEM;4;3687,66;14750,64;7695,97;7054,67;CUST_78036;Карта;2023-02;Q1 2023;2023;Воскресенье
T100558;2023-02-05;Казань;ТМ-КЗН-001;Ноутбуки;HP;1;47639,57;47639,57;46580,92;1058,65;CUST_30737;Карта;2023-02;Q1 2023;2023;Воскресенье
T100559;2023-02-05;Москва;ТМ-МСК-005;Ноутбуки;Acer;1;87454,6;87454,6;59200,04;28254,56;CUST_90929;Карта;2023-02;Q1 2023;2023;Воскресенье
T100560;2023-02-06;Казань;ТМ-КЗН-002;Ноутбуки;HP;1;54218,11;54218,11;53013,26;1204,85;CUST_41016;Онлайн;2023-02;Q1 2023;2023;Понедельник
T100561;2023-02-06;Москва;ТМ-МСК-002;Телевизоры;Philips;1;51209,57;51209,57;32301,43;18908,14;CUST_34569;Онлайн;2023-02;Q1 2023;2023;Понедельник
T100562;2023-02-06;Санкт-Петербург;ТМ-СПБ-002;Ноутбуки;Acer;2;81412,56;162825,12;124596,61;38228,51;CUST_77395;Наличные;2023-02;Q1 2023;2023;Понедельник
T100563;2023-02-06;Москва;ТМ-МСК-003;Бытовая техника;Indesit;1;25706,07;25706,07;15819,12;9886,95;CUST_42658;Карта;2023-02;Q1 2023;2023;Понедельник
T100564;2023-02-06;Ростов-на-Дону;ТМ-РСТ-001;Бытовая техника;Samsung;1;28445,36;28445,36;25284,77;3160,59;CUST_66532;Онлайн;2023-02;Q1 2023;2023;Понедельник
T100565;2023-02-06;Екатеринбург;ТМ-ЕКТ-001;Смартфоны;Xiaomi;1;38590,29;38590,29;31239,76;7350,53;CUST_30281;Карта;2023-02;Q1 2023;2023;Понедельник
T100566;2023-02-06;Казань;ТМ-КЗН-001;Ноутбуки;Lenovo;1;75363,15;75363,15;73688,41;1674,74;CUST_74261;Карта;2023-02;Q1 2023;2023;Понедельник
T100567;2023-02-06;Новосибирск;ТМ-НСК-002;Аксессуары;Разные бренды;1;1983,07;1983,07;1252,46;730,61;CUST_37759;Карта;2023-02;Q1 2023;2023;Понедельник
T100568;2023-02-06;Москва;ТМ-МСК-003;Игровые консоли;Microsoft Xbox;1;70940,68;70940,68;49112,77;21827,91;CUST_51568;Карта;2023-02;Q1 2023;2023;Понедельник
T100569;2023-02-07;Екатеринбург;ТМ-ЕКТ-001;Игровые консоли;Microsoft Xbox;1;39653,59;39653,59;33988,79;5664,8;CUST_41206;Наличные;2023-02;Q1 2023;2023;Вторник
T100570;2023-02-07;Екатеринбург;ТМ-ЕКТ-003;Игровые консоли;Sony PlayStation;1;57234,91;57234,91;49058,5;8176,41;CUST_69127;Карта;2023-02;Q1 2023;2023;Вторник
T100571;2023-02-07;Казань;ТМ-КЗН-001;Телевизоры;Philips;1;51746,86;51746,86;47147,14;4599,72;CUST_44119;Карта;2023-02;Q1 2023;2023;Вторник
T100572;2023-02-07;Санкт-Петербург;ТМ-СПБ-003;Телевизоры;TCL;1;53203,05;53203,05;37936,08;15266,97;CUST_76429;Наличные;2023-02;Q1 2023;2023;Вторник
T100573;2023-02-07;Уфа;ТМ-УФА-001;Бытовая техника;Electrolux;1;23795,43;23795,43;23795,43;0,0;CUST_39950;Онлайн;2023-02;Q1 2023;2023;Вторник
T100574;2023-02-07;Челябинск;ТМ-ЧЛБ-001;Бытовая техника;Bosch;1;17811,05;17811,05;16763,34;1047,71;CUST_94415;Карта;2023-02;Q1 2023;2023;Вторник
T100575;2023-02-07;Екатеринбург;ТМ-ЕКТ-002;Смартфоны;Huawei;1;35748,73;35748,73;28939,45;6809,28;CUST_45993;Онлайн;2023-02;Q1 2023;2023;Вторник
T100576;2023-02-07;Нижний Новгород;ТМ-НН-001;Телевизоры;TCL;1;36258,44;36258,44;33035,47;3222,97;CUST_48879;Наличные;2023-02;Q1 2023;2023;Вторник
T100577;2023-02-07;Ростов-на-Дону;ТМ-РСТ-001;Аксессуары;NoName;2;1649,76;3299,53;2199,68;1099,85;CUST_64041;Наличные;2023-02;Q1 2023;2023;Вторник
T100578;2023-02-07;Екатеринбург;ТМ-ЕКТ-002;Бытовая техника;Samsung;2;18632,15;37264,29;28391,84;8872,45;CUST_90425;Карта;2023-02;Q1 2023;2023;Вторник
T100579;2023-02-07;Санкт-Петербург;ТМ-СПБ-003;Аудиотехника;Sony;2;11856,06;23712,13;15464,44;8247,69;CUST_14099;Онлайн;2023-02;Q1 2023;2023;Вторник
T100580;2023-02-07;Москва;ТМ-МСК-002;Бытовая техника;Samsung;1;33856,13;33856,13;20834,54;13021,59;CUST_12533;Карта;2023-02;Q1 2023;2023;Вторник
T100581;2023-02-07;Новосибирск;ТМ-НСК-001;Аксессуары;Разные бренды;1;1815,25;1815,25;1146,47;668,78;CUST_38349;Карта;2023-02;Q1 2023;2023;Вторник
T100582;2023-02-08;Екатеринбург;ТМ-ЕКТ-002;Бытовая техника;Indesit;1;26181,9;26181,9;19948,11;6233,79;CUST_21823;Карта;2023-02;Q1 2023;2023;Среда
T100583;2023-02-08;Новосибирск;ТМ-НСК-002;Смартфоны;Apple;1;41950,76;41950,76;37534,89;4415,87;CUST_26917;Карта;2023-02;Q1 2023;2023;Среда
T100584;2023-02-08;Нижний Новгород;ТМ-НН-001;Телевизоры;Sony;1;37816,45;37816,45;34454,99;3361,46;CUST_88688;Карта;2023-02;Q1 2023;2023;Среда
T100585;2023-02-08;Самара;ТМ-СМР-001;Аксессуары;Разные бренды;1;2579,88;2579,88;1821,09;758,79;CUST_18220;Карта;2023-02;Q1 2023;2023;Среда
T100586;2023-02-08;Москва;ТМ-МСК-005;Аксессуары;OEM;1;3150,08;3150,08;1453,89;1696,19;CUST_75283;Карта;2023-02;Q1 2023;2023;Среда
T100587;2023-02-08;Екатеринбург;ТМ-ЕКТ-002;Аксессуары;OEM;1;2226,58;2226,58;1272,33;954,25;CUST_42727;Карта;2023-02;Q1 2023;2023;Среда
T100588;2023-02-08;Нижний Новгород;ТМ-НН-002;Ноутбуки;Acer;2;47219,25;94438,49;92339,86;2098,63;CUST_44812;Карта;2023-02;Q1 2023;2023;Среда
T100589;2023-02-08;Новосибирск;ТМ-НСК-002;Смартфоны;OPPO;2;38175,15;76350,3;68313,43;8036,87;CUST_53451;Наличные;2023-02;Q1 2023;2023;Среда
T100590;2023-02-08;Москва;ТМ-МСК-001;Бытовая техника;Bosch;1;37242,56;37242,56;22918,5;14324,06;CUST_81013;Наличные;2023-02;Q1 2023;2023;Среда
T100591;2023-02-08;Нижний Новгород;ТМ-НН-002;Аксессуары;NoName;2;2254,74;4509,49;3006,32;1503,17;CUST_67160;Карта;2023-02;Q1 2023;2023;Среда
T100592;2023-02-08;Москва;ТМ-МСК-004;Бытовая техника;Bosch;1;34673,74;34673,74;21337,69;13336,05;CUST_27113;Карта;2023-02;Q1 2023;2023;Среда
T100593;2023-02-08;Екатеринбург;ТМ-ЕКТ-001;Ноутбуки;ASUS;1;58953,15;58953,15;49408,35;9544,8;CUST_53704;Карта;2023-02;Q1 2023;2023;Среда
T100594;2023-02-08;Москва;ТМ-МСК-004;Аксессуары;NoName;1;3817,15;3817,15;1761,76;2055,39;CUST_74160;Карта;2023-02;Q1 2023;2023;Среда
T100595;2023-02-08;Екатеринбург;ТМ-ЕКТ-001;Ноутбуки;Acer;1;61497,15;61497,15;51540,47;9956,68;CUST_31401;Онлайн;2023-02;Q1 2023;2023;Среда
T100596;2023-02-08;Санкт-Петербург;ТМ-СПБ-003;Игровые консоли;Microsoft Xbox;1;55254,16;55254,16;43242,39;12011,77;CUST_39714;Наличные;2023-02;Q1 2023;2023;Среда
T100597;2023-02-08;Челябинск;ТМ-ЧЛБ-001;Аксессуары;NoName;1;2055,61;2055,61;1451,02;604,59;CUST_85221;Карта;2023-02;Q1 2023;2023;Среда
T100598;2023-02-08;Москва;ТМ-МСК-001;Аудиотехника;Bose;1;8146,44;8146,44;4699,87;3446,57;CUST_20364;Онлайн;2023-02;Q1 2023;2023;Среда
T100599;2023-02-08;Москва;ТМ-МСК-003;Смартфоны;Huawei;1;53392,5;53392,5;34910,48;18482,02;CUST_36513;Наличные;2023-02;Q1 2023;2023;Среда
T100600;2023-02-09;Казань;ТМ-КЗН-002;Аксессуары;NoName;1;1706,81;1706,81;1137,87;568,94;CUST_17046;Карта;2023-02;Q1 2023;2023;Четверг
T100601;2023-02-09;Екатеринбург;ТМ-ЕКТ-003;Бытовая техника;Electrolux;1;26689,35;26689,35;20334,74;6354,61;CUST_18931;Наличные;2023-02;Q1 2023;2023;Четверг
T100602;2023-02-09;Ростов-на-Дону;ТМ-РСТ-001;Бытовая техника;LG;1;26147,76;26147,76;23242,46;2905,3;CUST_13864;Онлайн;2023-02;Q1 2023;2023;Четверг
