order_id;category;returned;return_reason;order_value;days_to_return
RET-011942;Наушники;0;;8798.22;
RET-011943;Ноутбуки;0;;87657.15;
RET-011944;Наушники;0;;14652.89;
RET-011945;Наушники;0;;6184.06;
RET-011946;Смартфоны;0;;46569.32;
RET-011947;Наушники;0;;9486.88;
RET-011948;Аксессуары;0;;3793.9;
RET-011949;Ноутбуки;0;;73149.6;
RET-011950;Наушники;0;;5390.51;
RET-011951;Наушники;0;;2850.53;
RET-011952;Аксессуары;0;;412.39;
RET-011953;Ноутбуки;0;;91897.47;
RET-011954;Планшеты;0;;27547.91;
RET-011955;Наушники;0;;8999.93;
RET-011956;Смартфоны;0;;46648.78;
RET-011957;Аксессуары;0;;3140.37;
RET-011958;Аксессуары;0;;2741.0;
RET-011959;Наушники;0;;13780.77;
RET-011960;Планшеты;0;;19971.43;
RET-011961;Смартфоны;0;;33544.65;
RET-011962;Смартфоны;0;;31926.78;
RET-011963;Планшеты;0;;13095.17;
RET-011964;Планшеты;0;;25775.64;
RET-011965;Наушники;0;;4535.63;
RET-011966;Ноутбуки;0;;34933.18;
RET-011967;Планшеты;0;;17090.46;
RET-011968;Смартфоны;0;;15473.92;
RET-011969;Наушники;0;;14168.79;
RET-011970;Смартфоны;0;;76726.65;
RET-011971;Аксессуары;0;;387.43;
RET-011972;Планшеты;0;;8015.7;
RET-011973;Наушники;0;;9060.07;
RET-011974;Аксессуары;0;;3251.24;
RET-011975;Планшеты;0;;38988.38;
RET-011976;Наушники;0;;10471.05;
RET-011977;Наушники;0;;14753.93;
RET-011978;Наушники;0;;6688.64;
RET-011979;Наушники;0;;6756.27;
RET-011980;Наушники;0;;11718.45;
RET-011981;Наушники;0;;4385.06;
RET-011982;Ноутбуки;0;;41684.31;
RET-011983;Аксессуары;0;;3167.2;
RET-011984;Наушники;0;;4875.27;
RET-011985;Наушники;0;;4149.97;
RET-011986;Планшеты;0;;17192.43;
RET-011987;Планшеты;0;;18628.77;
RET-011988;Ноутбуки;0;;45334.84;
RET-011989;Аксессуары;0;;3592.97;
RET-011990;Аксессуары;0;;4614.07;
RET-011991;Ноутбуки;0;;101087.09;
RET-011992;Аксессуары;1;changed_mind;1456.65;2.0
RET-011993;Наушники;0;;5968.53;
RET-011994;Аксессуары;0;;485.31;
RET-011995;Смартфоны;0;;27229.34;
RET-011996;Планшеты;0;;43135.02;
RET-011997;Смартфоны;0;;36258.52;
RET-011998;Планшеты;0;;23656.73;
RET-011999;Наушники;0;;12351.11;
RET-012000;Наушники;0;;14367.89;
RET-012001;Аксессуары;0;;1435.09;
RET-012002;Ноутбуки;0;;105728.87;
RET-012003;Планшеты;1;changed_mind;28402.2;5.0
RET-012004;Планшеты;0;;43636.77;
RET-012005;Смартфоны;0;;58451.61;
RET-012006;Ноутбуки;0;;112254.01;
RET-012007;Планшеты;0;;10417.18;
RET-012008;Ноутбуки;0;;87268.4;
RET-012009;Наушники;0;;9938.17;
RET-012010;Планшеты;0;;31477.89;
RET-012011;Наушники;0;;6068.05;
RET-012012;Наушники;0;;10227.26;
RET-012013;Смартфоны;0;;33229.03;
RET-012014;Наушники;0;;4644.33;
RET-012015;Смартфоны;0;;68436.32;
RET-012016;Аксессуары;0;;2697.64;
RET-012017;Аксессуары;0;;1287.74;
RET-012018;Планшеты;0;;38166.28;
RET-012019;Планшеты;0;;34458.03;
RET-012020;Наушники;0;;10356.92;
RET-012021;Наушники;0;;7951.09;
RET-012022;Аксессуары;0;;3976.2;
RET-012023;Аксессуары;0;;4036.92;
RET-012024;Смартфоны;0;;65350.21;
RET-012025;Наушники;0;;8041.87;
RET-012026;Планшеты;0;;27820.0;
RET-012027;Ноутбуки;0;;61119.07;
RET-012028;Планшеты;0;;20998.89;
RET-012029;Ноутбуки;0;;89568.5;
RET-012030;Наушники;0;;11951.61;
RET-012031;Планшеты;0;;31649.55;
RET-012032;Ноутбуки;0;;50883.12;
RET-012033;Планшеты;0;;16432.31;
RET-012034;Аксессуары;0;;4219.45;
RET-012035;Ноутбуки;0;;52875.77;
RET-012036;Смартфоны;0;;65675.75;
RET-012037;Ноутбуки;0;;113238.04;
RET-012038;Наушники;0;;13327.22;
RET-012039;Планшеты;0;;39417.89;
RET-012040;Ноутбуки;0;;98721.33;
RET-012041;Ноутбуки;0;;44315.27;
RET-012042;Наушники;0;;10538.99;
RET-012043;Планшеты;0;;34818.56;
RET-012044;Наушники;0;;5221.47;
RET-012045;Наушники;0;;11265.29;
RET-012046;Наушники;0;;14778.88;
RET-012047;Ноутбуки;0;;99559.19;
RET-012048;Ноутбуки;0;;61599.32;
RET-012049;Аксессуары;0;;2391.12;
RET-012050;Наушники;0;;13329.64;
RET-012051;Смартфоны;0;;46349.3;
RET-012052;Аксессуары;0;;1233.31;
RET-012053;Смартфоны;0;;67885.51;
RET-012054;Аксессуары;0;;1674.33;
RET-012055;Смартфоны;0;;37195.71;
RET-012056;Наушники;0;;11450.12;
RET-012057;Наушники;0;;3191.6;
RET-012058;Смартфоны;0;;47992.34;
RET-012059;Планшеты;0;;9977.82;
RET-012060;Аксессуары;1;changed_mind;921.14;4.0
RET-012061;Наушники;0;;13687.63;
RET-012062;Смартфоны;0;;53052.31;
RET-012063;Смартфоны;0;;28530.21;
RET-012064;Смартфоны;0;;74773.63;
RET-012065;Планшеты;0;;30713.47;
RET-012066;Смартфоны;0;;31601.02;
RET-012067;Планшеты;0;;31511.68;
RET-012068;Аксессуары;0;;3367.79;
RET-012069;Смартфоны;0;;64223.86;
RET-012070;Наушники;0;;10535.82;
RET-012071;Смартфоны;0;;55962.89;
RET-012072;Ноутбуки;0;;87475.94;
RET-012073;Наушники;0;;7767.82;
RET-012074;Смартфоны;0;;37526.9;
RET-012075;Наушники;0;;14841.07;
RET-012076;Смартфоны;0;;59505.0;
RET-012077;Ноутбуки;1;defect;96285.95;3.0
RET-012078;Смартфоны;0;;26600.78;
RET-012079;Планшеты;0;;9729.78;
RET-012080;Наушники;0;;6364.59;
RET-012081;Наушники;0;;14291.61;
RET-012082;Аксессуары;0;;997.33;
RET-012083;Ноутбуки;0;;49103.38;
RET-012084;Планшеты;0;;44463.21;
RET-012085;Наушники;0;;12070.19;
RET-012086;Смартфоны;0;;30398.33;
RET-012087;Наушники;0;;3303.28;
RET-012088;Планшеты;0;;10218.63;
RET-012089;Ноутбуки;0;;89463.26;
RET-012090;Наушники;0;;8462.89;
RET-012091;Смартфоны;0;;44646.51;
RET-012092;Планшеты;0;;31595.56;
RET-012093;Наушники;0;;6185.1;
RET-012094;Планшеты;1;defect;16335.12;7.0
RET-012095;Ноутбуки;0;;95540.72;
RET-012096;Аксессуары;0;;3910.59;
RET-012097;Аксессуары;0;;397.43;
RET-012098;Аксессуары;0;;3044.68;
RET-012099;Ноутбуки;0;;77632.83;
RET-012100;Аксессуары;0;;1062.5;
RET-012101;Смартфоны;0;;69561.59;
RET-012102;Ноутбуки;0;;53736.44;
RET-012103;Аксессуары;0;;4288.69;
RET-012104;Смартфоны;0;;65001.5;
RET-012105;Планшеты;0;;15485.86;
RET-012106;Аксессуары;0;;3643.68;
RET-012107;Наушники;0;;2129.36;
RET-012108;Наушники;0;;14806.91;
RET-012109;Ноутбуки;0;;61406.22;
RET-012110;Ноутбуки;0;;45775.06;
RET-012111;Наушники;0;;13118.05;
RET-012112;Аксессуары;1;changed_mind;4746.17;5.0
RET-012113;Планшеты;0;;38106.55;
RET-012114;Смартфоны;0;;61376.28;
RET-012115;Смартфоны;0;;47637.64;
RET-012116;Планшеты;0;;10222.85;
RET-012117;Планшеты;0;;42135.92;
RET-012118;Ноутбуки;0;;39631.59;
RET-012119;Наушники;1;changed_mind;8431.22;16.0
RET-012120;Смартфоны;0;;71685.0;
RET-012121;Наушники;0;;13780.03;
RET-012122;Ноутбуки;0;;67639.84;
RET-012123;Ноутбуки;0;;36542.24;
RET-012124;Наушники;0;;8477.84;
RET-012125;Аксессуары;0;;4962.86;
RET-012126;Планшеты;0;;16703.49;
RET-012127;Аксессуары;0;;2975.58;
RET-012128;Ноутбуки;0;;46715.88;
RET-012129;Ноутбуки;0;;64184.79;
RET-012130;Аксессуары;0;;2609.17;
RET-012131;Наушники;0;;12614.79;
RET-012132;Планшеты;0;;22272.61;
RET-012133;Ноутбуки;0;;88573.21;
RET-012134;Наушники;1;changed_mind;4710.54;2.0
RET-012135;Смартфоны;0;;57021.3;
RET-012136;Смартфоны;0;;67696.67;
RET-012137;Планшеты;0;;30976.45;
RET-012138;Наушники;0;;4115.0;
RET-012139;Ноутбуки;0;;111979.79;
RET-012140;Ноутбуки;0;;36777.17;
RET-012141;Смартфоны;0;;54561.69;
RET-012142;Планшеты;0;;16507.7;
RET-012143;Аксессуары;0;;890.81;
RET-012144;Аксессуары;0;;3939.29;
RET-012145;Наушники;0;;8123.97;
RET-012146;Планшеты;0;;22711.39;
RET-012147;Ноутбуки;0;;78163.19;
RET-012148;Планшеты;0;;15972.22;
RET-012149;Ноутбуки;0;;66667.1;
RET-012150;Планшеты;0;;44861.18;
RET-012151;Аксессуары;0;;4619.95;
RET-012152;Ноутбуки;0;;111189.78;
RET-012153;Планшеты;0;;22342.7;
RET-012154;Смартфоны;0;;33864.98;
RET-012155;Смартфоны;0;;34592.38;
RET-012156;Аксессуары;0;;2782.86;
RET-012157;Планшеты;1;defect;34611.62;5.0
RET-012158;Ноутбуки;0;;67856.23;
RET-012159;Ноутбуки;0;;80083.91;
RET-012160;Планшеты;0;;21972.2;
RET-012161;Наушники;0;;2429.09;
RET-012162;Ноутбуки;0;;90336.36;
RET-012163;Аксессуары;0;;2191.41;
RET-012164;Планшеты;0;;31046.43;
RET-012165;Планшеты;0;;23737.05;
RET-012166;Ноутбуки;0;;66084.19;
RET-012167;Аксессуары;0;;4718.38;
RET-012168;Смартфоны;0;;45983.17;
RET-012169;Смартфоны;0;;59698.81;
RET-012170;Ноутбуки;0;;53449.55;
RET-012171;Наушники;0;;5579.26;
RET-012172;Смартфоны;0;;31888.06;
RET-012173;Планшеты;0;;25933.76;
RET-012174;Наушники;0;;5173.64;
RET-012175;Ноутбуки;0;;46092.04;
RET-012176;Наушники;0;;4288.22;
RET-012177;Планшеты;0;;31576.61;
RET-012178;Ноутбуки;0;;55824.39;
RET-012179;Аксессуары;0;;372.69;
RET-012180;Ноутбуки;0;;57829.48;
RET-012181;Наушники;0;;5359.65;
RET-012182;Смартфоны;0;;56907.43;
RET-012183;Аксессуары;1;defect;769.14;6.0
RET-012184;Наушники;0;;10246.39;
RET-012185;Смартфоны;0;;47918.91;
RET-012186;Ноутбуки;0;;52536.08;
RET-012187;Аксессуары;0;;3468.74;
RET-012188;Ноутбуки;0;;109797.85;
RET-012189;Наушники;0;;6392.47;
RET-012190;Аксессуары;0;;4218.87;
RET-012191;Смартфоны;0;;44308.06;
RET-012192;Планшеты;0;;17339.09;
RET-012193;Аксессуары;0;;4028.66;
RET-012194;Аксессуары;0;;2961.02;
RET-012195;Смартфоны;0;;21298.03;
RET-012196;Аксессуары;0;;3819.59;
RET-012197;Смартфоны;0;;45197.93;
RET-012198;Планшеты;0;;31678.35;
RET-012199;Аксессуары;0;;367.0;
RET-012200;Ноутбуки;0;;58822.2;
RET-012201;Ноутбуки;0;;31204.06;
RET-012202;Смартфоны;0;;58493.28;
RET-012203;Смартфоны;0;;48244.74;
RET-012204;Смартфоны;1;changed_mind;36591.69;4.0
RET-012205;Ноутбуки;0;;117486.81;
RET-012206;Аксессуары;0;;3994.09;
RET-012207;Ноутбуки;0;;47156.99;
RET-012208;Наушники;0;;8593.51;
RET-012209;Наушники;0;;3328.24;
RET-012210;Аксессуары;0;;2140.46;
RET-012211;Смартфоны;0;;70329.33;
RET-012212;Смартфоны;0;;18868.09;
RET-012213;Смартфоны;0;;23247.75;
RET-012214;Ноутбуки;0;;103930.23;
RET-012215;Аксессуары;0;;1027.01;
RET-012216;Аксессуары;0;;3913.88;
RET-012217;Ноутбуки;0;;109382.29;
RET-012218;Ноутбуки;0;;87311.53;
RET-012219;Аксессуары;0;;3194.1;
RET-012220;Планшеты;0;;13209.44;
RET-012221;Ноутбуки;0;;106426.25;
RET-012222;Аксессуары;0;;997.99;
RET-012223;Аксессуары;0;;3377.53;
RET-012224;Аксессуары;0;;2342.98;
RET-012225;Аксессуары;0;;4578.27;
RET-012226;Наушники;1;defect;9907.43;9.0
RET-012227;Аксессуары;0;;3050.38;
RET-012228;Смартфоны;0;;70788.29;
RET-012229;Аксессуары;0;;2961.62;
RET-012230;Ноутбуки;0;;83621.86;
RET-012231;Аксессуары;0;;750.63;
RET-012232;Планшеты;0;;10992.46;
RET-012233;Смартфоны;0;;22864.33;
RET-012234;Ноутбуки;0;;76447.66;
RET-012235;Аксессуары;0;;1510.08;
RET-012236;Смартфоны;0;;26950.18;
RET-012237;Аксессуары;0;;2838.31;
RET-012238;Смартфоны;0;;27050.95;
RET-012239;Смартфоны;0;;58030.2;
RET-012240;Планшеты;1;changed_mind;29084.27;6.0
RET-012241;Наушники;0;;11677.71;
RET-012242;Планшеты;0;;32331.05;
RET-012243;Аксессуары;0;;4150.62;
RET-012244;Планшеты;0;;8906.18;
RET-012245;Аксессуары;0;;3725.92;
RET-012246;Смартфоны;0;;51538.19;
RET-012247;Ноутбуки;0;;43711.07;
RET-012248;Ноутбуки;0;;91521.04;
RET-012249;Наушники;1;damaged_delivery;14623.31;4.0
RET-012250;Планшеты;0;;22546.42;
RET-012251;Наушники;0;;4770.41;
RET-012252;Наушники;0;;12323.46;
RET-012253;Наушники;0;;12726.93;
RET-012254;Аксессуары;0;;2115.79;
RET-012255;Смартфоны;0;;36664.54;
RET-012256;Ноутбуки;0;;115025.0;
RET-012257;Смартфоны;0;;17401.98;
RET-012258;Наушники;0;;5303.52;
RET-012259;Смартфоны;0;;72809.5;
RET-012260;Ноутбуки;0;;47528.02;
RET-012261;Планшеты;0;;40398.4;
RET-012262;Наушники;0;;12565.83;
RET-012263;Аксессуары;0;;4674.58;
RET-012264;Наушники;0;;6038.88;
RET-012265;Планшеты;0;;23303.99;
RET-012266;Планшеты;0;;21323.32;
RET-012267;Наушники;0;;14548.39;
RET-012268;Наушники;0;;5338.32;
RET-012269;Аксессуары;0;;540.98;
RET-012270;Ноутбуки;0;;87696.7;
RET-012271;Планшеты;0;;24454.78;
RET-012272;Аксессуары;0;;3286.54;
RET-012273;Аксессуары;0;;1647.23;
RET-012274;Смартфоны;0;;17289.71;
RET-012275;Наушники;0;;1565.21;
RET-012276;Аксессуары;0;;4307.93;
RET-012277;Аксессуары;0;;866.94;
RET-012278;Аксессуары;0;;2010.67;
RET-012279;Аксессуары;0;;1068.6;
RET-012280;Аксессуары;0;;1197.48;
RET-012281;Ноутбуки;0;;85309.01;
RET-012282;Наушники;0;;1081.32;
RET-012283;Смартфоны;0;;60313.85;
RET-012284;Наушники;0;;6306.26;
RET-012285;Планшеты;0;;40044.53;
RET-012286;Аксессуары;0;;767.0;
RET-012287;Планшеты;0;;36477.22;
RET-012288;Наушники;0;;14570.02;
RET-012289;Планшеты;0;;43094.3;
RET-012290;Аксессуары;0;;2264.19;
RET-012291;Наушники;0;;13915.24;
RET-012292;Наушники;0;;14546.14;
RET-012293;Планшеты;0;;18837.83;
RET-012294;Смартфоны;0;;35674.37;
RET-012295;Смартфоны;0;;51685.03;
RET-012296;Смартфоны;1;changed_mind;35883.59;8.0
RET-012297;Смартфоны;0;;39083.11;
RET-012298;Наушники;0;;9795.04;
RET-012299;Аксессуары;0;;1879.25;
RET-012300;Планшеты;0;;24347.53;
RET-012301;Аксессуары;0;;4247.88;
RET-012302;Ноутбуки;0;;33126.87;
RET-012303;Аксессуары;0;;813.22;
RET-012304;Аксессуары;0;;3033.15;
RET-012305;Планшеты;0;;36302.17;
RET-012306;Планшеты;0;;15467.37;
RET-012307;Планшеты;0;;35718.34;
RET-012308;Планшеты;0;;10869.75;
RET-012309;Смартфоны;0;;67712.44;
RET-012310;Наушники;0;;2437.58;
RET-012311;Планшеты;0;;23231.22;
RET-012312;Ноутбуки;0;;48498.08;
RET-012313;Наушники;0;;1466.16;
RET-012314;Аксессуары;1;damaged_delivery;2087.59;4.0
RET-012315;Наушники;0;;4833.12;
RET-012316;Ноутбуки;0;;46331.21;
RET-012317;Наушники;0;;11143.85;
RET-012318;Наушники;0;;9936.45;
RET-012319;Аксессуары;0;;2628.0;
RET-012320;Ноутбуки;0;;94898.42;
RET-012321;Смартфоны;0;;62289.35;
RET-012322;Планшеты;0;;12836.14;
RET-012323;Ноутбуки;0;;62927.03;
RET-012324;Планшеты;0;;19543.64;
RET-012325;Планшеты;0;;40694.08;
RET-012326;Ноутбуки;0;;60042.14;
RET-012327;Наушники;0;;1497.44;
RET-012328;Планшеты;0;;37702.36;
RET-012329;Ноутбуки;0;;36917.31;
RET-012330;Смартфоны;0;;15277.41;
RET-012331;Планшеты;0;;13002.57;
RET-012332;Планшеты;0;;17914.44;
RET-012333;Аксессуары;0;;2268.5;
RET-012334;Ноутбуки;0;;62193.9;
RET-012335;Ноутбуки;0;;35697.59;
RET-012336;Ноутбуки;0;;85127.18;
RET-012337;Наушники;0;;9117.88;
RET-012338;Смартфоны;0;;38372.22;
RET-012339;Ноутбуки;0;;111669.58;
RET-012340;Смартфоны;0;;78014.42;
RET-012341;Наушники;1;changed_mind;10433.15;16.0
RET-012342;Смартфоны;0;;74086.51;
RET-012343;Смартфоны;0;;16008.76;
RET-012344;Наушники;0;;11944.77;
RET-012345;Аксессуары;0;;4842.09;
RET-012346;Смартфоны;0;;75665.3;
RET-012347;Аксессуары;0;;3645.23;
RET-012348;Ноутбуки;0;;46351.34;
RET-012349;Планшеты;0;;16845.9;
RET-012350;Смартфоны;0;;68730.04;
RET-012351;Аксессуары;0;;3773.24;
RET-012352;Ноутбуки;0;;83256.17;
RET-012353;Смартфоны;0;;24554.02;
RET-012354;Смартфоны;0;;40863.21;
RET-012355;Ноутбуки;0;;79839.54;
RET-012356;Смартфоны;0;;23554.1;
RET-012357;Планшеты;0;;13388.78;
RET-012358;Аксессуары;0;;405.09;
RET-012359;Ноутбуки;0;;35015.31;
RET-012360;Смартфоны;0;;49217.72;
RET-012361;Аксессуары;0;;1057.24;
RET-012362;Ноутбуки;0;;105255.75;
RET-012363;Аксессуары;0;;1877.56;
RET-012364;Ноутбуки;0;;40491.68;
RET-012365;Наушники;0;;4929.49;
