order_id;city;region;order_amount;delivery_days;customer_type;order_month
REG-САН-000969;Санкт-Петербург;Северо-Западный;2909.13;1;returning;2024-12
REG-САН-000970;Санкт-Петербург;Северо-Западный;2587.72;1;returning;2024-12
REG-САН-000971;Санкт-Петербург;Северо-Западный;2008.71;1;new;2024-11
REG-САН-000972;Санкт-Петербург;Северо-Западный;3544.23;1;returning;2024-10
REG-САН-000973;Санкт-Петербург;Северо-Западный;4964.13;1;returning;2024-12
REG-САН-000974;Санкт-Петербург;Северо-Западный;2523.65;2;returning;2024-12
REG-САН-000975;Санкт-Петербург;Северо-Западный;2612.18;1;new;2024-11
REG-САН-000976;Санкт-Петербург;Северо-Западный;2702.51;1;returning;2024-10
REG-САН-000977;Санкт-Петербург;Северо-Западный;1194.52;1;returning;2024-11
REG-САН-000978;Санкт-Петербург;Северо-Западный;1761.76;2;new;2024-11
REG-САН-000979;Санкт-Петербург;Северо-Западный;6007.88;2;returning;2024-12
REG-САН-000980;Санкт-Петербург;Северо-Западный;1239.61;1;returning;2024-10
REG-САН-000981;Санкт-Петербург;Северо-Западный;3812.3;1;returning;2024-10
REG-САН-000982;Санкт-Петербург;Северо-Западный;1264.73;1;returning;2024-12
REG-САН-000983;Санкт-Петербург;Северо-Западный;1869.64;3;new;2024-11
REG-САН-000984;Санкт-Петербург;Северо-Западный;4553.01;1;returning;2024-10
REG-САН-000985;Санкт-Петербург;Северо-Западный;3587.74;2;returning;2024-10
REG-САН-000986;Санкт-Петербург;Северо-Западный;3329.23;4;returning;2024-10
REG-САН-000987;Санкт-Петербург;Северо-Западный;6472.36;3;returning;2024-12
REG-САН-000988;Санкт-Петербург;Северо-Западный;3775.55;1;new;2024-11
REG-САН-000989;Санкт-Петербург;Северо-Западный;1720.85;1;returning;2024-10
REG-САН-000990;Санкт-Петербург;Северо-Западный;5313.24;1;new;2024-12
REG-САН-000991;Санкт-Петербург;Северо-Западный;2925.31;1;new;2024-11
REG-САН-000992;Санкт-Петербург;Северо-Западный;3048.0;1;returning;2024-11
REG-САН-000993;Санкт-Петербург;Северо-Западный;4459.98;1;new;2024-12
REG-САН-000994;Санкт-Петербург;Северо-Западный;2135.44;1;new;2024-11
REG-САН-000995;Санкт-Петербург;Северо-Западный;3421.41;2;new;2024-12
REG-САН-000996;Санкт-Петербург;Северо-Западный;2427.9;1;returning;2024-11
REG-САН-000997;Санкт-Петербург;Северо-Западный;2501.09;1;returning;2024-11
REG-САН-000998;Санкт-Петербург;Северо-Западный;3138.26;1;returning;2024-10
REG-САН-000999;Санкт-Петербург;Северо-Западный;2053.31;2;returning;2024-10
REG-САН-001000;Санкт-Петербург;Северо-Западный;2838.71;3;returning;2024-11
REG-САН-001001;Санкт-Петербург;Северо-Западный;2147.94;1;returning;2024-12
REG-САН-001002;Санкт-Петербург;Северо-Западный;3470.43;1;new;2024-10
REG-САН-001003;Санкт-Петербург;Северо-Западный;5403.13;2;new;2024-11
REG-САН-001004;Санкт-Петербург;Северо-Западный;6406.08;1;returning;2024-12
REG-САН-001005;Санкт-Петербург;Северо-Западный;4741.17;1;returning;2024-12
REG-САН-001006;Санкт-Петербург;Северо-Западный;3996.63;1;returning;2024-11
REG-САН-001007;Санкт-Петербург;Северо-Западный;2267.78;3;returning;2024-10
REG-САН-001008;Санкт-Петербург;Северо-Западный;1383.25;4;new;2024-12
REG-САН-001009;Санкт-Петербург;Северо-Западный;4387.38;2;new;2024-12
REG-САН-001010;Санкт-Петербург;Северо-Западный;2970.87;1;new;2024-11
REG-САН-001011;Санкт-Петербург;Северо-Западный;4044.67;1;returning;2024-11
REG-САН-001012;Санкт-Петербург;Северо-Западный;688.36;2;new;2024-10
REG-САН-001013;Санкт-Петербург;Северо-Западный;2203.84;1;returning;2024-10
REG-САН-001014;Санкт-Петербург;Северо-Западный;1455.49;3;returning;2024-11
REG-САН-001015;Санкт-Петербург;Северо-Западный;7952.27;1;returning;2024-11
REG-САН-001016;Санкт-Петербург;Северо-Западный;2960.4;2;new;2024-11
REG-САН-001017;Санкт-Петербург;Северо-Западный;3837.6;1;returning;2024-10
REG-САН-001018;Санкт-Петербург;Северо-Западный;5868.7;3;returning;2024-11
REG-САН-001019;Санкт-Петербург;Северо-Западный;4639.49;4;returning;2024-12
REG-САН-001020;Санкт-Петербург;Северо-Западный;4712.85;1;new;2024-12
REG-САН-001021;Санкт-Петербург;Северо-Западный;3329.04;3;returning;2024-12
REG-САН-001022;Санкт-Петербург;Северо-Западный;1891.52;1;returning;2024-10
REG-САН-001023;Санкт-Петербург;Северо-Западный;1450.0;4;new;2024-10
REG-САН-001024;Санкт-Петербург;Северо-Западный;3922.65;2;returning;2024-10
REG-САН-001025;Санкт-Петербург;Северо-Западный;1505.16;3;new;2024-11
REG-САН-001026;Санкт-Петербург;Северо-Западный;3738.47;1;returning;2024-10
REG-САН-001027;Санкт-Петербург;Северо-Западный;4021.02;1;new;2024-12
REG-САН-001028;Санкт-Петербург;Северо-Западный;3291.73;2;new;2024-12
REG-САН-001029;Санкт-Петербург;Северо-Западный;3527.56;1;returning;2024-11
REG-САН-001030;Санкт-Петербург;Северо-Западный;3652.48;3;new;2024-12
REG-САН-001031;Санкт-Петербург;Северо-Западный;2894.97;2;new;2024-12
REG-САН-001032;Санкт-Петербург;Северо-Западный;4176.37;1;returning;2024-11
REG-САН-001033;Санкт-Петербург;Северо-Западный;5979.43;1;returning;2024-11
REG-САН-001034;Санкт-Петербург;Северо-Западный;2227.56;1;returning;2024-12
REG-САН-001035;Санкт-Петербург;Северо-Западный;5920.27;3;returning;2024-12
REG-САН-001036;Санкт-Петербург;Северо-Западный;4052.54;1;returning;2024-10
REG-САН-001037;Санкт-Петербург;Северо-Западный;13704.31;1;new;2024-12
REG-САН-001038;Санкт-Петербург;Северо-Западный;2309.11;3;returning;2024-11
REG-САН-001039;Санкт-Петербург;Северо-Западный;3011.98;4;returning;2024-10
REG-САН-001040;Санкт-Петербург;Северо-Западный;2095.9;1;returning;2024-12
REG-САН-001041;Санкт-Петербург;Северо-Западный;6886.44;2;returning;2024-11
REG-САН-001042;Санкт-Петербург;Северо-Западный;2759.34;1;returning;2024-11
REG-САН-001043;Санкт-Петербург;Северо-Западный;1813.34;1;returning;2024-10
REG-САН-001044;Санкт-Петербург;Северо-Западный;5202.03;2;new;2024-12
REG-САН-001045;Санкт-Петербург;Северо-Западный;4152.4;1;returning;2024-10
REG-САН-001046;Санкт-Петербург;Северо-Западный;2766.6;2;returning;2024-10
REG-САН-001047;Санкт-Петербург;Северо-Западный;6010.43;2;returning;2024-12
REG-САН-001048;Санкт-Петербург;Северо-Западный;3418.17;1;returning;2024-12
REG-САН-001049;Санкт-Петербург;Северо-Западный;5022.81;1;returning;2024-11
REG-САН-001050;Санкт-Петербург;Северо-Западный;1581.35;1;new;2024-10
REG-САН-001051;Санкт-Петербург;Северо-Западный;4503.81;2;new;2024-10
REG-САН-001052;Санкт-Петербург;Северо-Западный;837.47;1;new;2024-12
REG-САН-001053;Санкт-Петербург;Северо-Западный;1676.76;2;new;2024-10
REG-САН-001054;Санкт-Петербург;Северо-Западный;4294.74;1;returning;2024-11
REG-САН-001055;Санкт-Петербург;Северо-Западный;3215.85;3;returning;2024-11
REG-САН-001056;Санкт-Петербург;Северо-Западный;5338.66;1;new;2024-10
REG-САН-001057;Санкт-Петербург;Северо-Западный;5488.39;2;returning;2024-12
REG-САН-001058;Санкт-Петербург;Северо-Западный;2500.3;1;returning;2024-10
REG-САН-001059;Санкт-Петербург;Северо-Западный;4774.35;2;new;2024-12
REG-САН-001060;Санкт-Петербург;Северо-Западный;5037.53;1;returning;2024-11
REG-САН-001061;Санкт-Петербург;Северо-Западный;3579.65;1;returning;2024-10
REG-САН-001062;Санкт-Петербург;Северо-Западный;3557.87;1;new;2024-11
REG-САН-001063;Санкт-Петербург;Северо-Западный;7077.04;1;new;2024-10
REG-САН-001064;Санкт-Петербург;Северо-Западный;2985.1;2;new;2024-11
REG-САН-001065;Санкт-Петербург;Северо-Западный;5571.5;2;returning;2024-12
REG-САН-001066;Санкт-Петербург;Северо-Западный;2737.36;3;new;2024-11
REG-САН-001067;Санкт-Петербург;Северо-Западный;7644.21;3;returning;2024-10
REG-САН-001068;Санкт-Петербург;Северо-Западный;1956.5;2;new;2024-10
REG-САН-001069;Санкт-Петербург;Северо-Западный;3089.77;3;new;2024-11
REG-САН-001070;Санкт-Петербург;Северо-Западный;8003.14;1;returning;2024-12
REG-САН-001071;Санкт-Петербург;Северо-Западный;3221.73;1;new;2024-11
REG-САН-001072;Санкт-Петербург;Северо-Западный;2242.86;1;returning;2024-12
REG-САН-001073;Санкт-Петербург;Северо-Западный;2559.24;1;new;2024-10
REG-САН-001074;Санкт-Петербург;Северо-Западный;2685.31;1;returning;2024-12
REG-САН-001075;Санкт-Петербург;Северо-Западный;3411.57;3;new;2024-12
REG-САН-001076;Санкт-Петербург;Северо-Западный;2421.13;1;new;2024-10
REG-САН-001077;Санкт-Петербург;Северо-Западный;3356.2;3;new;2024-12
