session_id;user_type;traffic_source;pages_viewed;time_on_site;conversion;device_type
SES-20250906-102201;new;paid;2;99;0;mobile
SES-20250906-102202;returning;paid;5;276;0;desktop
SES-20250906-102203;returning;social;3;152;1;tablet
SES-20250906-102204;new;organic;6;106;0;mobile
SES-20250906-102205;returning;organic;2;127;0;desktop
SES-20250906-102206;new;paid;2;55;0;desktop
SES-20250906-102207;new;direct;2;135;0;mobile
SES-20250906-102208;returning;paid;7;333;0;desktop
SES-20250906-102209;returning;paid;6;234;1;desktop
SES-20250906-102210;new;social;3;130;0;mobile
SES-20250906-102211;returning;direct;6;271;0;desktop
SES-20250906-102212;returning;paid;12;206;0;desktop
SES-20250906-102213;returning;direct;1;73;0;mobile
SES-20250906-102214;new;organic;3;244;0;desktop
SES-20250906-102215;new;organic;3;235;0;desktop
SES-20250906-102216;new;paid;9;519;0;desktop
SES-20250906-102217;new;organic;2;89;0;tablet
SES-20250906-102218;new;direct;4;287;0;desktop
SES-20250906-102219;returning;organic;5;230;0;mobile
SES-20250906-102220;returning;direct;13;592;0;desktop
SES-20250906-102221;new;direct;1;60;0;desktop
SES-20250906-102222;returning;organic;4;124;0;desktop
SES-20250906-102223;new;paid;3;152;0;desktop
SES-20250906-102224;returning;direct;2;104;0;desktop
SES-20250906-102225;new;direct;1;79;0;mobile
SES-20250906-102226;new;direct;1;48;0;mobile
SES-20250906-102227;new;organic;2;102;0;mobile
SES-20250906-102228;returning;social;5;254;0;desktop
SES-20250906-102229;new;referral;3;42;0;mobile
SES-20250906-102230;new;direct;5;286;0;desktop
SES-20250906-102231;new;social;4;168;0;desktop
SES-20250906-102232;new;organic;3;150;0;mobile
SES-20250906-102233;returning;organic;6;250;0;mobile
SES-20250906-102234;returning;paid;2;138;0;tablet
SES-20250906-102235;new;organic;2;36;0;desktop
SES-20250906-102236;returning;organic;2;59;0;desktop
SES-20250906-102237;new;direct;1;54;0;mobile
SES-20250906-102238;returning;organic;2;74;0;desktop
SES-20250906-102239;new;direct;1;48;0;desktop
SES-20250906-102240;returning;paid;8;588;1;desktop
SES-20250906-102241;new;social;1;27;0;desktop
SES-20250906-102242;returning;social;5;242;0;mobile
SES-20250906-102243;returning;email;1;72;0;mobile
SES-20250906-102244;new;email;2;64;0;desktop
SES-20250906-102245;new;organic;1;52;0;desktop
SES-20250906-102246;returning;email;4;54;0;mobile
SES-20250906-102247;returning;email;1;32;0;mobile
SES-20250906-102248;new;social;4;186;0;mobile
SES-20250906-102249;new;organic;4;91;0;desktop
SES-20250906-102250;new;direct;1;24;0;mobile
SES-20250906-102251;new;email;2;143;0;desktop
SES-20250906-102252;new;email;3;179;1;mobile
SES-20250906-102253;returning;direct;1;49;0;desktop
SES-20250906-102254;new;organic;1;65;0;mobile
SES-20250906-102255;returning;organic;5;350;0;mobile
SES-20250906-102256;returning;organic;1;67;0;desktop
SES-20250906-102257;returning;organic;2;44;0;desktop
SES-20250906-102258;new;organic;1;52;0;desktop
SES-20250906-102259;returning;organic;11;730;0;desktop
SES-20250906-102260;returning;paid;8;517;0;desktop
SES-20250906-102261;new;social;5;160;0;tablet
SES-20250906-102262;returning;paid;4;85;0;mobile
SES-20250906-102263;returning;organic;8;406;0;mobile
SES-20250906-102264;returning;referral;2;116;0;desktop
SES-20250906-102265;returning;organic;3;111;0;desktop
SES-20250906-102266;returning;paid;10;747;0;tablet
SES-20250906-102267;returning;social;2;65;0;desktop
SES-20250906-102268;new;direct;1;35;0;mobile
SES-20250906-102269;returning;email;4;201;1;mobile
SES-20250906-102270;new;direct;1;62;0;desktop
SES-20250906-102271;new;social;1;61;0;mobile
SES-20250906-102272;new;direct;1;40;0;mobile
SES-20250906-102273;new;organic;1;48;0;desktop
SES-20250906-102274;new;paid;2;106;0;desktop
SES-20250906-102275;new;direct;5;237;0;mobile
SES-20250906-102276;returning;referral;2;125;0;mobile
SES-20250906-102277;returning;social;7;331;0;mobile
SES-20250906-102278;new;organic;1;51;0;desktop
SES-20250906-102279;new;organic;1;30;0;desktop
SES-20250906-102280;new;organic;4;148;0;desktop
SES-20250906-102281;new;email;2;90;0;desktop
SES-20250906-102282;new;paid;2;78;0;desktop
SES-20250906-102283;new;paid;6;172;0;mobile
SES-20250906-102284;new;paid;1;31;0;mobile
SES-20250906-102285;new;direct;1;51;0;desktop
SES-20250906-102286;new;social;6;358;0;tablet
SES-20250906-102287;new;organic;3;172;0;mobile
SES-20250906-102288;returning;organic;3;114;0;mobile
SES-20250906-102289;returning;direct;1;95;0;desktop
SES-20250906-102290;new;paid;5;161;0;desktop
SES-20250906-102291;returning;organic;4;281;0;mobile
SES-20250906-102292;new;paid;1;55;0;mobile
SES-20250906-102293;returning;paid;10;303;0;mobile
SES-20250906-102294;new;direct;2;123;0;mobile
SES-20250906-102295;new;organic;2;20;0;desktop
SES-20250906-102296;returning;organic;1;74;0;mobile
SES-20250906-102297;returning;paid;1;39;0;mobile
SES-20250906-102298;returning;social;3;249;0;tablet
SES-20250906-102299;returning;paid;6;215;0;mobile
SES-20250906-102300;new;direct;1;59;0;desktop
SES-20250906-102301;returning;organic;5;229;0;desktop
SES-20250906-102302;new;social;3;99;0;desktop
SES-20250906-102303;new;social;1;36;0;mobile
SES-20250906-102304;returning;paid;1;15;0;mobile
SES-20250906-102305;returning;social;8;212;0;mobile
SES-20250906-102306;returning;organic;2;119;0;mobile
SES-20250906-102307;new;paid;2;120;0;mobile
SES-20250906-102308;returning;organic;6;241;0;mobile
SES-20250906-102309;new;direct;8;388;0;desktop
SES-20250906-102310;returning;organic;2;64;0;desktop
SES-20250906-102311;new;organic;3;205;0;desktop
SES-20250906-102312;returning;organic;1;42;0;mobile
SES-20250906-102313;returning;paid;5;407;0;desktop
SES-20250906-102314;new;organic;2;15;0;mobile
SES-20250906-102315;returning;direct;4;48;0;desktop
SES-20250906-102316;new;organic;1;35;0;desktop
SES-20250906-102317;new;organic;2;15;0;mobile
SES-20250906-102318;returning;organic;4;280;0;mobile
SES-20250906-102319;returning;direct;3;172;0;mobile
SES-20250906-102320;new;direct;2;85;0;mobile
SES-20250906-102321;new;social;4;207;0;desktop
SES-20250906-102322;returning;organic;1;35;0;mobile
SES-20250906-102323;new;organic;3;97;0;mobile
SES-20250906-102324;new;paid;2;111;0;desktop
SES-20250906-102325;new;direct;1;48;0;desktop
SES-20250906-102326;new;direct;4;150;0;mobile
SES-20250906-102327;new;social;3;88;0;mobile
SES-20250906-102328;new;organic;1;30;0;desktop
SES-20250906-102329;returning;organic;13;606;0;mobile
SES-20250906-102330;new;organic;1;64;0;desktop
SES-20250906-102331;new;organic;6;317;0;mobile
SES-20250906-102332;new;organic;1;24;0;mobile
SES-20250906-102333;new;paid;8;537;0;mobile
SES-20250906-102334;new;direct;1;48;1;desktop
SES-20250906-102335;returning;organic;5;293;0;desktop
SES-20250906-102336;new;direct;1;50;0;desktop
SES-20250906-102337;new;organic;6;332;0;desktop
SES-20250906-102338;new;direct;1;30;0;desktop
SES-20250906-102339;returning;direct;4;64;0;mobile
SES-20250906-102340;returning;organic;3;96;0;mobile
SES-20250906-102341;new;direct;4;228;0;mobile
SES-20250906-102342;new;social;5;278;0;mobile
SES-20250906-102343;returning;organic;12;678;1;desktop
SES-20250906-102344;returning;direct;2;84;0;mobile
SES-20250906-102345;returning;social;4;133;0;mobile
SES-20250906-102346;new;email;8;238;0;mobile
SES-20250906-102347;new;organic;2;129;0;mobile
SES-20250906-102348;new;social;1;66;0;desktop
SES-20250906-102349;returning;organic;2;117;0;mobile
SES-20250906-102350;new;organic;1;71;0;desktop
SES-20250906-102351;new;direct;2;127;0;mobile
SES-20250906-102352;returning;organic;10;399;0;desktop
SES-20250906-102353;new;direct;1;27;0;mobile
SES-20250906-102354;new;paid;4;219;0;mobile
SES-20250906-102355;new;referral;3;232;0;desktop
SES-20250906-102356;new;paid;4;232;0;mobile
SES-20250906-102357;new;referral;1;61;0;mobile
SES-20250906-102358;new;direct;2;43;0;desktop
SES-20250906-102359;new;direct;5;217;0;mobile
SES-20250906-102360;new;organic;1;78;0;mobile
SES-20250906-102361;returning;organic;4;172;1;tablet
SES-20250906-102362;new;organic;3;179;0;tablet
SES-20250906-102363;returning;social;5;231;0;desktop
SES-20250906-102364;new;social;1;37;0;desktop
SES-20250906-102365;returning;direct;1;58;0;desktop
SES-20250906-102366;new;paid;1;23;0;tablet
SES-20250906-102367;new;direct;5;171;0;tablet
SES-20250906-102368;returning;direct;3;219;0;desktop
SES-20250906-102369;new;direct;1;58;0;mobile
SES-20250906-102370;returning;organic;18;853;0;desktop
SES-20250906-102371;new;organic;1;51;0;desktop
SES-20250906-102372;returning;organic;4;214;0;mobile
SES-20250906-102373;new;organic;1;50;1;mobile
SES-20250906-102374;returning;organic;10;419;0;mobile
SES-20250906-102375;returning;direct;10;248;0;desktop
SES-20250906-102376;returning;direct;1;47;0;mobile
SES-20250906-102377;new;referral;2;103;0;desktop
SES-20250906-102378;new;organic;2;76;0;mobile
SES-20250906-102379;returning;paid;1;40;1;desktop
SES-20250906-102380;new;direct;6;275;0;mobile
SES-20250906-102381;new;paid;1;43;0;mobile
SES-20250906-102382;returning;paid;1;46;0;mobile
SES-20250906-102383;returning;direct;1;51;0;mobile
SES-20250906-102384;new;social;1;62;0;desktop
SES-20250906-102385;new;organic;2;82;0;mobile
SES-20250906-102386;new;direct;2;159;0;tablet
SES-20250906-102387;returning;social;2;117;1;desktop
SES-20250906-102388;new;email;2;89;0;tablet
SES-20250906-102389;new;paid;1;57;0;tablet
SES-20250906-102390;new;paid;3;117;0;desktop
SES-20250906-102391;new;direct;1;15;0;desktop
SES-20250906-102392;new;direct;4;225;0;mobile
SES-20250906-102393;returning;direct;1;46;0;mobile
SES-20250906-102394;new;organic;2;115;0;desktop
SES-20250906-102395;new;email;1;43;0;mobile
SES-20250906-102396;new;organic;4;102;0;desktop
SES-20250906-102397;new;social;1;26;0;desktop
SES-20250906-102398;new;paid;1;68;0;desktop
SES-20250906-102399;new;paid;3;176;0;desktop
SES-20250906-102400;returning;paid;4;92;0;mobile
SES-20250906-102401;new;direct;3;109;0;mobile
SES-20250906-102402;new;paid;1;17;0;mobile
SES-20250906-102403;new;organic;1;49;0;mobile
SES-20250906-102404;new;direct;7;320;1;mobile
SES-20250906-102405;returning;organic;8;446;0;desktop
SES-20250906-102406;returning;social;6;391;0;mobile
SES-20250906-102407;returning;direct;2;88;1;desktop
SES-20250906-102408;new;organic;1;67;0;mobile
SES-20250906-102409;new;social;1;26;0;mobile
SES-20250906-102410;returning;social;1;49;0;desktop
SES-20250906-102411;returning;organic;2;69;0;mobile
SES-20250906-102412;returning;paid;2;124;0;desktop
SES-20250906-102413;new;organic;5;191;0;desktop
SES-20250906-102414;new;paid;6;174;0;mobile
SES-20250906-102415;returning;paid;8;316;0;mobile
SES-20250906-102416;returning;organic;1;69;1;desktop
SES-20250906-102417;new;paid;1;21;0;desktop
SES-20250906-102418;returning;direct;5;242;0;tablet
SES-20250906-102419;new;organic;9;837;0;desktop
SES-20250906-102420;returning;referral;3;91;0;mobile
SES-20250906-102421;new;direct;4;110;0;mobile
SES-20250906-102422;new;direct;1;50;0;mobile
SES-20250906-102423;new;organic;1;36;0;mobile
SES-20250906-102424;returning;organic;1;72;0;desktop
SES-20250906-102425;new;paid;1;43;0;tablet
SES-20250906-102426;returning;direct;6;299;0;mobile
SES-20250906-102427;returning;direct;9;1043;1;desktop
SES-20250906-102428;new;paid;1;56;0;mobile
SES-20250906-102429;new;social;4;248;0;mobile
SES-20250906-102430;new;social;5;255;0;desktop
SES-20250906-102431;new;paid;1;24;0;mobile
SES-20250906-102432;returning;organic;2;41;0;desktop
SES-20250906-102433;returning;organic;1;24;0;mobile
SES-20250906-102434;returning;paid;4;204;0;mobile
SES-20250906-102435;new;organic;6;250;0;desktop
SES-20250906-102436;new;social;3;100;0;desktop
SES-20250906-102437;new;direct;3;185;0;desktop
SES-20250906-102438;new;referral;1;25;1;desktop
SES-20250906-102439;returning;organic;6;267;0;desktop
SES-20250906-102440;new;referral;1;17;0;mobile
SES-20250906-102441;new;direct;1;29;1;desktop
SES-20250906-102442;new;organic;1;46;0;mobile
SES-20250906-102443;new;paid;6;360;0;mobile
SES-20250906-102444;returning;organic;4;230;1;desktop
SES-20250906-102445;new;direct;1;48;0;desktop
SES-20250906-102446;new;paid;2;74;0;desktop
SES-20250906-102447;new;organic;5;137;0;mobile
SES-20250906-102448;new;organic;4;235;0;mobile
SES-20250906-102449;returning;organic;11;779;0;desktop
SES-20250906-102450;returning;direct;4;277;0;mobile
SES-20250906-102451;returning;paid;6;265;0;desktop
SES-20250906-102452;new;organic;2;109;0;mobile
SES-20250906-102453;returning;paid;5;131;0;mobile
SES-20250906-102454;new;direct;2;86;0;tablet
SES-20250906-102455;returning;organic;13;927;0;desktop
SES-20250906-102456;returning;direct;1;40;0;mobile
SES-20250906-102457;new;paid;1;53;0;desktop
SES-20250906-102458;new;paid;1;48;0;desktop
SES-20250906-102459;new;referral;1;46;0;tablet
SES-20250906-102460;returning;referral;15;1366;1;mobile
SES-20250906-102461;new;paid;5;250;0;mobile
SES-20250906-102462;new;organic;1;43;0;mobile
SES-20250906-102463;returning;organic;5;314;0;mobile
SES-20250906-102464;returning;direct;3;162;0;desktop
SES-20250906-102465;new;organic;1;51;0;tablet
SES-20250906-102466;returning;direct;4;111;1;mobile
SES-20250906-102467;new;direct;1;60;0;mobile
SES-20250906-102468;new;paid;4;149;0;desktop
SES-20250906-102469;new;paid;1;21;0;mobile
SES-20250906-102470;new;direct;1;64;0;tablet
SES-20250906-102471;returning;direct;1;36;0;mobile
SES-20250906-102472;new;direct;6;174;0;mobile
SES-20250906-102473;returning;direct;5;324;0;mobile
SES-20250906-102474;new;referral;1;57;0;desktop
SES-20250906-102475;returning;email;4;191;0;mobile
SES-20250906-102476;new;paid;1;43;0;desktop
SES-20250906-102477;returning;direct;2;41;0;desktop
SES-20250906-102478;new;paid;1;15;0;desktop
SES-20250906-102479;new;organic;1;52;0;desktop
SES-20250906-102480;new;organic;1;93;0;mobile
SES-20250906-102481;returning;referral;1;47;0;mobile
SES-20250906-102482;new;paid;2;164;0;desktop
SES-20250906-102483;new;direct;1;50;0;desktop
SES-20250906-102484;returning;direct;3;74;0;desktop
SES-20250906-102485;returning;paid;1;58;0;desktop
SES-20250906-102486;new;paid;7;448;0;mobile
SES-20250906-102487;new;paid;1;61;0;mobile
SES-20250906-102488;new;paid;4;309;0;mobile
SES-20250906-102489;new;paid;1;60;0;desktop
SES-20250906-102490;new;social;1;54;0;mobile
SES-20250906-102491;new;organic;2;76;0;mobile
SES-20250906-102492;new;organic;2;102;0;mobile
SES-20250906-102493;new;organic;3;113;0;mobile
SES-20250906-102494;new;paid;3;144;0;mobile
SES-20250906-102495;returning;social;2;100;0;mobile
SES-20250906-102496;new;organic;4;139;0;desktop
SES-20250906-102497;returning;referral;1;35;0;tablet
SES-20250906-102498;new;social;1;60;0;mobile
SES-20250906-102499;new;email;4;229;0;desktop
SES-20250906-102500;new;organic;1;57;0;mobile
SES-20250906-102501;new;organic;1;39;0;mobile
SES-20250906-102502;new;organic;3;106;0;desktop
SES-20250906-102503;new;organic;1;66;1;desktop
SES-20250906-102504;new;direct;1;74;1;desktop
SES-20250906-102505;returning;paid;5;36;0;mobile
SES-20250906-102506;returning;direct;10;639;0;desktop
SES-20250906-102507;returning;social;3;183;0;desktop
SES-20250906-102508;returning;direct;3;144;0;desktop
SES-20250906-102509;new;social;3;115;0;mobile
SES-20250906-102510;returning;direct;6;197;1;desktop
SES-20250906-102511;returning;paid;5;205;0;mobile
SES-20250906-102512;returning;referral;4;255;0;desktop
SES-20250906-102513;returning;organic;1;43;0;desktop
SES-20250906-102514;returning;social;2;130;0;mobile
SES-20250906-102515;returning;email;9;385;0;mobile
SES-20250906-102516;returning;organic;14;384;0;desktop
SES-20250906-102517;returning;direct;5;166;0;mobile
SES-20250906-102518;returning;direct;1;62;0;mobile
SES-20250906-102519;new;organic;2;135;0;desktop
SES-20250906-102520;returning;organic;3;156;0;mobile
SES-20250906-102521;returning;referral;3;121;0;desktop
SES-20250906-102522;new;paid;4;148;0;mobile
SES-20250906-102523;new;direct;4;163;0;desktop
SES-20250906-102524;returning;organic;9;438;0;desktop
SES-20250906-102525;returning;email;6;182;0;mobile
SES-20250906-102526;returning;direct;3;285;0;desktop
SES-20250906-102527;returning;social;8;15;0;mobile
SES-20250906-102528;returning;paid;16;880;1;desktop
SES-20250906-102529;new;organic;1;15;0;desktop
SES-20250906-102530;returning;organic;1;43;0;mobile
SES-20250906-102531;new;direct;1;40;0;mobile
SES-20250906-102532;new;organic;4;67;0;mobile
SES-20250906-102533;returning;paid;1;50;0;desktop
SES-20250906-102534;new;organic;2;101;0;mobile
SES-20250906-102535;new;email;2;159;0;desktop
SES-20250906-102536;new;social;2;178;0;desktop
SES-20250906-102537;new;direct;2;116;0;mobile
SES-20250906-102538;new;referral;4;136;0;mobile
SES-20250906-102539;new;social;1;56;0;mobile
SES-20250906-102540;new;organic;1;66;0;mobile
SES-20250906-102541;returning;organic;5;280;0;mobile
SES-20250906-102542;new;paid;6;327;0;mobile
SES-20250906-102543;new;direct;1;44;0;desktop
SES-20250906-102544;returning;direct;1;40;1;desktop
SES-20250906-102545;new;email;4;212;0;desktop
SES-20250906-102546;new;direct;1;44;0;desktop
SES-20250906-102547;new;direct;2;95;0;mobile
SES-20250906-102548;new;organic;4;293;0;mobile
SES-20250906-102549;returning;paid;1;58;0;tablet
SES-20250906-102550;new;paid;1;37;0;mobile
SES-20250906-102551;returning;organic;2;31;0;desktop
SES-20250906-102552;returning;organic;1;45;0;mobile
SES-20250906-102553;returning;paid;5;402;0;mobile
SES-20250906-102554;new;paid;1;15;0;desktop
SES-20250906-102555;returning;direct;2;65;0;desktop
SES-20250906-102556;new;paid;4;208;0;desktop
SES-20250906-102557;returning;social;9;496;0;tablet
SES-20250906-102558;new;direct;2;67;0;mobile
SES-20250906-102559;new;social;1;57;0;mobile
SES-20250906-102560;new;direct;1;52;0;desktop
SES-20250906-102561;new;direct;2;98;0;desktop
SES-20250906-102562;new;social;1;52;0;mobile
SES-20250906-102563;returning;direct;1;30;0;mobile
SES-20250906-102564;returning;organic;21;1316;0;desktop
SES-20250906-102565;new;social;11;452;1;desktop
SES-20250906-102566;new;direct;1;27;0;mobile
SES-20250906-102567;returning;organic;7;383;0;tablet
SES-20250906-102568;new;organic;2;90;0;desktop
SES-20250906-102569;new;organic;1;49;0;desktop
SES-20250906-102570;new;referral;4;273;0;mobile
SES-20250906-102571;new;organic;8;646;1;desktop
SES-20250906-102572;new;paid;2;103;0;mobile
SES-20250906-102573;new;direct;1;50;0;desktop
SES-20250906-102574;new;paid;4;200;0;mobile
SES-20250906-102575;new;referral;2;75;0;mobile
SES-20250906-102576;new;direct;7;358;0;desktop
SES-20250906-102577;new;organic;4;208;0;mobile
SES-20250906-102578;new;organic;3;136;0;desktop
SES-20250906-102579;returning;organic;2;55;0;mobile
