order_id;customer_id;order_date;total_amount;status;shipping_cost;discount_amount
4892;2075;2024-10-15;7451;Отменен;0;512
4893;2730;2024-01-16;5909;Отменен;0;744
4894;3107;2023-11-03;11551;Доставлен;0;872
4895;4488;2024-05-16;6794;Доставлен;0;314
4896;1207;2024-12-06;640;Отменен;651;31
4897;1653;2024-07-13;19559;Доставлен;0;864
4898;2987;2025-05-15;5809;В пути;0;827
4899;2723;2025-04-21;12041;Отменен;0;1586
4900;3456;2024-03-05;8900;Доставлен;0;986
4901;4311;2025-07-06;11400;Доставлен;0;524
4902;3087;2024-12-24;23581;Доставлен;0;1468
4903;739;2024-07-20;1282;В пути;315;95
4904;1792;2024-11-28;18856;В пути;0;941
4905;4656;2025-09-01;21606;В пути;0;1000
4906;453;2023-11-02;11099;Доставлен;0;1008
4907;2917;2024-01-21;1663;Доставлен;249;184
4908;1354;2025-06-03;13695;Доставлен;0;1815
4909;825;2024-07-02;18989;Отменен;0;1660
4910;2697;2024-02-27;3879;Доставлен;0;459
4911;4658;2024-12-14;3865;Доставлен;0;347
4912;529;2024-02-08;18608;Доставлен;0;2435
4913;3710;2024-06-16;20651;Доставлен;0;970
4914;885;2023-12-12;11223;Отменен;0;1352
4915;653;2024-10-08;10956;Доставлен;0;1561
4916;2946;2025-05-13;1842;В пути;258;111
4917;729;2025-04-22;25833;В пути;0;3809
4918;62;2025-05-08;23043;Доставлен;0;208
4919;3698;2024-09-08;8921;Доставлен;0;76
4920;3094;2023-11-13;4159;Доставлен;0;575
4921;664;2024-06-04;9513;В пути;0;804
4922;3152;2025-06-29;4709;В пути;0;310
4923;2373;2025-07-31;16192;Отменен;0;1542
4924;1999;2024-08-30;8641;Доставлен;0;241
4925;1666;2025-04-08;4051;Доставлен;0;362
4926;1602;2025-06-09;3265;Доставлен;0;362
4927;3042;2025-04-26;6135;Отменен;0;94
4928;4647;2025-06-25;7173;Доставлен;0;34
4929;1990;2025-01-04;10324;Отменен;0;95
4930;1384;2024-12-05;6426;В пути;0;441
4931;894;2023-10-27;3907;Доставлен;0;118
4932;4758;2024-05-21;12532;Доставлен;0;716
4933;1954;2025-06-09;4348;Доставлен;0;519
4934;196;2024-12-27;5669;В пути;0;341
4935;3334;2024-01-03;27255;Отменен;0;1379
4936;1130;2024-02-18;9144;В пути;0;1194
4937;168;2024-05-29;3839;Доставлен;0;396
4938;142;2025-03-04;2520;Доставлен;503;69
4939;4865;2025-04-23;2581;Отменен;778;348
4940;2291;2024-04-14;8748;Отменен;0;1161
4941;1151;2025-02-10;3616;В пути;0;268
4942;3995;2024-02-02;5591;Доставлен;0;777
4943;971;2025-04-04;6562;Доставлен;0;367
4944;3973;2024-08-10;6760;Отменен;0;825
4945;466;2024-09-27;14671;Доставлен;0;1235
4946;4503;2023-11-27;7243;Доставлен;0;864
4947;1224;2024-05-29;539;Доставлен;328;45
4948;4694;2024-11-04;15361;Отменен;0;1687
4949;1675;2024-09-26;3316;Отменен;0;374
4950;3944;2025-08-27;1079;Доставлен;426;146
4951;2271;2025-08-15;1502;Доставлен;498;63
4952;2183;2025-06-05;4484;Отменен;0;635
4953;260;2025-07-13;22109;Доставлен;0;2308
4954;1191;2024-04-20;2846;Доставлен;512;242
4955;2654;2024-10-05;18832;Доставлен;0;1167
4956;3236;2024-08-07;21434;Доставлен;0;200
4957;4966;2024-12-19;10021;В пути;0;693
4958;183;2025-01-13;613;Отменен;370;83
4959;1889;2024-03-27;2810;Отменен;768;381
4960;743;2025-09-01;18756;Доставлен;0;2414
4961;3516;2025-08-31;5626;Доставлен;0;318
4962;4982;2024-03-18;1373;Отменен;529;22
4963;4235;2023-09-25;21150;В пути;0;530
4964;470;2024-11-24;17094;В пути;0;1433
4965;1243;2023-11-15;9145;Отменен;0;208
4966;2783;2024-01-18;8138;Доставлен;0;805
4967;1980;2024-07-10;5072;Отменен;0;35
4968;608;2025-01-23;2855;Доставлен;300;151
4969;1307;2025-01-09;3952;Доставлен;0;518
4970;1742;2023-11-08;25374;Доставлен;0;3514
4971;4857;2025-04-06;13044;В пути;0;1441
4972;1818;2024-06-05;4642;Доставлен;0;597
4973;2710;2024-03-24;21826;Доставлен;0;2539
4974;4081;2025-07-10;5173;Доставлен;0;16
4975;2374;2024-10-29;26843;Отменен;0;641
4976;3668;2025-03-09;2345;Отменен;769;84
4977;2386;2024-03-15;18538;В пути;0;1197
4978;2061;2023-10-20;10189;Доставлен;0;1193
4979;1223;2024-01-07;5485;Отменен;0;187
4980;218;2024-10-02;8672;Доставлен;0;730
4981;4885;2025-05-10;1636;Доставлен;558;75
4982;1794;2024-05-22;5054;Отменен;0;153
4983;964;2025-07-18;742;Отменен;736;47
4984;3169;2024-12-22;1499;Доставлен;651;36
4985;2528;2023-12-18;2608;Доставлен;300;362
4986;3835;2024-10-16;10939;Доставлен;0;1099
4987;2389;2023-10-02;9469;В пути;0;1077
4988;1557;2023-11-12;11298;Доставлен;0;637
4989;48;2025-01-15;7137;В пути;0;741
4990;2760;2023-12-29;13835;Доставлен;0;1637
4991;843;2024-01-12;1697;В пути;413;202
4992;2861;2024-10-11;3350;Отменен;0;187
4993;1127;2025-08-14;6915;Доставлен;0;359
4994;2136;2025-08-02;10865;Доставлен;0;787
4995;4122;2024-12-25;22606;Отменен;0;280
4996;3667;2025-03-23;9970;В пути;0;1401
4997;2230;2024-10-03;5583;Доставлен;0;366
4998;2968;2024-08-30;661;Доставлен;511;86
4999;3886;2024-12-04;2855;Доставлен;447;253
5000;3976;2025-01-31;3879;Доставлен;0;388
5001;2613;2024-08-04;10369;Доставлен;0;702
5002;1217;2025-04-26;20025;Доставлен;0;1274
5003;1371;2023-12-08;3202;Доставлен;0;458
5004;788;2024-02-29;538;Доставлен;669;66
5005;2127;2024-11-20;6618;В пути;0;2
5006;3361;2024-09-22;6200;Отменен;0;441
5007;1314;2025-01-09;6425;Доставлен;0;837
5008;148;2025-07-08;10146;Доставлен;0;637
5009;1824;2025-08-15;17950;Отменен;0;1971
5010;1554;2023-09-30;21209;Доставлен;0;1955
5011;2937;2025-04-16;23267;Отменен;0;1823
5012;3102;2023-12-29;10198;Доставлен;0;172
5013;2095;2024-04-04;7919;В пути;0;171
5014;4018;2024-08-10;2273;Отменен;676;76
5015;368;2025-05-19;5457;Отменен;0;631
5016;1408;2025-05-09;6837;Доставлен;0;804
5017;1440;2024-05-08;12404;В пути;0;951
5018;2998;2023-11-22;12903;Доставлен;0;674
5019;2604;2024-10-16;1616;В пути;711;150
5020;3983;2024-11-23;9908;Доставлен;0;1056
5021;252;2025-01-15;1152;Доставлен;432;122
5022;3725;2023-12-09;765;Отменен;546;80
5023;3041;2025-07-16;8961;Доставлен;0;280
5024;1888;2025-06-11;1854;Отменен;422;220
5025;1110;2025-06-02;23197;Доставлен;0;783
5026;1362;2024-04-04;2976;Отменен;306;331
5027;477;2024-04-05;24663;Доставлен;0;2861
5028;1285;2024-05-04;1719;Доставлен;454;157
5029;3576;2024-05-19;6970;Отменен;0;181
5030;2285;2024-02-16;16479;Отменен;0;803
5031;3153;2024-05-08;28538;Доставлен;0;1944
5032;66;2024-08-23;22480;В пути;0;3094
5033;1590;2024-03-06;17795;Отменен;0;996
5034;2152;2023-11-23;3371;Доставлен;0;457
5035;760;2024-12-15;3961;Доставлен;0;369
5036;2357;2023-10-19;9753;Доставлен;0;304
5037;3995;2025-07-04;6367;Доставлен;0;531
5038;2338;2024-10-18;17329;Доставлен;0;653
5039;3955;2024-03-14;9902;Доставлен;0;1198
5040;2691;2025-04-26;3516;Доставлен;0;316
5041;1815;2025-06-02;5008;Доставлен;0;332
5042;632;2024-12-28;12470;Отменен;0;1113
5043;3087;2024-02-06;14282;Доставлен;0;160
5044;1811;2025-04-14;3735;Доставлен;0;168
5045;342;2024-01-19;3030;В пути;0;98
5046;1155;2025-05-16;2918;В пути;605;430
5047;2422;2023-10-30;2806;В пути;585;302
5048;4848;2025-07-01;18443;Доставлен;0;266
5049;2958;2023-12-27;10973;Доставлен;0;374
5050;67;2023-11-30;5970;В пути;0;882
5051;4584;2024-03-27;12524;Доставлен;0;962
5052;1460;2025-04-01;15226;Отменен;0;2281
5053;3617;2024-11-25;5142;Доставлен;0;645
5054;148;2024-08-08;3116;Отменен;0;115
5055;3475;2024-04-20;12034;Доставлен;0;139
5056;388;2023-09-26;4899;Отменен;0;731
5057;3979;2025-08-06;2790;Доставлен;417;259
5058;766;2025-08-03;13453;В пути;0;437
5059;2508;2025-08-11;19927;В пути;0;1326
5060;3246;2025-05-05;18915;Доставлен;0;2607
5061;421;2024-07-07;8890;Доставлен;0;276
5062;1734;2025-01-09;18624;Доставлен;0;1386
5063;117;2024-01-20;9347;Отменен;0;634
5064;968;2025-02-01;10931;Доставлен;0;1094
5065;2470;2024-01-28;4302;Доставлен;0;537
5066;4821;2025-04-17;1690;Отменен;499;68
5067;2621;2024-07-24;1246;В пути;464;61
5068;834;2024-05-24;13384;Доставлен;0;1719
5069;2350;2025-03-15;7456;Доставлен;0;135
5070;4109;2024-06-10;2470;Доставлен;628;165
5071;3156;2025-02-11;5386;Доставлен;0;171
5072;3435;2025-01-07;3851;Доставлен;0;472
5073;2920;2024-07-22;27016;Доставлен;0;2854
5074;1400;2025-06-03;12681;В пути;0;867
5075;4302;2025-06-23;1458;Доставлен;477;110
5076;1633;2024-11-06;5821;Доставлен;0;235
5077;2009;2023-11-25;2251;Доставлен;246;142
5078;4930;2024-11-11;9755;Доставлен;0;231
5079;265;2025-03-23;4989;Отменен;0;230
5080;2287;2025-05-24;15798;Отменен;0;1169
5081;941;2023-11-29;8087;Отменен;0;151
5082;2702;2025-03-25;7593;Доставлен;0;709
5083;2678;2024-07-27;22505;Отменен;0;1299
5084;1256;2024-06-29;5294;Доставлен;0;444
5085;3299;2024-11-06;9359;Доставлен;0;902
5086;2686;2024-05-15;4986;Доставлен;0;562
5087;4695;2025-08-01;3869;Доставлен;0;573
5088;3925;2025-03-14;4577;Доставлен;0;359
5089;2945;2024-11-07;3507;В пути;0;438
5090;2272;2025-01-01;2511;Отменен;649;118
5091;927;2023-12-13;960;В пути;623;79
5092;4986;2024-09-25;12217;Доставлен;0;1773
5093;1771;2024-04-14;3668;Доставлен;0;228
5094;288;2024-08-06;23835;Доставлен;0;2688
5095;1568;2024-09-08;1419;Отменен;750;177
5096;314;2023-11-22;21788;В пути;0;826
5097;1646;2024-05-25;18986;Отменен;0;2841
5098;2458;2025-08-04;11962;Отменен;0;1303
5099;271;2023-09-23;7347;Доставлен;0;644
5100;2642;2023-11-11;8603;Доставлен;0;981
5101;2118;2025-03-22;6700;В пути;0;712
5102;2957;2025-07-11;11514;Доставлен;0;1605
5103;447;2025-02-27;14854;Доставлен;0;1392
5104;3586;2024-03-08;1798;В пути;521;254
5105;3980;2025-06-14;1820;Доставлен;498;66
5106;1294;2023-11-22;4120;Отменен;0;614
5107;712;2023-09-16;11380;Отменен;0;998
5108;475;2023-12-09;22379;Доставлен;0;3299
5109;3457;2023-11-25;3750;Доставлен;0;536
5110;4517;2023-11-05;9936;Доставлен;0;1375
5111;4491;2025-06-25;2424;Доставлен;472;207
5112;1011;2025-07-08;809;Доставлен;663;26
5113;2337;2024-03-16;9566;Доставлен;0;1355
5114;1661;2025-03-12;5849;В пути;0;464
5115;3220;2025-02-17;8399;Доставлен;0;572
5116;3977;2025-04-02;15293;В пути;0;308
5117;3886;2024-10-17;1840;Доставлен;668;71
5118;2716;2024-09-14;7607;Доставлен;0;383
5119;738;2024-06-24;10551;Доставлен;0;1251
5120;2212;2024-02-01;2356;Доставлен;362;257
5121;3784;2024-11-07;617;Доставлен;529;60
5122;4311;2024-08-07;22162;Отменен;0;2610
5123;119;2024-01-12;15562;В пути;0;667
5124;2494;2024-04-23;4572;Доставлен;0;223
5125;456;2023-11-22;2037;В пути;309;37
5126;230;2025-08-10;2110;Отменен;393;8
5127;3045;2024-08-10;22614;Отменен;0;814
5128;3950;2024-09-07;648;Доставлен;673;55
5129;4673;2024-07-10;11925;Отменен;0;859
5130;1366;2024-03-07;15350;Отменен;0;1240
5131;567;2023-12-20;3737;В пути;0;381
5132;4832;2025-05-22;5288;Отменен;0;393
5133;4977;2024-06-04;13210;Доставлен;0;135
5134;3027;2023-10-18;839;Доставлен;562;56
5135;3587;2024-07-30;7730;Доставлен;0;579
5136;3528;2025-01-29;1267;Доставлен;589;189
5137;450;2023-09-20;10851;Доставлен;0;451
5138;1264;2023-10-18;5233;В пути;0;746
5139;3598;2025-06-24;10428;В пути;0;530
5140;4575;2024-07-03;5700;Отменен;0;0
5141;1383;2024-07-14;2590;Доставлен;790;332
5142;4360;2025-03-20;16746;Отменен;0;1519
5143;4567;2025-08-26;17079;Доставлен;0;2136
5144;351;2023-11-16;12012;Доставлен;0;1491
5145;6;2024-01-15;2664;Доставлен;671;156
5146;3801;2023-11-30;3691;Доставлен;0;205
5147;2311;2023-12-04;965;Отменен;667;81
5148;3802;2024-05-02;10622;Доставлен;0;1184
5149;4850;2023-11-09;3001;Доставлен;0;54
5150;1016;2024-10-12;5125;Доставлен;0;619
5151;2903;2024-06-03;9865;Доставлен;0;1400
5152;2346;2025-01-03;15150;В пути;0;1926
5153;419;2024-08-25;10013;Доставлен;0;247
5154;1581;2023-11-07;18573;Отменен;0;894
5155;1505;2023-09-27;16873;Доставлен;0;2296
5156;3236;2024-01-07;28098;Доставлен;0;1807
5157;2347;2024-07-06;1374;Доставлен;382;172
5158;2691;2024-09-23;2867;В пути;720;249
5159;962;2024-05-23;4626;Отменен;0;316
5160;715;2024-10-19;5930;Доставлен;0;780
5161;369;2025-04-22;2793;Отменен;525;416
5162;1840;2024-05-23;17848;В пути;0;1496
5163;3062;2025-05-20;3250;Доставлен;0;97
5164;256;2025-08-28;9542;Отменен;0;811
5165;3088;2024-07-05;4558;Доставлен;0;644
5166;1423;2023-11-23;4827;Доставлен;0;240
5167;3925;2023-12-05;3283;Доставлен;0;319
5168;304;2025-03-07;12051;В пути;0;1227
5169;2536;2025-03-05;19192;В пути;0;1194
5170;2937;2025-03-09;12860;В пути;0;25
5171;4480;2024-12-31;2409;Доставлен;437;238
5172;3787;2024-08-07;25582;Доставлен;0;3834
5173;1044;2025-05-30;3251;Доставлен;0;9
5174;363;2025-08-26;11851;Доставлен;0;1722
5175;1472;2024-08-11;23521;В пути;0;2073
5176;4045;2024-06-26;545;В пути;688;47
5177;2130;2023-09-26;11093;В пути;0;440
5178;397;2023-10-04;3948;Доставлен;0;497
5179;1418;2024-12-26;1300;Доставлен;404;193
5180;1335;2025-05-03;20783;Доставлен;0;2339
5181;447;2024-01-05;26683;Доставлен;0;1618
5182;560;2025-08-29;13846;Доставлен;0;1527
5183;3832;2024-07-02;11278;Отменен;0;713
5184;3657;2024-02-22;6800;Доставлен;0;663
5185;3778;2024-04-13;18277;Отменен;0;2281
5186;1095;2023-12-19;8502;Отменен;0;919
5187;3416;2023-10-27;2464;Отменен;633;191
5188;893;2023-12-15;17760;Доставлен;0;1627
5189;548;2024-03-22;1468;Отменен;652;112
5190;3907;2025-07-02;5599;Доставлен;0;306
5191;2959;2025-07-04;26599;Отменен;0;3457
5192;2392;2024-07-14;10253;Доставлен;0;879
5193;2630;2023-09-07;8214;Доставлен;0;417
5194;3224;2025-07-22;4146;Доставлен;0;334
5195;3486;2024-07-04;1570;Доставлен;220;210
5196;560;2025-03-03;21453;Отменен;0;3131
5197;709;2025-02-07;11846;Отменен;0;776
5198;129;2024-01-12;1995;Доставлен;413;81
5199;4328;2024-05-27;9731;Доставлен;0;1421
5200;1045;2025-06-10;14072;Доставлен;0;1450
5201;1155;2024-04-13;673;Доставлен;214;36
5202;2062;2024-04-11;6613;Доставлен;0;720
5203;1245;2023-09-20;1657;Доставлен;343;115
5204;3767;2025-07-17;17316;Отменен;0;2003
5205;2963;2025-03-09;8254;Доставлен;0;1134
5206;4014;2025-03-04;6605;Доставлен;0;665
5207;1472;2024-05-04;16691;Отменен;0;1481
5208;4350;2025-05-09;8269;В пути;0;264
5209;4187;2024-12-27;4716;Доставлен;0;157
5210;1958;2025-05-31;3046;Отменен;0;343
5211;4219;2025-05-13;3220;Отменен;0;84
5212;949;2024-11-23;3370;Доставлен;0;72
5213;3786;2024-09-20;3115;В пути;0;18
5214;463;2025-08-21;17358;Доставлен;0;901
5215;2622;2025-04-30;7147;Доставлен;0;815
5216;965;2024-12-11;10247;Отменен;0;1273
5217;4471;2025-05-20;1908;Доставлен;617;0
5218;2757;2024-05-19;7041;Отменен;0;310
5219;2076;2024-04-27;3657;Доставлен;0;224
5220;2121;2025-07-10;5906;В пути;0;829
5221;4213;2024-10-29;12989;В пути;0;881
5222;1681;2024-12-29;10645;Доставлен;0;1215
5223;2392;2024-07-16;10347;Доставлен;0;1431
5224;4255;2024-01-11;23083;В пути;0;999
5225;2705;2024-07-20;12192;В пути;0;1475
5226;1081;2023-12-26;13025;Доставлен;0;860
5227;1166;2023-11-01;1760;Доставлен;455;24
5228;2553;2024-01-29;7339;Отменен;0;36
5229;1868;2025-08-18;6650;Отменен;0;396
5230;1316;2024-07-31;12492;Доставлен;0;406
5231;2268;2023-12-25;1971;Доставлен;587;51
5232;1135;2024-05-16;3280;Доставлен;0;77
5233;4873;2024-09-08;26111;Отменен;0;904
5234;257;2024-09-23;21873;В пути;0;2502
5235;2974;2024-11-25;12710;Доставлен;0;1293
5236;194;2023-12-12;1764;Доставлен;775;205
5237;13;2025-03-17;8637;Доставлен;0;1110
5238;1603;2023-09-18;26611;Доставлен;0;3249
5239;1949;2023-10-08;4284;Отменен;0;270
5240;1005;2024-08-06;2908;Доставлен;647;53
5241;4776;2025-02-21;15988;В пути;0;336
5242;332;2024-10-24;3052;Отменен;0;68
5243;2701;2025-01-29;1279;В пути;422;25
5244;451;2025-06-20;4726;Отменен;0;63
5245;2885;2024-05-27;12418;Доставлен;0;587
5246;3054;2024-01-21;15904;Доставлен;0;2343
5247;619;2024-02-09;2397;В пути;687;234
5248;4337;2023-12-10;781;Отменен;607;43
5249;3375;2024-01-05;4998;В пути;0;743
5250;2736;2025-08-24;3183;Отменен;0;431
5251;3320;2024-01-20;22820;Доставлен;0;811
5252;3176;2023-11-12;24892;В пути;0;1513
5253;2851;2024-01-24;2560;Доставлен;718;63
5254;4592;2025-05-21;713;Доставлен;737;14
