Date;Year;Month;Day;Quarter;MonthName;DayName;WeekOfYear;DayOfYear;DayOfWeek;IsWeekend;IsHoliday;IsMonthEnd;IsQuarterEnd;IsYearEnd;Season;YearMonth;YearQuarter
2021-11-11;2021;11;11;Q4;Ноябрь;Четверг;45;315;4;False;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-12;2021;11;12;Q4;Ноябрь;Пятница;45;316;5;False;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-13;2021;11;13;Q4;Ноябрь;Суббота;45;317;6;True;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-14;2021;11;14;Q4;Ноябрь;Воскресенье;45;318;7;True;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-15;2021;11;15;Q4;Ноябрь;Понедельник;46;319;1;False;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-16;2021;11;16;Q4;Ноябрь;Вторник;46;320;2;False;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-17;2021;11;17;Q4;Ноябрь;Среда;46;321;3;False;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-18;2021;11;18;Q4;Ноябрь;Четверг;46;322;4;False;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-19;2021;11;19;Q4;Ноябрь;Пятница;46;323;5;False;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-20;2021;11;20;Q4;Ноябрь;Суббота;46;324;6;True;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-21;2021;11;21;Q4;Ноябрь;Воскресенье;46;325;7;True;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-22;2021;11;22;Q4;Ноябрь;Понедельник;47;326;1;False;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-23;2021;11;23;Q4;Ноябрь;Вторник;47;327;2;False;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-24;2021;11;24;Q4;Ноябрь;Среда;47;328;3;False;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-25;2021;11;25;Q4;Ноябрь;Четверг;47;329;4;False;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-26;2021;11;26;Q4;Ноябрь;Пятница;47;330;5;False;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-27;2021;11;27;Q4;Ноябрь;Суббота;47;331;6;True;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-28;2021;11;28;Q4;Ноябрь;Воскресенье;47;332;7;True;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-29;2021;11;29;Q4;Ноябрь;Понедельник;48;333;1;False;False;False;False;False;Осень;2021-11;2021-Q4
2021-11-30;2021;11;30;Q4;Ноябрь;Вторник;48;334;2;False;False;True;False;False;Осень;2021-11;2021-Q4
2021-12-01;2021;12;1;Q4;Декабрь;Среда;48;335;3;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-02;2021;12;2;Q4;Декабрь;Четверг;48;336;4;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-03;2021;12;3;Q4;Декабрь;Пятница;48;337;5;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-04;2021;12;4;Q4;Декабрь;Суббота;48;338;6;True;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-05;2021;12;5;Q4;Декабрь;Воскресенье;48;339;7;True;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-06;2021;12;6;Q4;Декабрь;Понедельник;49;340;1;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-07;2021;12;7;Q4;Декабрь;Вторник;49;341;2;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-08;2021;12;8;Q4;Декабрь;Среда;49;342;3;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-09;2021;12;9;Q4;Декабрь;Четверг;49;343;4;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-10;2021;12;10;Q4;Декабрь;Пятница;49;344;5;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-11;2021;12;11;Q4;Декабрь;Суббота;49;345;6;True;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-12;2021;12;12;Q4;Декабрь;Воскресенье;49;346;7;True;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-13;2021;12;13;Q4;Декабрь;Понедельник;50;347;1;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-14;2021;12;14;Q4;Декабрь;Вторник;50;348;2;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-15;2021;12;15;Q4;Декабрь;Среда;50;349;3;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-16;2021;12;16;Q4;Декабрь;Четверг;50;350;4;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-17;2021;12;17;Q4;Декабрь;Пятница;50;351;5;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-18;2021;12;18;Q4;Декабрь;Суббота;50;352;6;True;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-19;2021;12;19;Q4;Декабрь;Воскресенье;50;353;7;True;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-20;2021;12;20;Q4;Декабрь;Понедельник;51;354;1;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-21;2021;12;21;Q4;Декабрь;Вторник;51;355;2;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-22;2021;12;22;Q4;Декабрь;Среда;51;356;3;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-23;2021;12;23;Q4;Декабрь;Четверг;51;357;4;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-24;2021;12;24;Q4;Декабрь;Пятница;51;358;5;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-25;2021;12;25;Q4;Декабрь;Суббота;51;359;6;True;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-26;2021;12;26;Q4;Декабрь;Воскресенье;51;360;7;True;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-27;2021;12;27;Q4;Декабрь;Понедельник;52;361;1;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-28;2021;12;28;Q4;Декабрь;Вторник;52;362;2;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-29;2021;12;29;Q4;Декабрь;Среда;52;363;3;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-30;2021;12;30;Q4;Декабрь;Четверг;52;364;4;False;False;False;False;False;Зима;2021-12;2021-Q4
2021-12-31;2021;12;31;Q4;Декабрь;Пятница;52;365;5;False;False;True;True;True;Зима;2021-12;2021-Q4
2022-01-01;2022;1;1;Q1;Январь;Суббота;52;1;6;True;True;False;False;False;Зима;2022-01;2022-Q1
2022-01-02;2022;1;2;Q1;Январь;Воскресенье;52;2;7;True;True;False;False;False;Зима;2022-01;2022-Q1
2022-01-03;2022;1;3;Q1;Январь;Понедельник;1;3;1;False;True;False;False;False;Зима;2022-01;2022-Q1
2022-01-04;2022;1;4;Q1;Январь;Вторник;1;4;2;False;True;False;False;False;Зима;2022-01;2022-Q1
2022-01-05;2022;1;5;Q1;Январь;Среда;1;5;3;False;True;False;False;False;Зима;2022-01;2022-Q1
2022-01-06;2022;1;6;Q1;Январь;Четверг;1;6;4;False;True;False;False;False;Зима;2022-01;2022-Q1
2022-01-07;2022;1;7;Q1;Январь;Пятница;1;7;5;False;True;False;False;False;Зима;2022-01;2022-Q1
2022-01-08;2022;1;8;Q1;Январь;Суббота;1;8;6;True;True;False;False;False;Зима;2022-01;2022-Q1
2022-01-09;2022;1;9;Q1;Январь;Воскресенье;1;9;7;True;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-10;2022;1;10;Q1;Январь;Понедельник;2;10;1;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-11;2022;1;11;Q1;Январь;Вторник;2;11;2;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-12;2022;1;12;Q1;Январь;Среда;2;12;3;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-13;2022;1;13;Q1;Январь;Четверг;2;13;4;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-14;2022;1;14;Q1;Январь;Пятница;2;14;5;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-15;2022;1;15;Q1;Январь;Суббота;2;15;6;True;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-16;2022;1;16;Q1;Январь;Воскресенье;2;16;7;True;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-17;2022;1;17;Q1;Январь;Понедельник;3;17;1;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-18;2022;1;18;Q1;Январь;Вторник;3;18;2;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-19;2022;1;19;Q1;Январь;Среда;3;19;3;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-20;2022;1;20;Q1;Январь;Четверг;3;20;4;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-21;2022;1;21;Q1;Январь;Пятница;3;21;5;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-22;2022;1;22;Q1;Январь;Суббота;3;22;6;True;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-23;2022;1;23;Q1;Январь;Воскресенье;3;23;7;True;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-24;2022;1;24;Q1;Январь;Понедельник;4;24;1;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-25;2022;1;25;Q1;Январь;Вторник;4;25;2;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-26;2022;1;26;Q1;Январь;Среда;4;26;3;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-27;2022;1;27;Q1;Январь;Четверг;4;27;4;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-28;2022;1;28;Q1;Январь;Пятница;4;28;5;False;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-29;2022;1;29;Q1;Январь;Суббота;4;29;6;True;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-30;2022;1;30;Q1;Январь;Воскресенье;4;30;7;True;False;False;False;False;Зима;2022-01;2022-Q1
2022-01-31;2022;1;31;Q1;Январь;Понедельник;5;31;1;False;False;True;False;False;Зима;2022-01;2022-Q1
2022-02-01;2022;2;1;Q1;Февраль;Вторник;5;32;2;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-02;2022;2;2;Q1;Февраль;Среда;5;33;3;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-03;2022;2;3;Q1;Февраль;Четверг;5;34;4;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-04;2022;2;4;Q1;Февраль;Пятница;5;35;5;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-05;2022;2;5;Q1;Февраль;Суббота;5;36;6;True;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-06;2022;2;6;Q1;Февраль;Воскресенье;5;37;7;True;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-07;2022;2;7;Q1;Февраль;Понедельник;6;38;1;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-08;2022;2;8;Q1;Февраль;Вторник;6;39;2;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-09;2022;2;9;Q1;Февраль;Среда;6;40;3;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-10;2022;2;10;Q1;Февраль;Четверг;6;41;4;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-11;2022;2;11;Q1;Февраль;Пятница;6;42;5;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-12;2022;2;12;Q1;Февраль;Суббота;6;43;6;True;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-13;2022;2;13;Q1;Февраль;Воскресенье;6;44;7;True;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-14;2022;2;14;Q1;Февраль;Понедельник;7;45;1;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-15;2022;2;15;Q1;Февраль;Вторник;7;46;2;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-16;2022;2;16;Q1;Февраль;Среда;7;47;3;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-17;2022;2;17;Q1;Февраль;Четверг;7;48;4;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-18;2022;2;18;Q1;Февраль;Пятница;7;49;5;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-19;2022;2;19;Q1;Февраль;Суббота;7;50;6;True;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-20;2022;2;20;Q1;Февраль;Воскресенье;7;51;7;True;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-21;2022;2;21;Q1;Февраль;Понедельник;8;52;1;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-22;2022;2;22;Q1;Февраль;Вторник;8;53;2;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-23;2022;2;23;Q1;Февраль;Среда;8;54;3;False;True;False;False;False;Зима;2022-02;2022-Q1
2022-02-24;2022;2;24;Q1;Февраль;Четверг;8;55;4;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-25;2022;2;25;Q1;Февраль;Пятница;8;56;5;False;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-26;2022;2;26;Q1;Февраль;Суббота;8;57;6;True;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-27;2022;2;27;Q1;Февраль;Воскресенье;8;58;7;True;False;False;False;False;Зима;2022-02;2022-Q1
2022-02-28;2022;2;28;Q1;Февраль;Понедельник;9;59;1;False;False;True;False;False;Зима;2022-02;2022-Q1
2022-03-01;2022;3;1;Q1;Март;Вторник;9;60;2;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-02;2022;3;2;Q1;Март;Среда;9;61;3;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-03;2022;3;3;Q1;Март;Четверг;9;62;4;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-04;2022;3;4;Q1;Март;Пятница;9;63;5;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-05;2022;3;5;Q1;Март;Суббота;9;64;6;True;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-06;2022;3;6;Q1;Март;Воскресенье;9;65;7;True;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-07;2022;3;7;Q1;Март;Понедельник;10;66;1;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-08;2022;3;8;Q1;Март;Вторник;10;67;2;False;True;False;False;False;Весна;2022-03;2022-Q1
2022-03-09;2022;3;9;Q1;Март;Среда;10;68;3;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-10;2022;3;10;Q1;Март;Четверг;10;69;4;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-11;2022;3;11;Q1;Март;Пятница;10;70;5;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-12;2022;3;12;Q1;Март;Суббота;10;71;6;True;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-13;2022;3;13;Q1;Март;Воскресенье;10;72;7;True;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-14;2022;3;14;Q1;Март;Понедельник;11;73;1;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-15;2022;3;15;Q1;Март;Вторник;11;74;2;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-16;2022;3;16;Q1;Март;Среда;11;75;3;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-17;2022;3;17;Q1;Март;Четверг;11;76;4;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-18;2022;3;18;Q1;Март;Пятница;11;77;5;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-19;2022;3;19;Q1;Март;Суббота;11;78;6;True;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-20;2022;3;20;Q1;Март;Воскресенье;11;79;7;True;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-21;2022;3;21;Q1;Март;Понедельник;12;80;1;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-22;2022;3;22;Q1;Март;Вторник;12;81;2;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-23;2022;3;23;Q1;Март;Среда;12;82;3;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-24;2022;3;24;Q1;Март;Четверг;12;83;4;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-25;2022;3;25;Q1;Март;Пятница;12;84;5;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-26;2022;3;26;Q1;Март;Суббота;12;85;6;True;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-27;2022;3;27;Q1;Март;Воскресенье;12;86;7;True;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-28;2022;3;28;Q1;Март;Понедельник;13;87;1;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-29;2022;3;29;Q1;Март;Вторник;13;88;2;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-30;2022;3;30;Q1;Март;Среда;13;89;3;False;False;False;False;False;Весна;2022-03;2022-Q1
2022-03-31;2022;3;31;Q1;Март;Четверг;13;90;4;False;False;True;True;False;Весна;2022-03;2022-Q1
2022-04-01;2022;4;1;Q2;Апрель;Пятница;13;91;5;False;False;False;False;False;Весна;2022-04;2022-Q2
2022-04-02;2022;4;2;Q2;Апрель;Суббота;13;92;6;True;False;False;False;False;Весна;2022-04;2022-Q2
2022-04-03;2022;4;3;Q2;Апрель;Воскресенье;13;93;7;True;False;False;False;False;Весна;2022-04;2022-Q2
2022-04-04;2022;4;4;Q2;Апрель;Понедельник;14;94;1;False;False;False;False;False;Весна;2022-04;2022-Q2
2022-04-05;2022;4;5;Q2;Апрель;Вторник;14;95;2;False;False;False;False;False;Весна;2022-04;2022-Q2
2022-04-06;2022;4;6;Q2;Апрель;Среда;14;96;3;False;False;False;False;False;Весна;2022-04;2022-Q2
2022-04-07;2022;4;7;Q2;Апрель;Четверг;14;97;4;False;False;False;False;False;Весна;2022-04;2022-Q2
2022-04-08;2022;4;8;Q2;Апрель;Пятница;14;98;5;False;False;False;False;False;Весна;2022-04;2022-Q2
2022-04-09;2022;4;9;Q2;Апрель;Суббота;14;99;6;True;False;False;False;False;Весна;2022-04;2022-Q2
2022-04-10;2022;4;10;Q2;Апрель;Воскресенье;14;100;7;True;False;False;False;False;Весна;2022-04;2022-Q2
2022-04-11;2022;4;11;Q2;Апрель;Понедельник;15;101;1;False;False;False;False;False;Весна;2022-04;2022-Q2
2022-04-12;2022;4;12;Q2;Апрель;Вторник;15;102;2;False;False;False;False;False;Весна;2022-04;2022-Q2
2022-04-13;2022;4;13;Q2;Апрель;Среда;15;103;3;False;False;False;False;False;Весна;2022-04;2022-Q2
