enrollment_id;student_id;course_id;professor_id;semester;year;enrollment_date;letter_grade;grade_points
1724;1086;14;2;Fall;2022;2022-08-15;A-;3,7
1725;1086;31;20;Fall;2022;2022-08-15;C;2,0
1726;1086;50;31;Fall;2022;2022-08-15;C+;2,3
1727;1086;11;26;Fall;2022;2022-08-15;B+;3,3
1728;1086;16;10;Fall;2022;2022-08-15;C+;2,3
1729;1086;53;31;Spring;2021;2021-01-18;B;3,0
1730;1086;16;10;Spring;2021;2021-01-18;A-;3,7
1731;1086;50;31;Spring;2021;2021-01-18;A-;3,7
1732;1086;37;29;Spring;2021;2021-01-18;A-;3,7
1733;1086;59;24;Spring;2021;2021-01-18;F;0,0
1734;1086;55;7;Spring;2021;2021-01-18;B+;3,3
1735;1087;1;25;Spring;2021;2021-01-17;C;2,0
1736;1087;59;24;Spring;2021;2021-01-17;A;4,0
1737;1087;23;19;Spring;2021;2021-01-17;B+;3,3
1738;1087;53;31;Spring;2020;2020-01-21;C+;2,3
1739;1087;40;5;Spring;2020;2020-01-21;C+;2,3
1740;1087;31;20;Spring;2020;2020-01-21;A;4,0
1741;1087;35;13;Spring;2022;2022-01-21;B-;2,7
1742;1087;64;40;Spring;2022;2022-01-21;B-;2,7
1743;1087;51;31;Spring;2022;2022-01-21;C-;1,7
1744;1088;43;30;Spring;2020;2020-01-21;B;3,0
1745;1088;59;24;Spring;2020;2020-01-21;C;2,0
1746;1088;29;36;Spring;2020;2020-01-21;C+;2,3
1747;1088;30;28;Fall;2024;2024-08-26;A;4,0
1748;1088;52;23;Fall;2024;2024-08-26;B;3,0
1749;1088;54;31;Fall;2024;2024-08-26;B;3,0
1750;1088;64;40;Spring;2020;2020-01-30;B+;3,3
1751;1088;40;5;Spring;2020;2020-01-30;A-;3,7
1752;1088;13;26;Spring;2020;2020-01-30;B+;3,3
1753;1088;9;18;Fall;2022;2022-08-17;A-;3,7
1754;1088;45;30;Fall;2022;2022-08-17;B+;3,3
1755;1088;58;8;Fall;2022;2022-08-17;A-;3,7
1756;1088;16;10;Fall;2022;2022-08-17;A;4,0
1757;1088;44;38;Fall;2022;2022-08-17;C;2,0
1758;1088;40;5;Fall;2022;2022-08-17;B;3,0
1759;1088;38;13;Spring;2020;2020-01-25;B+;3,3
1760;1088;54;31;Spring;2020;2020-01-25;B;3,0
1761;1088;6;17;Spring;2020;2020-01-25;A-;3,7
1762;1089;45;30;Fall;2024;2024-08-26;A;4,0
1763;1089;39;37;Fall;2024;2024-08-26;A-;3,7
1764;1089;7;1;Fall;2024;2024-08-26;B+;3,3
1765;1089;22;11;Fall;2024;2024-08-26;B;3,0
1766;1089;5;17;Fall;2024;2024-08-26;B+;3,3
1767;1089;18;19;Fall;2020;2020-08-18;A;4,0
1768;1089;22;11;Fall;2020;2020-08-18;A-;3,7
1769;1089;1;25;Fall;2020;2020-08-18;C+;2,3
1770;1089;53;31;Fall;2020;2020-08-18;B-;2,7
1771;1089;13;26;Fall;2020;2020-08-18;C;2,0
1772;1089;3;33;Spring;2022;2022-01-19;B-;2,7
1773;1089;10;26;Spring;2022;2022-01-19;B+;3,3
1774;1089;39;37;Spring;2022;2022-01-19;A-;3,7
1775;1089;48;38;Spring;2022;2022-01-19;C;2,0
1776;1089;45;30;Spring;2022;2022-01-19;B-;2,7
1777;1089;35;13;Spring;2022;2022-01-17;A;4,0
1778;1089;21;19;Spring;2022;2022-01-17;A;4,0
1779;1089;46;6;Spring;2022;2022-01-17;C+;2,3
1780;1089;17;27;Spring;2022;2022-01-17;B+;3,3
1781;1089;58;8;Spring;2022;2022-01-17;B+;3,3
1782;1090;27;20;Spring;2021;2021-01-21;C+;2,3
1783;1090;7;1;Spring;2021;2021-01-21;C-;1,7
1784;1090;8;1;Spring;2021;2021-01-21;C+;2,3
1785;1090;3;33;Spring;2021;2021-01-21;C-;1,7
1786;1090;52;23;Spring;2023;2023-01-30;B;3,0
1787;1090;10;26;Spring;2023;2023-01-30;B;3,0
1788;1090;59;24;Spring;2023;2023-01-30;C;2,0
1789;1090;61;24;Spring;2023;2023-01-30;F;0,0
1790;1090;17;27;Spring;2023;2023-01-18;D;1,0
1791;1090;19;27;Spring;2023;2023-01-18;C+;2,3
1792;1090;36;21;Spring;2023;2023-01-18;A;4,0
1793;1090;34;13;Spring;2023;2023-01-18;C+;2,3
1794;1090;12;10;Spring;2023;2023-01-29;A-;3,7
1795;1090;34;13;Spring;2023;2023-01-29;C-;1,7
1796;1090;41;30;Spring;2023;2023-01-29;C-;1,7
1797;1090;52;23;Spring;2023;2023-01-29;B+;3,3
1798;1090;5;17;Spring;2024;2024-01-22;C-;1,7
1799;1090;22;11;Spring;2024;2024-01-22;C;2,0
1800;1090;58;8;Spring;2024;2024-01-22;B+;3,3
1801;1090;47;22;Spring;2024;2024-01-22;B+;3,3
1802;1090;40;5;Fall;2023;2023-08-23;F;0,0
1803;1090;54;31;Fall;2023;2023-08-23;C+;2,3
1804;1090;61;24;Fall;2023;2023-08-23;B-;2,7
1805;1090;27;20;Fall;2023;2023-08-23;B;3,0
1806;1091;29;36;Spring;2023;2023-01-30;A-;3,7
1807;1091;10;26;Spring;2023;2023-01-30;A-;3,7
1808;1091;30;28;Spring;2023;2023-01-30;F;0,0
1809;1091;38;13;Spring;2020;2020-01-24;B+;3,3
1810;1091;61;24;Spring;2020;2020-01-24;C+;2,3
1811;1091;7;1;Spring;2020;2020-01-24;A-;3,7
1812;1091;64;40;Spring;2020;2020-01-25;C;2,0
1813;1091;13;26;Spring;2020;2020-01-25;C;2,0
1814;1091;41;30;Spring;2020;2020-01-25;F;0,0
1815;1091;15;10;Spring;2024;2024-01-17;C+;2,3
1816;1091;58;8;Spring;2024;2024-01-17;C;2,0
1817;1091;3;33;Spring;2024;2024-01-17;B;3,0
1818;1091;4;17;Spring;2021;2021-01-16;A-;3,7
1819;1091;30;28;Spring;2021;2021-01-16;B;3,0
1820;1091;16;10;Spring;2021;2021-01-16;A-;3,7
1821;1091;14;2;Spring;2023;2023-01-24;B+;3,3
1822;1091;34;13;Spring;2023;2023-01-24;B+;3,3
1823;1091;7;1;Spring;2023;2023-01-24;C+;2,3
1824;1091;51;31;Fall;2021;2021-08-25;A-;3,7
1825;1091;43;30;Fall;2021;2021-08-25;C;2,0
1826;1091;52;23;Fall;2021;2021-08-25;A;4,0
1827;1092;54;31;Fall;2022;2022-08-29;C-;1,7
1828;1092;39;37;Fall;2022;2022-08-29;C-;1,7
1829;1092;4;17;Fall;2022;2022-08-29;A-;3,7
1830;1092;31;20;Spring;2020;2020-01-28;A;4,0
1831;1092;12;10;Spring;2020;2020-01-28;B;3,0
1832;1092;20;11;Spring;2020;2020-01-28;D;1,0
1833;1092;19;27;Spring;2024;2024-01-19;B;3,0
1834;1092;24;3;Spring;2024;2024-01-19;B-;2,7
1835;1092;62;40;Spring;2024;2024-01-19;C-;1,7
1836;1092;43;30;Fall;2022;2022-08-26;A-;3,7
1837;1092;30;28;Fall;2022;2022-08-26;A;4,0
1838;1092;16;10;Fall;2022;2022-08-26;C+;2,3
1839;1092;16;10;Fall;2021;2021-08-17;A-;3,7
1840;1092;30;28;Fall;2021;2021-08-17;B+;3,3
1841;1092;34;13;Fall;2021;2021-08-17;B;3,0
1842;1092;3;33;Spring;2023;2023-01-25;C+;2,3
1843;1092;57;24;Spring;2023;2023-01-25;B-;2,7
1844;1092;31;20;Spring;2023;2023-01-25;A;4,0
1845;1092;54;31;Spring;2022;2022-01-15;C+;2,3
1846;1092;30;28;Spring;2022;2022-01-15;B+;3,3
1847;1092;16;10;Spring;2022;2022-01-15;B;3,0
1848;1093;55;7;Spring;2022;2022-01-24;C;2,0
1849;1093;11;26;Spring;2022;2022-01-24;B;3,0
1850;1093;10;26;Spring;2022;2022-01-24;C+;2,3
1851;1093;40;5;Spring;2021;2021-01-26;A-;3,7
1852;1093;55;7;Spring;2021;2021-01-26;B+;3,3
1853;1093;44;38;Spring;2021;2021-01-26;C+;2,3
1854;1093;59;24;Spring;2023;2023-01-22;C-;1,7
1855;1093;23;19;Spring;2023;2023-01-22;F;0,0
1856;1093;41;30;Spring;2023;2023-01-22;A;4,0
1857;1093;57;24;Spring;2024;2024-01-16;B+;3,3
1858;1093;38;13;Spring;2024;2024-01-16;B+;3,3
1859;1093;51;31;Spring;2024;2024-01-16;B+;3,3
1860;1094;64;40;Spring;2022;2022-01-16;B+;3,3
1861;1094;33;13;Spring;2022;2022-01-16;B-;2,7
1862;1094;52;23;Spring;2022;2022-01-16;B;3,0
1863;1094;30;28;Spring;2022;2022-01-16;A;4,0
1864;1094;43;30;Spring;2022;2022-01-16;A-;3,7
1865;1094;9;18;Spring;2022;2022-01-16;B+;3,3
1866;1094;32;4;Fall;2021;2021-08-25;C+;2,3
1867;1094;59;24;Fall;2021;2021-08-25;C+;2,3
1868;1094;14;2;Fall;2021;2021-08-25;C+;2,3
1869;1094;52;23;Fall;2021;2021-08-25;C-;1,7
1870;1094;10;26;Fall;2021;2021-08-25;B;3,0
1871;1094;7;1;Fall;2021;2021-08-25;B;3,0
1872;1094;19;27;Spring;2024;2024-01-30;A;4,0
1873;1094;32;4;Spring;2024;2024-01-30;B+;3,3
1874;1094;59;24;Spring;2024;2024-01-30;C;2,0
1875;1094;13;26;Spring;2024;2024-01-30;B-;2,7
1876;1094;34;13;Spring;2024;2024-01-30;B-;2,7
1877;1094;42;14;Spring;2024;2024-01-30;A;4,0
1878;1094;27;20;Fall;2022;2022-08-18;A;4,0
1879;1094;24;3;Fall;2022;2022-08-18;C;2,0
1880;1094;35;13;Fall;2022;2022-08-18;C;2,0
1881;1094;22;11;Fall;2022;2022-08-18;B;3,0
1882;1094;19;27;Fall;2022;2022-08-18;C;2,0
1883;1094;44;38;Fall;2022;2022-08-18;A-;3,7
1884;1094;41;30;Spring;2022;2022-01-28;A;4,0
1885;1094;27;20;Spring;2022;2022-01-28;C;2,0
1886;1094;7;1;Spring;2022;2022-01-28;A;4,0
1887;1094;28;28;Spring;2022;2022-01-28;B;3,0
1888;1094;60;8;Spring;2022;2022-01-28;B+;3,3
1889;1094;33;13;Spring;2022;2022-01-28;B;3,0
1890;1094;49;7;Fall;2022;2022-08-22;B+;3,3
1891;1094;53;31;Fall;2022;2022-08-22;A-;3,7
1892;1094;41;30;Fall;2022;2022-08-22;C;2,0
1893;1094;43;30;Fall;2022;2022-08-22;C;2,0
1894;1094;50;31;Fall;2022;2022-08-22;B;3,0
1895;1094;4;17;Fall;2022;2022-08-22;A;4,0
1896;1094;21;19;Fall;2024;2024-08-29;A-;3,7
1897;1094;19;27;Fall;2024;2024-08-29;B+;3,3
1898;1094;32;4;Fall;2024;2024-08-29;C;2,0
1899;1094;61;24;Fall;2024;2024-08-29;C+;2,3
1900;1094;60;8;Fall;2024;2024-08-29;B+;3,3
1901;1094;42;14;Fall;2024;2024-08-29;B;3,0
1902;1095;9;18;Spring;2024;2024-01-27;C;2,0
1903;1095;2;9;Spring;2024;2024-01-27;A-;3,7
1904;1095;17;27;Spring;2024;2024-01-27;C+;2,3
1905;1095;43;30;Spring;2024;2024-01-27;A-;3,7
1906;1095;29;36;Fall;2024;2024-08-16;C;2,0
1907;1095;8;1;Fall;2024;2024-08-16;B;3,0
1908;1095;6;17;Fall;2024;2024-08-16;F;0,0
1909;1095;3;33;Fall;2024;2024-08-16;A;4,0
1910;1095;57;24;Spring;2020;2020-01-26;B;3,0
1911;1095;60;8;Spring;2020;2020-01-26;D;1,0
1912;1095;5;17;Spring;2020;2020-01-26;A;4,0
1913;1095;9;18;Spring;2020;2020-01-26;A-;3,7
1914;1095;39;37;Spring;2020;2020-01-17;A-;3,7
1915;1095;56;31;Spring;2020;2020-01-17;B+;3,3
1916;1095;22;11;Spring;2020;2020-01-17;F;0,0
1917;1095;40;5;Spring;2020;2020-01-17;A-;3,7
1918;1095;25;4;Spring;2023;2023-01-18;C+;2,3
1919;1095;43;30;Spring;2023;2023-01-18;C+;2,3
1920;1095;56;31;Spring;2023;2023-01-18;B;3,0
1921;1095;3;33;Spring;2023;2023-01-18;B+;3,3
1922;1095;15;10;Spring;2024;2024-01-29;A;4,0
1923;1095;21;19;Spring;2024;2024-01-29;B;3,0
1924;1095;41;30;Spring;2024;2024-01-29;A;4,0
1925;1095;29;36;Spring;2024;2024-01-29;C;2,0
1926;1095;60;8;Fall;2024;2024-08-15;C;2,0
1927;1095;37;29;Fall;2024;2024-08-15;C;2,0
1928;1095;38;13;Fall;2024;2024-08-15;B+;3,3
1929;1095;8;1;Fall;2024;2024-08-15;B;3,0
1930;1095;42;14;Fall;2020;2020-08-26;A;4,0
1931;1095;19;27;Fall;2020;2020-08-26;A;4,0
1932;1095;55;7;Fall;2020;2020-08-26;A-;3,7
1933;1095;59;24;Fall;2020;2020-08-26;B;3,0
1934;1096;54;31;Fall;2021;2021-08-20;B+;3,3
1935;1096;19;27;Fall;2021;2021-08-20;B;3,0
1936;1096;2;9;Fall;2021;2021-08-20;C;2,0
1937;1096;53;31;Fall;2021;2021-08-20;B;3,0
1938;1096;17;27;Fall;2021;2021-08-20;A;4,0
1939;1096;50;31;Fall;2021;2021-08-20;C-;1,7
1940;1096;60;8;Spring;2023;2023-01-15;B;3,0
1941;1096;64;40;Spring;2023;2023-01-15;A;4,0
1942;1096;45;30;Spring;2023;2023-01-15;A;4,0
1943;1096;56;31;Spring;2023;2023-01-15;B;3,0
1944;1096;16;10;Spring;2023;2023-01-15;B-;2,7
1945;1096;59;24;Spring;2023;2023-01-15;A-;3,7
1946;1096;64;40;Fall;2022;2022-08-30;B-;2,7
1947;1096;21;19;Fall;2022;2022-08-30;A-;3,7
1948;1096;30;28;Fall;2022;2022-08-30;C;2,0
1949;1096;6;17;Fall;2022;2022-08-30;B;3,0
1950;1096;17;27;Fall;2022;2022-08-30;B+;3,3
1951;1096;19;27;Fall;2022;2022-08-30;B;3,0
1952;1097;33;13;Fall;2020;2020-08-29;B-;2,7
1953;1097;13;26;Fall;2020;2020-08-29;B-;2,7
1954;1097;10;26;Fall;2020;2020-08-29;A-;3,7
1955;1097;35;13;Fall;2020;2020-08-29;A-;3,7
1956;1097;59;24;Fall;2020;2020-08-29;B-;2,7
1957;1097;5;17;Spring;2024;2024-01-15;B-;2,7
1958;1097;48;38;Spring;2024;2024-01-15;F;0,0
1959;1097;57;24;Spring;2024;2024-01-15;A-;3,7
1960;1097;47;22;Spring;2024;2024-01-15;A-;3,7
1961;1097;43;30;Spring;2024;2024-01-15;B-;2,7
1962;1097;23;19;Spring;2022;2022-01-17;B+;3,3
1963;1097;55;7;Spring;2022;2022-01-17;A-;3,7
1964;1097;14;2;Spring;2022;2022-01-17;A;4,0
1965;1097;53;31;Spring;2022;2022-01-17;B;3,0
1966;1097;49;7;Spring;2022;2022-01-17;C+;2,3
1967;1097;34;13;Spring;2021;2021-01-30;A;4,0
1968;1097;27;20;Spring;2021;2021-01-30;B;3,0
1969;1097;47;22;Spring;2021;2021-01-30;B;3,0
1970;1097;48;38;Spring;2021;2021-01-30;C;2,0
1971;1097;30;28;Spring;2021;2021-01-30;C+;2,3
1972;1097;51;31;Spring;2024;2024-01-22;A-;3,7
1973;1097;27;20;Spring;2024;2024-01-22;B-;2,7
1974;1097;9;18;Spring;2024;2024-01-22;A-;3,7
1975;1097;44;38;Spring;2024;2024-01-22;A-;3,7
1976;1097;53;31;Spring;2024;2024-01-22;B;3,0
1977;1097;36;21;Spring;2020;2020-01-15;A-;3,7
1978;1097;50;31;Spring;2020;2020-01-15;B;3,0
1979;1097;46;6;Spring;2020;2020-01-15;C;2,0
1980;1097;62;40;Spring;2020;2020-01-15;A-;3,7
1981;1097;41;30;Spring;2020;2020-01-15;A;4,0
1982;1097;29;36;Fall;2021;2021-08-18;B+;3,3
1983;1097;35;13;Fall;2021;2021-08-18;B-;2,7
1984;1097;11;26;Fall;2021;2021-08-18;A-;3,7
1985;1097;41;30;Fall;2021;2021-08-18;A-;3,7
1986;1097;19;27;Fall;2021;2021-08-18;A;4,0
1987;1098;46;6;Spring;2023;2023-01-16;C+;2,3
1988;1098;44;38;Spring;2023;2023-01-16;B+;3,3
1989;1098;28;28;Spring;2023;2023-01-16;A;4,0
1990;1098;19;27;Spring;2023;2023-01-16;B;3,0
1991;1098;36;21;Fall;2020;2020-08-21;A;4,0
1992;1098;5;17;Fall;2020;2020-08-21;C-;1,7
1993;1098;3;33;Fall;2020;2020-08-21;D;1,0
1994;1098;64;40;Fall;2020;2020-08-21;B+;3,3
1995;1098;15;10;Spring;2020;2020-01-28;B+;3,3
1996;1098;5;17;Spring;2020;2020-01-28;B;3,0
1997;1098;14;2;Spring;2020;2020-01-28;B;3,0
1998;1098;47;22;Spring;2020;2020-01-28;C;2,0
1999;1098;64;40;Spring;2021;2021-01-27;A-;3,7
2000;1098;61;24;Spring;2021;2021-01-27;B;3,0
2001;1098;49;7;Spring;2021;2021-01-27;A;4,0
2002;1098;33;13;Spring;2021;2021-01-27;B-;2,7
2003;1098;62;40;Spring;2020;2020-01-30;B+;3,3
2004;1098;17;27;Spring;2020;2020-01-30;C+;2,3
2005;1098;53;31;Spring;2020;2020-01-30;C+;2,3
2006;1098;59;24;Spring;2020;2020-01-30;A-;3,7
2007;1098;57;24;Spring;2020;2020-01-27;B-;2,7
2008;1098;29;36;Spring;2020;2020-01-27;A;4,0
2009;1098;19;27;Spring;2020;2020-01-27;A-;3,7
2010;1098;28;28;Spring;2020;2020-01-27;B;3,0
2011;1098;55;7;Spring;2021;2021-01-27;B-;2,7
2012;1098;41;30;Spring;2021;2021-01-27;B;3,0
2013;1098;39;37;Spring;2021;2021-01-27;C;2,0
2014;1098;54;31;Spring;2021;2021-01-27;C;2,0
2015;1098;34;13;Spring;2024;2024-01-22;B+;3,3
2016;1098;16;10;Spring;2024;2024-01-22;A;4,0
2017;1098;18;19;Spring;2024;2024-01-22;A;4,0
2018;1098;51;31;Spring;2024;2024-01-22;C-;1,7
2019;1099;10;26;Spring;2020;2020-01-27;B;3,0
2020;1099;64;40;Spring;2020;2020-01-27;B-;2,7
2021;1099;15;10;Spring;2020;2020-01-27;A;4,0
2022;1099;12;10;Fall;2022;2022-08-30;B+;3,3
2023;1099;27;20;Fall;2022;2022-08-30;D;1,0
2024;1099;45;30;Fall;2022;2022-08-30;C;2,0
2025;1099;14;2;Fall;2024;2024-08-28;A;4,0
2026;1099;59;24;Fall;2024;2024-08-28;B;3,0
2027;1099;8;1;Fall;2024;2024-08-28;A;4,0
2028;1099;34;13;Fall;2020;2020-08-17;C;2,0
2029;1099;63;40;Fall;2020;2020-08-17;B;3,0
2030;1099;35;13;Fall;2020;2020-08-17;B;3,0
2031;1099;5;17;Fall;2024;2024-08-23;A-;3,7
2032;1099;23;19;Fall;2024;2024-08-23;B-;2,7
2033;1099;36;21;Fall;2024;2024-08-23;C;2,0
2034;1100;27;20;Fall;2024;2024-08-27;C;2,0
2035;1100;40;5;Fall;2024;2024-08-27;C;2,0
2036;1100;33;13;Fall;2024;2024-08-27;A;4,0
2037;1100;41;30;Spring;2021;2021-01-26;B;3,0
2038;1100;17;27;Spring;2021;2021-01-26;B+;3,3
2039;1100;53;31;Spring;2021;2021-01-26;A-;3,7
2040;1100;28;28;Spring;2022;2022-01-15;A;4,0
2041;1100;16;10;Spring;2022;2022-01-15;C-;1,7
2042;1100;2;9;Spring;2022;2022-01-15;D;1,0
2043;1101;4;17;Fall;2023;2023-08-25;B+;3,3
2044;1101;36;21;Fall;2023;2023-08-25;A-;3,7
2045;1101;55;7;Fall;2023;2023-08-25;A;4,0
2046;1101;19;27;Fall;2023;2023-08-25;B+;3,3
2047;1101;18;19;Spring;2021;2021-01-26;C;2,0
2048;1101;31;20;Spring;2021;2021-01-26;A;4,0
2049;1101;56;31;Spring;2021;2021-01-26;B+;3,3
2050;1101;9;18;Spring;2021;2021-01-26;D;1,0
2051;1101;64;40;Spring;2023;2023-01-29;B+;3,3
2052;1101;37;29;Spring;2023;2023-01-29;B+;3,3
2053;1101;20;11;Spring;2023;2023-01-29;A;4,0
2054;1101;17;27;Spring;2023;2023-01-29;B;3,0
2055;1101;8;1;Fall;2021;2021-08-18;C;2,0
2056;1101;40;5;Fall;2021;2021-08-18;B-;2,7
2057;1101;11;26;Fall;2021;2021-08-18;A;4,0
2058;1101;41;30;Fall;2021;2021-08-18;C+;2,3
2059;1101;45;30;Spring;2022;2022-01-29;C;2,0
2060;1101;13;26;Spring;2022;2022-01-29;B-;2,7
2061;1101;39;37;Spring;2022;2022-01-29;B-;2,7
2062;1101;57;24;Spring;2022;2022-01-29;B+;3,3
2063;1101;48;38;Fall;2022;2022-08-26;B+;3,3
2064;1101;15;10;Fall;2022;2022-08-26;C;2,0
2065;1101;55;7;Fall;2022;2022-08-26;B-;2,7
2066;1101;13;26;Fall;2022;2022-08-26;B+;3,3
2067;1102;45;30;Spring;2022;2022-01-22;B;3,0
2068;1102;42;14;Spring;2022;2022-01-22;B-;2,7
2069;1102;61;24;Spring;2022;2022-01-22;A;4,0
2070;1102;39;37;Spring;2022;2022-01-22;A-;3,7
2071;1102;55;7;Spring;2022;2022-01-22;A;4,0
2072;1102;10;26;Fall;2021;2021-08-30;B;3,0
2073;1102;43;30;Fall;2021;2021-08-30;F;0,0
2074;1102;3;33;Fall;2021;2021-08-30;A;4,0
2075;1102;63;40;Fall;2021;2021-08-30;B+;3,3
2076;1102;31;20;Fall;2021;2021-08-30;A;4,0
2077;1102;29;36;Spring;2021;2021-01-24;A;4,0
2078;1102;50;31;Spring;2021;2021-01-24;A-;3,7
2079;1102;27;20;Spring;2021;2021-01-24;F;0,0
2080;1102;17;27;Spring;2021;2021-01-24;B+;3,3
2081;1102;14;2;Spring;2021;2021-01-24;D;1,0
2082;1102;20;11;Fall;2023;2023-08-21;A-;3,7
2083;1102;45;30;Fall;2023;2023-08-21;C;2,0
2084;1102;25;4;Fall;2023;2023-08-21;B;3,0
2085;1102;38;13;Fall;2023;2023-08-21;B;3,0
2086;1102;6;17;Fall;2023;2023-08-21;C;2,0
2087;1102;45;30;Spring;2024;2024-01-18;A-;3,7
2088;1102;9;18;Spring;2024;2024-01-18;B;3,0
2089;1102;57;24;Spring;2024;2024-01-18;C-;1,7
2090;1102;2;9;Spring;2024;2024-01-18;A-;3,7
2091;1102;58;8;Spring;2024;2024-01-18;B-;2,7
2092;1102;55;7;Fall;2024;2024-08-19;C;2,0
2093;1102;45;30;Fall;2024;2024-08-19;B;3,0
2094;1102;44;38;Fall;2024;2024-08-19;B;3,0
2095;1102;50;31;Fall;2024;2024-08-19;B-;2,7
2096;1102;48;38;Fall;2024;2024-08-19;B+;3,3
2097;1102;55;7;Spring;2021;2021-01-25;C-;1,7
2098;1102;13;26;Spring;2021;2021-01-25;A-;3,7
2099;1102;14;2;Spring;2021;2021-01-25;B+;3,3
2100;1102;47;22;Spring;2021;2021-01-25;A-;3,7
2101;1102;28;28;Spring;2021;2021-01-25;B-;2,7
2102;1102;26;28;Spring;2022;2022-01-18;C+;2,3
2103;1102;6;17;Spring;2022;2022-01-18;D;1,0
2104;1102;1;25;Spring;2022;2022-01-18;C;2,0
2105;1102;58;8;Spring;2022;2022-01-18;B+;3,3
2106;1102;55;7;Spring;2022;2022-01-18;A;4,0
2107;1103;11;26;Spring;2023;2023-01-24;A;4,0
2108;1103;41;30;Spring;2023;2023-01-24;B;3,0
2109;1103;49;7;Spring;2023;2023-01-24;B-;2,7
2110;1103;61;24;Spring;2023;2023-01-24;B-;2,7
2111;1103;25;4;Spring;2023;2023-01-24;A-;3,7
2112;1103;41;30;Spring;2021;2021-01-25;B;3,0
2113;1103;46;6;Spring;2021;2021-01-25;B;3,0
2114;1103;18;19;Spring;2021;2021-01-25;C;2,0
2115;1103;39;37;Spring;2021;2021-01-25;B+;3,3
2116;1103;62;40;Spring;2021;2021-01-25;A-;3,7
2117;1103;46;6;Fall;2022;2022-08-20;A;4,0
2118;1103;3;33;Fall;2022;2022-08-20;A;4,0
2119;1103;60;8;Fall;2022;2022-08-20;A-;3,7
2120;1103;29;36;Fall;2022;2022-08-20;C;2,0
2121;1103;5;17;Fall;2022;2022-08-20;A;4,0
2122;1103;55;7;Fall;2024;2024-08-26;B-;2,7
2123;1103;60;8;Fall;2024;2024-08-26;C-;1,7
2124;1103;35;13;Fall;2024;2024-08-26;B-;2,7
2125;1103;18;19;Fall;2024;2024-08-26;A;4,0
2126;1103;50;31;Fall;2024;2024-08-26;A;4,0
2127;1103;15;10;Spring;2022;2022-01-20;B-;2,7
2128;1103;48;38;Spring;2022;2022-01-20;A-;3,7
2129;1103;22;11;Spring;2022;2022-01-20;A;4,0
2130;1103;4;17;Spring;2022;2022-01-20;B-;2,7
2131;1103;34;13;Spring;2022;2022-01-20;A;4,0
2132;1103;46;6;Fall;2022;2022-08-19;A-;3,7
2133;1103;28;28;Fall;2022;2022-08-19;A-;3,7
2134;1103;17;27;Fall;2022;2022-08-19;B-;2,7
2135;1103;64;40;Fall;2022;2022-08-19;C-;1,7
2136;1103;41;30;Fall;2022;2022-08-19;B;3,0
2137;1103;44;38;Spring;2021;2021-01-18;C;2,0
2138;1103;7;1;Spring;2021;2021-01-18;C;2,0
2139;1103;61;24;Spring;2021;2021-01-18;A;4,0
2140;1103;23;19;Spring;2021;2021-01-18;B-;2,7
2141;1103;38;13;Spring;2021;2021-01-18;A;4,0
2142;1103;8;1;Fall;2024;2024-08-27;B+;3,3
2143;1103;48;38;Fall;2024;2024-08-27;B+;3,3
2144;1103;22;11;Fall;2024;2024-08-27;A;4,0
2145;1103;34;13;Fall;2024;2024-08-27;B-;2,7
2146;1103;36;21;Fall;2024;2024-08-27;C+;2,3
2147;1104;46;6;Fall;2020;2020-08-16;B-;2,7
2148;1104;25;4;Fall;2020;2020-08-16;C-;1,7
2149;1104;30;28;Fall;2020;2020-08-16;C;2,0
2150;1104;55;7;Fall;2020;2020-08-16;B+;3,3
2151;1104;63;40;Fall;2020;2020-08-16;A-;3,7
2152;1104;10;26;Fall;2020;2020-08-16;C;2,0
2153;1104;59;24;Fall;2020;2020-08-22;C-;1,7
2154;1104;5;17;Fall;2020;2020-08-22;C+;2,3
2155;1104;28;28;Fall;2020;2020-08-22;B;3,0
2156;1104;1;25;Fall;2020;2020-08-22;C;2,0
2157;1104;23;19;Fall;2020;2020-08-22;C+;2,3
2158;1104;47;22;Fall;2020;2020-08-22;D;1,0
2159;1104;22;11;Fall;2020;2020-08-27;C;2,0
2160;1104;15;10;Fall;2020;2020-08-27;A-;3,7
2161;1104;63;40;Fall;2020;2020-08-27;B-;2,7
2162;1104;13;26;Fall;2020;2020-08-27;C+;2,3
2163;1104;53;31;Fall;2020;2020-08-27;A;4,0
2164;1104;23;19;Fall;2020;2020-08-27;B+;3,3
2165;1105;22;11;Spring;2020;2020-01-27;D;1,0
2166;1105;28;28;Spring;2020;2020-01-27;C;2,0
2167;1105;34;13;Spring;2020;2020-01-27;A;4,0
2168;1105;4;17;Spring;2020;2020-01-27;C;2,0
2169;1105;2;9;Spring;2020;2020-01-27;B-;2,7
2170;1105;16;10;Spring;2020;2020-01-27;C;2,0
2171;1105;8;1;Fall;2020;2020-08-18;B;3,0
2172;1105;4;17;Fall;2020;2020-08-18;B+;3,3
2173;1105;24;3;Fall;2020;2020-08-18;B-;2,7
2174;1105;51;31;Fall;2020;2020-08-18;B-;2,7
2175;1105;45;30;Fall;2020;2020-08-18;A;4,0
2176;1105;10;26;Fall;2020;2020-08-18;A-;3,7
2177;1105;37;29;Fall;2022;2022-08-20;A;4,0
2178;1105;40;5;Fall;2022;2022-08-20;B-;2,7
2179;1105;14;2;Fall;2022;2022-08-20;B+;3,3
2180;1105;55;7;Fall;2022;2022-08-20;B;3,0
