user_id;test_group;converted;order_amount;age_group;gender;city;device_type;traffic_source
12714;A;0;0.0;36-45;F;Другие;tablet;social
12715;A;0;0.0;18-25;F;Екатеринбург;mobile;paid
12716;A;0;0.0;18-25;F;Москва;mobile;direct
12717;A;0;0.0;18-25;F;СПб;desktop;organic
12718;A;0;0.0;46+;F;Другие;mobile;direct
12719;A;0;0.0;46+;F;Другие;desktop;direct
12720;A;0;0.0;36-45;F;Другие;mobile;direct
12721;A;0;0.0;26-35;M;Москва;desktop;organic
12722;A;0;0.0;36-45;F;Екатеринбург;desktop;direct
12723;A;0;0.0;36-45;F;Екатеринбург;desktop;paid
12724;A;0;0.0;46+;M;СПб;desktop;social
12725;A;0;0.0;46+;F;СПб;desktop;paid
12726;A;0;0.0;18-25;F;Москва;desktop;direct
12727;A;0;0.0;46+;M;Москва;mobile;social
12728;A;0;0.0;26-35;F;Екатеринбург;mobile;direct
12729;A;0;0.0;18-25;M;СПб;mobile;organic
12730;A;0;0.0;46+;F;Другие;desktop;organic
12731;A;0;0.0;46+;M;Екатеринбург;desktop;direct
12732;A;0;0.0;26-35;M;Другие;mobile;organic
12733;A;0;0.0;26-35;M;Москва;tablet;organic
12734;A;0;0.0;46+;M;Москва;mobile;paid
12735;A;0;0.0;46+;M;Екатеринбург;desktop;organic
12736;A;0;0.0;18-25;M;Екатеринбург;tablet;direct
12737;A;0;0.0;46+;F;СПб;desktop;organic
12738;A;0;0.0;18-25;M;Другие;mobile;organic
12739;A;0;0.0;26-35;M;СПб;mobile;social
12740;A;0;0.0;36-45;F;Москва;mobile;organic
12741;A;0;0.0;36-45;M;СПб;mobile;paid
12742;A;0;0.0;36-45;F;Москва;tablet;paid
12743;A;0;0.0;26-35;F;Москва;desktop;direct
12744;A;0;0.0;26-35;M;Москва;mobile;direct
12745;A;0;0.0;18-25;F;СПб;mobile;organic
12746;A;0;0.0;26-35;F;Другие;mobile;paid
12747;A;0;0.0;18-25;F;Другие;desktop;direct
12748;A;0;0.0;26-35;M;Другие;mobile;direct
12749;A;0;0.0;26-35;F;Москва;mobile;direct
12750;A;0;0.0;46+;F;Москва;mobile;paid
12751;A;0;0.0;26-35;F;Москва;desktop;paid
12752;A;0;0.0;18-25;M;СПб;mobile;direct
12753;A;0;0.0;36-45;F;Екатеринбург;mobile;organic
12754;A;0;0.0;18-25;F;Другие;desktop;direct
12755;A;0;0.0;46+;M;СПб;mobile;direct
12756;A;0;0.0;36-45;M;Москва;mobile;direct
12757;A;0;0.0;46+;F;СПб;mobile;paid
12758;A;0;0.0;46+;F;СПб;desktop;paid
12759;A;0;0.0;18-25;M;СПб;tablet;organic
12760;A;0;0.0;46+;M;Другие;mobile;organic
12761;A;0;0.0;26-35;F;Москва;mobile;paid
12762;A;0;0.0;26-35;M;Москва;desktop;direct
12763;A;0;0.0;18-25;M;СПб;mobile;direct
12764;A;0;0.0;46+;M;СПб;desktop;paid
12765;A;0;0.0;26-35;F;СПб;desktop;paid
12766;A;0;0.0;26-35;F;Москва;mobile;organic
12767;A;0;0.0;46+;M;Другие;mobile;organic
12768;A;0;0.0;26-35;F;Другие;desktop;direct
12769;A;0;0.0;26-35;M;Екатеринбург;desktop;organic
12770;A;0;0.0;46+;M;Другие;desktop;paid
12771;A;0;0.0;26-35;M;Другие;desktop;paid
12772;A;0;0.0;26-35;M;СПб;mobile;organic
12773;A;0;0.0;26-35;F;СПб;desktop;organic
12774;A;0;0.0;18-25;F;Другие;desktop;direct
12775;A;0;0.0;26-35;F;Другие;desktop;direct
12776;A;0;0.0;26-35;F;Екатеринбург;desktop;organic
12777;A;0;0.0;26-35;M;Екатеринбург;mobile;paid
12778;A;0;0.0;46+;F;Москва;desktop;direct
12779;A;0;0.0;26-35;F;Екатеринбург;mobile;paid
12780;A;0;0.0;46+;M;Другие;mobile;direct
12781;A;0;0.0;26-35;M;Другие;mobile;organic
12782;A;0;0.0;26-35;M;СПб;desktop;direct
12783;A;0;0.0;36-45;M;СПб;desktop;paid
12784;A;0;0.0;36-45;F;Екатеринбург;desktop;direct
12785;A;0;0.0;26-35;F;Другие;desktop;organic
12786;A;0;0.0;26-35;M;Екатеринбург;mobile;social
12787;A;0;0.0;36-45;M;Другие;desktop;direct
12788;A;0;0.0;26-35;F;СПб;desktop;organic
12789;A;0;0.0;36-45;M;Другие;mobile;paid
12790;A;0;0.0;26-35;F;СПб;desktop;organic
12791;A;0;0.0;18-25;M;Москва;desktop;direct
12792;A;0;0.0;26-35;F;Другие;mobile;direct
12793;A;0;0.0;26-35;M;Москва;desktop;paid
12794;A;0;0.0;26-35;M;Другие;mobile;organic
12795;A;0;0.0;26-35;F;Другие;mobile;paid
12796;A;0;0.0;46+;F;Москва;desktop;organic
12797;A;0;0.0;18-25;F;Екатеринбург;desktop;direct
12798;A;0;0.0;46+;M;Москва;mobile;organic
12799;A;0;0.0;46+;M;Москва;desktop;paid
12800;A;0;0.0;46+;F;Другие;tablet;direct
12801;A;0;0.0;26-35;M;Москва;tablet;organic
12802;A;0;0.0;46+;M;СПб;desktop;direct
12803;A;0;0.0;26-35;F;Екатеринбург;desktop;paid
12804;A;0;0.0;18-25;F;Екатеринбург;mobile;organic
12805;A;0;0.0;18-25;M;СПб;mobile;organic
12806;A;0;0.0;18-25;M;Другие;mobile;paid
12807;A;0;0.0;26-35;M;Москва;desktop;direct
12808;A;0;0.0;36-45;M;СПб;desktop;organic
12809;A;0;0.0;36-45;F;Екатеринбург;desktop;direct
12810;A;0;0.0;26-35;F;СПб;desktop;paid
12811;A;0;0.0;36-45;M;СПб;mobile;direct
12812;A;0;0.0;46+;F;Екатеринбург;desktop;paid
12813;A;0;0.0;26-35;F;Другие;tablet;direct
12814;A;0;0.0;36-45;M;Другие;mobile;organic
12815;A;0;0.0;26-35;F;СПб;mobile;organic
12816;A;0;0.0;18-25;M;Екатеринбург;tablet;organic
12817;A;0;0.0;26-35;F;Москва;desktop;organic
12818;A;0;0.0;26-35;F;Екатеринбург;desktop;direct
12819;A;0;0.0;26-35;F;Другие;mobile;organic
12820;A;0;0.0;36-45;F;Екатеринбург;mobile;organic
12821;A;0;0.0;36-45;M;СПб;mobile;organic
12822;A;0;0.0;26-35;M;Москва;mobile;paid
12823;A;0;0.0;46+;M;Другие;mobile;social
12824;A;0;0.0;18-25;F;СПб;desktop;organic
12825;A;0;0.0;26-35;M;Другие;desktop;social
12826;A;0;0.0;36-45;F;Другие;desktop;organic
12827;A;0;0.0;26-35;F;Другие;desktop;direct
12828;A;0;0.0;18-25;M;Москва;mobile;organic
12829;A;0;0.0;36-45;M;СПб;desktop;organic
12830;A;0;0.0;18-25;M;Екатеринбург;desktop;organic
12831;A;0;0.0;36-45;F;Москва;mobile;social
12832;A;0;0.0;46+;M;Москва;desktop;organic
12833;A;0;0.0;26-35;F;Екатеринбург;desktop;organic
12834;A;0;0.0;18-25;M;Москва;mobile;social
12835;A;0;0.0;46+;F;Другие;desktop;direct
12836;A;0;0.0;36-45;F;Другие;mobile;direct
12837;A;0;0.0;46+;F;Екатеринбург;desktop;organic
12838;A;0;0.0;26-35;F;Другие;tablet;direct
12839;A;0;0.0;36-45;F;СПб;desktop;direct
12840;A;0;0.0;36-45;F;Москва;mobile;organic
12841;A;0;0.0;26-35;F;СПб;desktop;organic
12842;A;0;0.0;18-25;M;Екатеринбург;desktop;organic
12843;A;0;0.0;36-45;M;Другие;desktop;direct
12844;A;0;0.0;36-45;F;Другие;desktop;organic
12845;A;0;0.0;26-35;F;Другие;desktop;organic
12846;A;0;0.0;26-35;M;СПб;mobile;paid
12847;A;0;0.0;26-35;M;СПб;desktop;direct
12848;A;0;0.0;36-45;F;СПб;mobile;direct
12849;A;0;0.0;18-25;M;Москва;desktop;organic
12850;A;0;0.0;46+;F;СПб;tablet;direct
12851;A;0;0.0;18-25;F;Другие;desktop;paid
12852;A;0;0.0;18-25;F;СПб;mobile;direct
12853;A;0;0.0;46+;F;Другие;mobile;organic
12854;A;0;0.0;46+;M;Екатеринбург;desktop;organic
12855;A;0;0.0;26-35;M;Москва;desktop;direct
12856;A;0;0.0;26-35;M;Екатеринбург;desktop;direct
12857;A;0;0.0;18-25;M;Другие;mobile;paid
12858;A;0;0.0;18-25;F;Екатеринбург;desktop;paid
12859;A;0;0.0;36-45;M;Москва;tablet;social
12860;A;0;0.0;26-35;M;СПб;mobile;organic
12861;A;0;0.0;18-25;F;СПб;mobile;paid
12862;A;0;0.0;18-25;F;Другие;mobile;direct
12863;A;0;0.0;18-25;M;Москва;desktop;organic
12864;A;0;0.0;18-25;M;Екатеринбург;mobile;direct
12865;A;0;0.0;36-45;M;Москва;desktop;direct
12866;A;0;0.0;26-35;F;Другие;mobile;organic
12867;A;0;0.0;26-35;F;Екатеринбург;desktop;social
12868;A;0;0.0;26-35;M;Москва;mobile;paid
12869;A;0;0.0;36-45;M;Екатеринбург;mobile;paid
12870;A;0;0.0;18-25;M;Москва;mobile;paid
12871;A;0;0.0;26-35;M;Другие;desktop;organic
12872;A;0;0.0;18-25;F;СПб;mobile;paid
12873;A;0;0.0;46+;M;Другие;desktop;direct
12874;A;0;0.0;26-35;M;Москва;desktop;paid
12875;A;0;0.0;26-35;F;Екатеринбург;mobile;organic
12876;A;0;0.0;36-45;M;СПб;desktop;organic
12877;A;0;0.0;26-35;M;Другие;mobile;direct
12878;A;0;0.0;26-35;F;Москва;mobile;organic
12879;A;0;0.0;18-25;F;Екатеринбург;desktop;organic
12880;A;0;0.0;36-45;F;Другие;desktop;paid
12881;A;0;0.0;18-25;F;Екатеринбург;mobile;paid
12882;A;0;0.0;36-45;M;СПб;mobile;direct
12883;A;0;0.0;36-45;F;Москва;mobile;organic
12884;A;0;0.0;18-25;M;Москва;mobile;direct
12885;A;0;0.0;26-35;F;Екатеринбург;desktop;direct
12886;A;0;0.0;36-45;F;Москва;desktop;paid
12887;A;0;0.0;18-25;F;Екатеринбург;desktop;direct
12888;A;0;0.0;36-45;M;Другие;desktop;direct
12889;A;0;0.0;26-35;M;Екатеринбург;mobile;social
12890;A;0;0.0;18-25;F;Москва;mobile;social
12891;A;0;0.0;36-45;M;СПб;mobile;organic
12892;A;0;0.0;18-25;F;Москва;mobile;organic
12893;A;0;0.0;36-45;F;СПб;desktop;paid
12894;A;0;0.0;36-45;F;Екатеринбург;desktop;social
12895;A;0;0.0;26-35;F;Москва;mobile;direct
12896;A;0;0.0;46+;M;Екатеринбург;mobile;paid
12897;A;0;0.0;18-25;M;Москва;desktop;direct
12898;A;0;0.0;36-45;F;СПб;mobile;direct
12899;A;0;0.0;36-45;M;Другие;tablet;direct
12900;A;0;0.0;26-35;F;Другие;desktop;organic
12901;A;0;0.0;36-45;F;Другие;mobile;paid
12902;A;0;0.0;26-35;M;Другие;desktop;social
12903;A;0;0.0;18-25;F;Екатеринбург;desktop;social
12904;A;0;0.0;36-45;F;Другие;mobile;paid
12905;A;0;0.0;36-45;M;Другие;desktop;paid
12906;A;0;0.0;26-35;M;Другие;mobile;organic
12907;A;0;0.0;36-45;M;Другие;mobile;organic
12908;A;0;0.0;26-35;F;Москва;desktop;paid
12909;A;0;0.0;36-45;M;Другие;desktop;direct
12910;A;0;0.0;26-35;F;Екатеринбург;desktop;organic
12911;A;0;0.0;26-35;F;Москва;desktop;organic
12912;A;0;0.0;26-35;F;СПб;mobile;organic
12913;A;0;0.0;26-35;F;Москва;mobile;organic
12914;A;0;0.0;46+;F;Москва;desktop;organic
12915;A;0;0.0;26-35;F;Другие;mobile;direct
12916;A;0;0.0;26-35;M;Другие;mobile;direct
12917;A;0;0.0;26-35;M;Москва;desktop;direct
12918;A;0;0.0;46+;M;Другие;desktop;social
12919;A;0;0.0;36-45;M;СПб;mobile;organic
12920;A;0;0.0;46+;M;Другие;desktop;organic
12921;A;0;0.0;36-45;F;Другие;desktop;paid
12922;A;0;0.0;18-25;M;Екатеринбург;desktop;organic
12923;A;0;0.0;18-25;F;СПб;desktop;paid
12924;A;0;0.0;26-35;M;Другие;mobile;organic
12925;A;0;0.0;26-35;F;Другие;desktop;paid
12926;A;0;0.0;26-35;M;СПб;mobile;paid
12927;A;0;0.0;26-35;F;Другие;mobile;organic
12928;A;0;0.0;26-35;M;СПб;desktop;direct
12929;A;0;0.0;36-45;F;Другие;tablet;direct
12930;A;0;0.0;36-45;F;Москва;desktop;paid
12931;A;0;0.0;26-35;M;Другие;desktop;paid
12932;A;0;0.0;36-45;M;Другие;desktop;paid
12933;A;0;0.0;36-45;F;Другие;mobile;direct
12934;A;0;0.0;18-25;F;Другие;mobile;paid
12935;A;0;0.0;46+;M;Другие;mobile;paid
12936;A;0;0.0;46+;M;Москва;mobile;organic
12937;A;0;0.0;46+;M;Другие;desktop;paid
12938;A;0;0.0;36-45;F;Екатеринбург;desktop;organic
12939;A;0;0.0;36-45;F;СПб;mobile;organic
12940;A;0;0.0;36-45;F;СПб;desktop;direct
12941;A;0;0.0;46+;M;СПб;mobile;direct
12942;A;0;0.0;26-35;M;Другие;mobile;organic
12943;A;0;0.0;36-45;F;Екатеринбург;mobile;organic
12944;A;0;0.0;26-35;F;Другие;desktop;paid
12945;A;0;0.0;36-45;M;Екатеринбург;mobile;organic
12946;A;0;0.0;36-45;F;Другие;desktop;social
12947;A;0;0.0;26-35;F;СПб;desktop;organic
12948;A;0;0.0;26-35;M;Другие;desktop;organic
12949;A;0;0.0;18-25;F;Москва;mobile;social
12950;A;0;0.0;36-45;M;Другие;mobile;direct
12951;A;0;0.0;26-35;M;Другие;mobile;organic
12952;A;0;0.0;26-35;F;Екатеринбург;mobile;paid
12953;A;0;0.0;26-35;F;Екатеринбург;desktop;organic
12954;A;0;0.0;36-45;M;Москва;desktop;organic
12955;A;0;0.0;26-35;F;Другие;mobile;direct
12956;A;0;0.0;26-35;M;Москва;mobile;direct
12957;A;0;0.0;46+;M;Другие;mobile;paid
12958;A;0;0.0;26-35;M;Другие;mobile;social
12959;A;0;0.0;36-45;M;Екатеринбург;desktop;social
12960;A;0;0.0;26-35;M;СПб;mobile;direct
12961;A;0;0.0;26-35;M;Москва;desktop;paid
12962;A;0;0.0;26-35;F;Другие;desktop;direct
12963;A;0;0.0;26-35;M;Другие;desktop;paid
12964;A;0;0.0;18-25;M;Екатеринбург;desktop;organic
12965;A;0;0.0;26-35;M;Москва;mobile;direct
12966;A;0;0.0;36-45;M;Другие;mobile;organic
12967;A;0;0.0;46+;F;Екатеринбург;desktop;organic
12968;A;0;0.0;26-35;F;Москва;desktop;direct
12969;A;0;0.0;18-25;F;Другие;mobile;paid
12970;A;0;0.0;26-35;F;Екатеринбург;mobile;paid
12971;A;0;0.0;26-35;M;СПб;desktop;organic
12972;A;0;0.0;26-35;F;Другие;tablet;organic
12973;A;0;0.0;18-25;M;Другие;mobile;organic
12974;A;0;0.0;26-35;M;Москва;mobile;direct
12975;A;0;0.0;36-45;F;Москва;desktop;organic
12976;A;0;0.0;36-45;F;Другие;mobile;paid
12977;A;0;0.0;26-35;M;Москва;mobile;direct
12978;A;0;0.0;36-45;M;Екатеринбург;desktop;organic
12979;A;0;0.0;36-45;F;Другие;desktop;direct
12980;A;0;0.0;26-35;M;Москва;desktop;direct
12981;A;0;0.0;18-25;M;СПб;mobile;direct
12982;A;0;0.0;18-25;F;СПб;mobile;direct
12983;A;0;0.0;36-45;M;Другие;desktop;paid
12984;A;0;0.0;26-35;M;СПб;desktop;direct
12985;A;0;0.0;18-25;F;Москва;mobile;direct
12986;A;0;0.0;26-35;F;Москва;mobile;organic
12987;A;0;0.0;18-25;F;СПб;mobile;organic
12988;A;0;0.0;46+;F;Другие;mobile;organic
12989;A;0;0.0;46+;F;Другие;desktop;direct
12990;A;0;0.0;18-25;M;Другие;desktop;paid
12991;A;0;0.0;18-25;M;Москва;desktop;direct
12992;A;0;0.0;26-35;F;Москва;desktop;paid
12993;A;0;0.0;46+;M;Москва;mobile;direct
12994;A;0;0.0;18-25;F;Другие;desktop;direct
12995;A;0;0.0;26-35;F;Другие;mobile;paid
12996;A;0;0.0;36-45;F;Другие;mobile;direct
12997;A;0;0.0;26-35;M;Другие;mobile;organic
12998;A;0;0.0;36-45;M;Другие;desktop;organic
12999;A;0;0.0;46+;M;Москва;tablet;direct
13000;A;0;0.0;46+;M;Москва;tablet;organic
13001;A;0;0.0;26-35;M;Другие;mobile;direct
13002;A;0;0.0;18-25;F;Москва;mobile;paid
13003;A;0;0.0;18-25;M;Другие;desktop;organic
13004;A;0;0.0;18-25;M;Другие;tablet;organic
13005;A;0;0.0;36-45;F;Другие;desktop;organic
13006;A;0;0.0;26-35;F;Другие;desktop;paid
13007;A;0;0.0;46+;M;СПб;mobile;organic
13008;A;0;0.0;46+;M;СПб;desktop;direct
13009;A;0;0.0;36-45;M;СПб;mobile;organic
13010;A;0;0.0;36-45;M;Другие;desktop;direct
13011;A;0;0.0;26-35;M;Другие;desktop;social
13012;A;0;0.0;46+;M;Другие;desktop;organic
13013;A;0;0.0;26-35;M;Екатеринбург;desktop;paid
13014;A;0;0.0;36-45;M;СПб;mobile;organic
13015;A;0;0.0;26-35;M;Другие;desktop;direct
13016;A;0;0.0;26-35;F;Другие;tablet;social
13017;A;0;0.0;36-45;F;Другие;mobile;paid
13018;A;0;0.0;26-35;F;Другие;desktop;organic
13019;A;0;0.0;46+;F;СПб;desktop;organic
13020;A;0;0.0;36-45;M;Екатеринбург;desktop;organic
13021;A;0;0.0;18-25;F;Другие;desktop;direct
13022;A;0;0.0;26-35;M;Москва;desktop;paid
13023;A;0;0.0;18-25;F;Москва;mobile;direct
13024;A;0;0.0;46+;F;СПб;desktop;organic
13025;A;0;0.0;26-35;M;Москва;desktop;organic
13026;A;0;0.0;18-25;F;Екатеринбург;mobile;direct
13027;A;0;0.0;36-45;M;Екатеринбург;desktop;direct
13028;A;0;0.0;46+;F;СПб;desktop;direct
13029;A;0;0.0;26-35;M;Другие;desktop;paid
13030;A;0;0.0;26-35;M;Другие;desktop;paid
13031;A;0;0.0;18-25;F;СПб;desktop;organic
13032;A;0;0.0;18-25;F;Москва;desktop;direct
13033;A;0;0.0;26-35;F;Другие;mobile;direct
13034;A;0;0.0;26-35;M;Москва;mobile;paid
13035;A;0;0.0;36-45;M;Другие;desktop;direct
13036;A;0;0.0;36-45;F;СПб;mobile;organic
13037;A;0;0.0;46+;M;Москва;desktop;organic
13038;A;0;0.0;36-45;F;Москва;mobile;organic
13039;A;0;0.0;26-35;M;Другие;tablet;paid
13040;A;0;0.0;26-35;M;Екатеринбург;mobile;organic
13041;A;0;0.0;26-35;M;Другие;desktop;social
13042;A;0;0.0;26-35;F;СПб;mobile;paid
13043;A;0;0.0;46+;F;СПб;desktop;organic
13044;A;0;0.0;26-35;F;Другие;desktop;direct
13045;A;0;0.0;36-45;F;СПб;mobile;paid
13046;A;0;0.0;36-45;M;Другие;desktop;direct
13047;A;0;0.0;18-25;M;Москва;desktop;direct
13048;A;0;0.0;18-25;F;Другие;desktop;paid
13049;A;0;0.0;26-35;F;Москва;mobile;paid
13050;A;0;0.0;36-45;M;Другие;desktop;organic
13051;A;0;0.0;26-35;M;СПб;desktop;direct
13052;A;0;0.0;36-45;M;Другие;mobile;organic
13053;A;0;0.0;46+;F;Екатеринбург;desktop;paid
13054;A;0;0.0;26-35;M;Другие;mobile;organic
13055;A;0;0.0;26-35;M;Екатеринбург;mobile;social
13056;A;0;0.0;18-25;M;Другие;mobile;organic
13057;A;0;0.0;26-35;M;Другие;desktop;organic
13058;A;0;0.0;26-35;M;Москва;tablet;direct
13059;A;0;0.0;46+;M;Другие;mobile;organic
13060;A;0;0.0;26-35;F;Екатеринбург;desktop;direct
13061;A;0;0.0;18-25;F;Другие;mobile;direct
13062;A;0;0.0;26-35;M;Москва;mobile;paid
13063;A;0;0.0;18-25;F;СПб;mobile;direct
13064;A;0;0.0;26-35;F;Другие;desktop;social
13065;A;0;0.0;18-25;M;Другие;mobile;paid
13066;A;0;0.0;26-35;M;Екатеринбург;desktop;organic
13067;A;0;0.0;36-45;F;Москва;mobile;paid
13068;A;0;0.0;36-45;F;Екатеринбург;mobile;paid
13069;A;0;0.0;36-45;F;СПб;desktop;organic
13070;A;0;0.0;26-35;F;Екатеринбург;mobile;organic
13071;A;0;0.0;26-35;F;Другие;mobile;paid
13072;A;0;0.0;26-35;M;Другие;desktop;organic
13073;A;0;0.0;36-45;F;Другие;desktop;organic
13074;A;0;0.0;46+;F;Москва;desktop;paid
13075;A;0;0.0;46+;M;Екатеринбург;desktop;paid
13076;A;0;0.0;18-25;M;СПб;mobile;direct
13077;A;0;0.0;36-45;F;Москва;desktop;organic
13078;A;0;0.0;26-35;M;Москва;desktop;direct
13079;A;0;0.0;18-25;F;СПб;mobile;direct
13080;A;0;0.0;36-45;F;Екатеринбург;mobile;organic
13081;A;0;0.0;36-45;M;Другие;desktop;direct
13082;A;0;0.0;46+;F;Другие;tablet;organic
13083;A;0;0.0;36-45;F;Москва;desktop;organic
13084;A;0;0.0;26-35;F;Москва;mobile;organic
13085;A;0;0.0;26-35;F;Другие;desktop;organic
13086;A;0;0.0;36-45;F;Другие;mobile;direct
13087;A;0;0.0;18-25;F;Другие;mobile;direct
13088;A;0;0.0;18-25;M;Другие;desktop;organic
13089;A;0;0.0;36-45;M;Москва;desktop;paid
13090;A;0;0.0;36-45;F;Другие;mobile;paid
13091;A;0;0.0;36-45;M;Другие;tablet;social
13092;A;0;0.0;26-35;M;Другие;desktop;paid
13093;A;0;0.0;26-35;F;Другие;mobile;paid
13094;A;0;0.0;26-35;M;Другие;mobile;paid
13095;A;0;0.0;36-45;M;Другие;mobile;organic
13096;A;0;0.0;26-35;M;Другие;desktop;organic
13097;A;0;0.0;18-25;M;Другие;desktop;organic
13098;A;0;0.0;18-25;M;СПб;mobile;organic
13099;A;0;0.0;26-35;M;Москва;desktop;paid
13100;A;0;0.0;36-45;F;СПб;desktop;direct
13101;A;0;0.0;36-45;M;Москва;desktop;direct
13102;A;0;0.0;18-25;M;Другие;mobile;direct
13103;A;0;0.0;26-35;F;Москва;desktop;organic
13104;A;0;0.0;46+;M;Екатеринбург;desktop;organic
13105;A;0;0.0;18-25;F;Москва;mobile;paid
13106;A;0;0.0;18-25;F;Другие;desktop;organic
13107;A;0;0.0;26-35;F;Другие;mobile;direct
13108;A;0;0.0;46+;M;Москва;mobile;direct
13109;A;0;0.0;46+;M;СПб;desktop;paid
13110;A;0;0.0;36-45;F;Другие;desktop;direct
13111;A;0;0.0;26-35;F;Екатеринбург;mobile;organic
13112;A;0;0.0;26-35;F;Москва;mobile;direct
13113;A;0;0.0;18-25;F;Другие;mobile;direct
13114;A;0;0.0;36-45;M;Москва;desktop;organic
13115;A;0;0.0;46+;M;Москва;desktop;organic
13116;A;0;0.0;18-25;F;Другие;mobile;paid
13117;A;0;0.0;18-25;F;Другие;mobile;direct
13118;A;0;0.0;26-35;M;Екатеринбург;mobile;organic
13119;A;0;0.0;26-35;M;Екатеринбург;desktop;paid
13120;A;0;0.0;18-25;F;СПб;mobile;organic
13121;A;0;0.0;46+;F;Екатеринбург;desktop;paid
13122;A;0;0.0;26-35;M;Москва;mobile;direct
13123;A;0;0.0;46+;M;Екатеринбург;desktop;organic
13124;A;0;0.0;18-25;M;Москва;mobile;organic
13125;A;0;0.0;18-25;F;Екатеринбург;mobile;direct
13126;A;0;0.0;26-35;M;Екатеринбург;desktop;social
