customer_id;recency;frequency;monetary;first_purchase_date;last_purchase_date;customer_lifetime_days;avg_days_between_purchases;avg_transaction_amount;purchase_trend;spending_trend;is_active_customer;acquisition_channel;favorite_category;registration_month;user_profile
1085;7;8;2990,49;2022-05-03;2022-10-09;407;190,04;140,90;0,68;0,90;False;Рефералы;Дом и сад;2022-06;Лояльные
1086;330;3;877,22;2022-05-03;2022-10-09;417;19,28;358,96;-0,71;0,02;False;Рефералы;Одежда;2022-06;Потенциальные
1087;151;48;3012,05;2022-05-03;2022-10-09;238;121,97;322,42;0,11;0,12;True;Email;Книги;2022-06;Потенциальные
1088;85;46;187,55;2022-05-04;2022-10-09;444;107,67;311,25;0,36;0,90;True;Органика;Спорт;2022-06;Лояльные
1089;147;9;9427,51;2022-05-04;2022-10-09;45;105,67;107,78;-0,54;0,31;False;Социальные сети;Книги;2022-06;Рискующие
1090;624;30;4779,81;2022-05-04;2022-10-09;326;175,27;86,93;0,02;0,92;True;Контекстная реклама;Книги;2022-06;Новые
1091;381;53;14598,51;2022-05-04;2022-10-09;249;45,08;270,08;0,82;-0,79;True;Email;Одежда;2022-06;Лояльные
1092;548;11;2946,07;2022-05-04;2022-10-09;396;12,95;356,20;0,02;0,69;False;Контекстная реклама;Книги;2022-06;Лояльные
1093;285;35;5220,14;2022-05-04;2022-10-10;258;136,09;267,02;-0,69;-0,33;False;Рефералы;Спорт;2022-06;Потерянные
1094;82;37;5399,73;2022-05-04;2022-10-10;660;72,31;148,24;0,26;0,62;False;Органика;Электроника;2022-06;Чемпионы
1095;514;42;176,35;2022-05-04;2022-10-10;469;8,43;108,97;0,18;0,71;False;Органика;Дом и сад;2022-06;Лояльные
1096;523;13;12596,16;2022-05-04;2022-10-10;561;54,02;303,87;-0,95;-0,46;False;Контекстная реклама;Спорт;2022-06;Рискующие
1097;386;36;528,32;2022-05-05;2022-10-10;479;65,32;310,97;-0,82;-0,18;False;Рефералы;Одежда;2022-06;Рискующие
1098;471;13;14105,69;2022-05-05;2022-10-10;65;125,28;135,21;-0,69;0,45;True;Органика;Электроника;2022-06;Рискующие
1099;119;12;13386,51;2022-05-05;2022-10-10;451;38,65;89,02;-0,73;-0,80;False;Социальные сети;Одежда;2022-06;Новые
1100;396;37;8056,05;2022-05-05;2022-10-10;649;85,55;210,65;-0,48;0,51;True;Рефералы;Спорт;2022-06;Новые
1101;532;10;8176,75;2022-05-05;2022-10-11;218;99,08;266,47;-0,09;-0,78;True;Email;Дом и сад;2022-06;Потенциальные
1102;261;9;9823,98;2022-05-05;2022-10-11;207;94,55;305,92;-0,26;0,83;False;Email;Книги;2022-06;Лояльные
1103;256;52;5836,40;2022-05-05;2022-10-11;637;194,92;339,18;0,78;-0,45;True;Email;Книги;2022-06;Потерянные
1104;226;7;9725,97;2022-05-05;2022-10-11;344;13,87;275,37;0,22;0,15;True;Социальные сети;Одежда;2022-06;Рискующие
1105;53;2;719,29;2022-05-05;2022-10-11;49;190,44;115,48;0,75;-0,77;False;Рефералы;Электроника;2022-06;Лояльные
1106;500;54;858,01;2022-05-06;2022-10-11;411;118,48;298,43;0,05;-0,46;True;Контекстная реклама;Дом и сад;2022-06;Потенциальные
1107;506;23;6885,59;2022-05-06;2022-10-11;638;160,17;394,94;-0,82;-0,19;False;Контекстная реклама;Одежда;2022-06;Потенциальные
1108;364;39;8266,85;2022-05-06;2022-10-11;172;88,93;369,79;-0,07;-0,03;True;Рефералы;Дом и сад;2022-06;Рискующие
1109;280;40;13322,87;2022-05-06;2022-10-12;91;93,50;358,93;0,64;-1,00;True;Социальные сети;Одежда;2022-06;Лояльные
1110;593;39;1614,68;2022-05-06;2022-10-12;271;176,47;176,69;-0,61;0,78;False;Рефералы;Электроника;2022-06;Потенциальные
1111;158;21;12348,59;2022-05-06;2022-10-12;267;179,71;320,25;-0,82;-0,98;False;Контекстная реклама;Спорт;2022-06;Чемпионы
1112;632;23;3190,21;2022-05-06;2022-10-12;160;51,54;352,35;-0,34;0,55;False;Рефералы;Книги;2022-06;Новые
1113;59;29;5941,55;2022-05-06;2022-10-12;634;43,85;297,06;-0,22;-0,06;False;Email;Дом и сад;2022-06;Лояльные
1114;128;14;4783,21;2022-05-06;2022-10-12;632;101,77;160,18;-0,39;0,05;False;Рефералы;Дом и сад;2022-06;Рискующие
1115;115;26;6032,32;2022-05-07;2022-10-12;674;180,55;385,23;-0,73;-0,58;False;Органика;Электроника;2022-06;Потенциальные
1116;209;51;2299,91;2022-05-07;2022-10-12;152;67,86;224,26;-0,50;0,21;True;Рефералы;Дом и сад;2022-06;Потенциальные
1117;526;5;7578,37;2022-05-07;2022-10-12;469;132,14;121,54;0,36;0,07;True;Контекстная реклама;Спорт;2022-06;Потенциальные
1118;521;31;12034,56;2022-05-07;2022-10-13;371;143,09;115,13;-0,23;-0,67;True;Контекстная реклама;Спорт;2022-06;Новые
1119;552;25;6650,93;2022-05-07;2022-10-13;448;156,84;287,21;0,27;-0,52;True;Контекстная реклама;Электроника;2022-06;Лояльные
1120;237;31;7384,67;2022-05-07;2022-10-13;659;114,97;220,07;0,07;-0,87;True;Email;Одежда;2022-06;Потенциальные
1121;281;50;12739,08;2022-05-07;2022-10-13;484;83,48;110,23;0,10;-0,87;True;Контекстная реклама;Одежда;2022-06;Потерянные
1122;359;20;10605,57;2022-05-07;2022-10-13;227;193,57;316,92;-0,50;-0,97;False;Органика;Дом и сад;2022-06;Новые
1123;201;44;7382,29;2022-05-07;2022-10-13;311;124,21;335,78;0,04;-0,56;False;Рефералы;Дом и сад;2022-06;Чемпионы
1124;278;17;3902,55;2022-05-08;2022-10-13;30;147,07;312,13;-0,95;0,36;True;Социальные сети;Электроника;2022-06;Лояльные
1125;235;45;13279,65;2022-05-08;2022-10-13;361;72,27;144,72;-0,14;-0,37;False;Контекстная реклама;Спорт;2022-06;Рискующие
1126;494;2;8676,46;2022-05-08;2022-10-14;241;135,64;300,73;0,15;-0,31;False;Рефералы;Электроника;2022-06;Лояльные
1127;4;25;3356,16;2022-05-08;2022-10-14;116;55,27;83,43;-0,64;-0,74;True;Email;Одежда;2022-06;Потенциальные
1128;442;13;4073,34;2022-05-08;2022-10-14;694;52,79;177,64;-0,49;0,15;False;Рефералы;Спорт;2022-06;Рискующие
1129;29;39;12056,84;2022-05-08;2022-10-14;90;144,37;207,62;-0,56;-0,32;True;Контекстная реклама;Дом и сад;2022-06;Потерянные
1130;109;28;709,98;2022-05-08;2022-10-14;124;106,67;347,28;-0,86;0,35;False;Контекстная реклама;Одежда;2022-06;Лояльные
1131;610;42;14881,78;2022-05-08;2022-10-14;582;138,24;204,93;-0,30;0,48;True;Контекстная реклама;Книги;2022-06;Рискующие
1132;75;6;1998,76;2022-05-09;2022-10-14;176;57,54;83,61;0,96;0,17;False;Органика;Одежда;2022-06;Лояльные
1133;146;3;11951,22;2022-05-09;2022-10-14;275;121,75;192,75;-0,29;-0,45;False;Рефералы;Спорт;2022-06;Потерянные
1134;128;35;5951,89;2022-05-09;2022-10-15;673;91,57;239,66;-0,08;0,02;False;Социальные сети;Спорт;2022-06;Чемпионы
1135;42;18;7408,63;2022-05-09;2022-10-15;326;121,41;383,68;0,31;-0,50;False;Органика;Электроника;2022-06;Чемпионы
1136;356;11;13215,73;2022-05-09;2022-10-15;152;61,72;381,13;0,30;0,81;False;Социальные сети;Спорт;2022-06;Чемпионы
1137;41;54;6223,02;2022-05-09;2022-10-15;684;144,51;137,88;0,90;0,53;True;Контекстная реклама;Книги;2022-06;Лояльные
1138;34;20;8085,53;2022-05-09;2022-10-15;485;162,16;139,25;0,72;-0,01;False;Социальные сети;Книги;2022-06;Рискующие
1139;17;5;787,03;2022-05-09;2022-10-15;428;55,68;132,28;0,59;0,93;False;Социальные сети;Спорт;2022-06;Чемпионы
1140;153;19;85,09;2022-05-09;2022-10-15;260;63,62;332,46;0,90;0,09;False;Органика;Дом и сад;2022-06;Новые
1141;378;22;3709,76;2022-05-10;2022-10-15;563;133,93;81,93;-0,54;-0,34;False;Органика;Спорт;2022-06;Новые
1142;588;19;10224,72;2022-05-10;2022-10-15;431;140,64;120,70;0,23;-0,81;True;Рефералы;Дом и сад;2022-06;Чемпионы
1143;599;47;1862,91;2022-05-10;2022-10-16;621;142,30;252,15;0,77;0,09;True;Социальные сети;Спорт;2022-06;Чемпионы
1144;629;16;1750,74;2022-05-10;2022-10-16;159;138,13;159,22;0,25;0,72;False;Органика;Одежда;2022-06;Потенциальные
1145;342;24;6193,86;2022-05-10;2022-10-16;321;81,60;109,55;0,95;0,73;True;Рефералы;Спорт;2022-06;Новые
1146;27;41;9735,16;2022-05-10;2022-10-16;305;82,00;195,16;-0,80;0,21;True;Социальные сети;Одежда;2022-06;Новые
1147;287;4;10695,48;2022-05-10;2022-10-16;405;54,69;167,75;-0,12;-0,21;False;Социальные сети;Дом и сад;2022-06;Чемпионы
1148;168;15;2717,84;2022-05-10;2022-10-16;84;35,58;243,55;0,95;0,30;True;Контекстная реклама;Спорт;2022-06;Потерянные
1149;610;25;1239,84;2022-05-10;2022-10-16;607;140,05;393,35;-0,24;0,52;True;Органика;Дом и сад;2022-06;Потенциальные
1150;268;44;14108,94;2022-05-11;2022-10-16;55;23,17;119,78;0,48;-0,18;False;Email;Книги;2022-06;Рискующие
1151;455;35;3946,96;2022-05-11;2022-10-17;470;187,87;199,27;-0,94;-0,05;True;Органика;Электроника;2022-06;Потенциальные
1152;401;14;12807,53;2022-05-11;2022-10-17;226;166,20;378,24;0,39;0,36;True;Контекстная реклама;Дом и сад;2022-06;Потенциальные
1153;476;49;12959,20;2022-05-11;2022-10-17;671;172,21;360,60;0,87;0,75;True;Рефералы;Одежда;2022-06;Новые
1154;634;19;11599,21;2022-05-11;2022-10-17;272;181,80;206,17;-0,23;0,58;False;Органика;Электроника;2022-06;Чемпионы
1155;558;38;2574,06;2022-05-11;2022-10-17;219;84,68;303,67;-0,96;-0,96;False;Социальные сети;Спорт;2022-06;Чемпионы
1156;576;36;12335,93;2022-05-11;2022-10-17;597;170,11;108,11;-0,94;-0,75;True;Email;Одежда;2022-06;Чемпионы
1157;130;7;11550,30;2022-05-11;2022-10-17;596;35,82;308,01;0,78;0,71;True;Рефералы;Электроника;2022-06;Потенциальные
1158;363;30;8971,01;2022-05-11;2022-10-17;305;9,22;391,31;0,45;0,67;False;Органика;Электроника;2022-06;Потенциальные
1159;292;19;5091,17;2022-05-12;2022-10-18;438;158,05;252,00;-0,79;-0,22;True;Рефералы;Дом и сад;2022-06;Потерянные
1160;371;49;3974,50;2022-05-12;2022-10-18;369;19,59;239,52;-0,89;0,17;False;Социальные сети;Спорт;2022-06;Лояльные
1161;29;25;1872,24;2022-05-12;2022-10-18;182;197,76;139,94;0,61;0,81;False;Email;Спорт;2022-06;Рискующие
1162;149;16;7670,87;2022-05-12;2022-10-18;594;136,59;282,81;0,62;0,82;True;Социальные сети;Спорт;2022-06;Лояльные
1163;296;47;8799,65;2022-05-12;2022-10-18;427;151,92;268,94;-0,76;0,57;False;Email;Дом и сад;2022-06;Потерянные
1164;11;54;5422,12;2022-05-12;2022-10-18;473;52,93;288,62;-0,40;-0,58;True;Рефералы;Дом и сад;2022-06;Рискующие
1165;512;40;7156,62;2022-05-12;2022-10-18;652;136,40;88,35;0,56;0,46;True;Органика;Спорт;2022-06;Лояльные
1166;113;51;5484,54;2022-05-12;2022-10-18;456;13,43;255,59;0,05;-0,80;True;Email;Электроника;2022-06;Лояльные
1167;187;8;9633,04;2022-05-12;2022-10-18;516;168,38;270,38;0,91;0,79;False;Социальные сети;Спорт;2022-06;Лояльные
1168;227;18;13523,83;2022-05-13;2022-10-19;233;38,08;146,41;-0,04;-0,70;True;Email;Дом и сад;2022-06;Лояльные
1169;310;28;2500,61;2022-05-13;2022-10-19;141;140,98;146,67;0,35;0,32;True;Рефералы;Спорт;2022-06;Потенциальные
1170;98;16;5752,06;2022-05-13;2022-10-19;354;48,77;168,39;0,02;0,22;True;Рефералы;Дом и сад;2022-06;Рискующие
1171;55;52;2155,99;2022-05-13;2022-10-19;287;18,35;307,75;0,89;0,55;False;Рефералы;Спорт;2022-06;Потерянные
1172;623;19;9392,91;2022-05-13;2022-10-19;557;98,89;274,01;-0,20;0,10;True;Органика;Электроника;2022-06;Лояльные
1173;406;42;10946,61;2022-05-13;2022-10-19;379;38,01;350,64;-0,54;-0,88;True;Рефералы;Электроника;2022-06;Лояльные
1174;69;17;13982,10;2022-05-13;2022-10-19;464;147,24;174,61;-0,35;0,41;False;Органика;Дом и сад;2022-06;Потерянные
1175;312;45;4219,14;2022-05-13;2022-10-19;455;51,33;371,86;0,71;-0,23;False;Контекстная реклама;Дом и сад;2022-06;Чемпионы
1176;289;13;14255,66;2022-05-13;2022-10-20;309;71,78;317,99;-0,00;-0,36;False;Email;Одежда;2022-06;Потенциальные
1177;548;7;995,78;2022-05-14;2022-10-20;400;115,65;206,40;-0,29;0,98;True;Социальные сети;Книги;2022-06;Новые
1178;148;27;9065,06;2022-05-14;2022-10-20;699;60,57;110,48;0,09;0,18;False;Органика;Одежда;2022-06;Чемпионы
1179;467;10;904,13;2022-05-14;2022-10-20;278;78,71;162,23;-0,73;0,42;False;Органика;Дом и сад;2022-06;Потерянные
1180;244;34;13411,92;2022-05-14;2022-10-20;210;164,05;386,17;-0,99;0,05;True;Социальные сети;Дом и сад;2022-06;Новые
1181;491;36;7970,65;2022-05-14;2022-10-20;680;39,95;179,32;-0,44;0,54;False;Email;Спорт;2022-06;Лояльные
1182;507;25;10056,76;2022-05-14;2022-10-20;107;21,03;185,57;0,21;0,50;False;Рефералы;Одежда;2022-06;Рискующие
1183;365;6;12482,03;2022-05-14;2022-10-20;365;69,03;140,67;0,42;0,31;False;Email;Книги;2022-06;Новые
1184;482;24;2297,14;2022-05-14;2022-10-21;79;87,75;338,19;0,65;1,00;False;Органика;Одежда;2022-06;Новые
1185;201;18;626,94;2022-05-15;2022-10-21;114;110,82;168,21;0,85;-0,08;False;Рефералы;Электроника;2022-06;Новые
1186;154;23;13189,27;2022-05-15;2022-10-21;33;77,62;185,68;-0,18;0,41;True;Контекстная реклама;Электроника;2022-06;Рискующие
1187;450;6;4758,25;2022-05-15;2022-10-21;346;159,03;212,59;0,48;0,60;False;Социальные сети;Одежда;2022-06;Чемпионы
1188;501;29;1978,23;2022-05-15;2022-10-21;140;12,67;218,79;-0,85;-0,25;True;Email;Одежда;2022-06;Потенциальные
1189;73;25;7053,50;2022-05-15;2022-10-21;363;89,19;211,63;-0,88;-0,09;False;Рефералы;Дом и сад;2022-06;Рискующие
1190;296;17;8994,68;2022-05-15;2022-10-21;162;79,54;241,20;-0,75;0,94;True;Социальные сети;Спорт;2022-06;Чемпионы
1191;17;46;513,01;2022-05-15;2022-10-21;641;131,28;340,64;-0,10;-0,94;True;Email;Электроника;2022-06;Лояльные
1192;217;24;4159,69;2022-05-15;2022-10-21;148;193,42;342,17;-0,58;-0,33;False;Органика;Книги;2022-06;Чемпионы
1193;61;11;540,36;2022-05-15;2022-10-22;379;104,52;335,46;-0,43;-0,03;False;Органика;Спорт;2022-06;Новые
1194;616;26;6334,01;2022-05-16;2022-10-22;571;197,44;112,36;0,30;-1,00;False;Органика;Одежда;2022-06;Чемпионы
1195;42;51;13431,75;2022-05-16;2022-10-22;84;63,94;335,90;-0,28;0,80;False;Контекстная реклама;Электроника;2022-06;Чемпионы
1196;25;34;14740,65;2022-05-16;2022-10-22;390;11,02;118,48;0,11;-0,43;True;Органика;Одежда;2022-06;Лояльные
1197;39;28;9573,86;2022-05-16;2022-10-22;482;37,30;119,91;-0,18;-0,48;False;Органика;Электроника;2022-06;Лояльные
1198;131;3;2466,48;2022-05-16;2022-10-22;582;82,05;383,32;-0,66;0,64;False;Органика;Книги;2022-06;Чемпионы
1199;498;11;13592,45;2022-05-16;2022-10-22;359;66,69;342,21;-0,85;-0,44;False;Рефералы;Спорт;2022-06;Рискующие
1200;229;38;7767,90;2022-05-16;2022-10-22;248;23,93;256,77;-0,53;0,32;False;Социальные сети;Книги;2022-06;Лояльные
1201;108;14;2348,55;2022-05-16;2022-10-23;237;89,37;359,99;-0,88;0,64;True;Контекстная реклама;Книги;2022-06;Новые
1202;172;51;13829,81;2022-05-16;2022-10-23;699;70,93;396,60;0,24;0,58;False;Email;Спорт;2022-06;Рискующие
1203;435;26;11374,16;2022-05-17;2022-10-23;114;28,91;275,41;0,59;0,56;False;Контекстная реклама;Спорт;2022-06;Потерянные
1204;478;48;10988,99;2022-05-17;2022-10-23;274;62,74;276,13;-0,32;-0,82;True;Социальные сети;Книги;2022-06;Чемпионы
1205;102;21;10652,25;2022-05-17;2022-10-23;364;177,86;321,42;-0,23;-0,84;False;Органика;Одежда;2022-06;Потерянные
1206;524;54;3045,08;2022-05-17;2022-10-23;241;63,90;154,28;0,63;-0,39;True;Органика;Спорт;2022-06;Новые
