customer_id;recency;frequency;monetary;first_purchase_date;last_purchase_date;customer_lifetime_days;avg_days_between_purchases;avg_transaction_amount;purchase_trend;spending_trend;is_active_customer;acquisition_channel;favorite_category;registration_month;user_profile;customer_age_months;dominant_season;seasonal_concentration;is_weekend_buyer;price_sensitivity;brand_loyalty_score;r_score;f_score;m_score;rfm_score;rfm_segment;cohort_month;cohort_retention_rate;cohort_avg_ltv;cohort_size;predicted_ltv;churn_risk_score;cluster
658;118;53;2942,04;2022-03-16;2022-08-18;370;70,26;284,25;0,29;0,86;False;Социальные сети;Электроника;2022-04;Лояльные;22,86;Весна;0,23;False;0,69;0,34;5;5;1;551;Потерянные;2022-04;0,70;1933,85;177;13979,56;0,68;1
659;306;7;3195,06;2022-03-16;2022-08-18;286;67,31;123,77;0,81;0,33;False;Органика;Книги;2022-04;Потенциальные;18,59;Лето;0,95;False;0,42;0,38;3;1;2;312;Потерянные;2022-04;0,94;5860,58;484;16777,40;0,28;2
660;268;1;394,55;2022-03-16;2022-08-19;595;34,48;126,37;-0,77;-0,98;False;Органика;Электроника;2022-04;Потерянные;8,82;Лето;0,30;True;0,88;0,18;3;1;1;311;Новые клиенты;2022-04;0,70;1354,49;102;14131,36;0,82;0
661;54;26;13456,36;2022-03-16;2022-08-19;129;163,01;113,03;-0,37;-0,79;False;Рефералы;Дом и сад;2022-04;Новые;9,89;Осень;0,42;True;0,33;0,76;5;3;5;535;Потерянные;2022-04;0,26;5646,65;373;23839,07;0,66;0
662;236;23;3200,06;2022-03-16;2022-08-19;68;153,18;277,21;-0,82;0,72;False;Email;Одежда;2022-04;Новые;17,18;Весна;0,70;True;0,69;0,18;4;3;2;432;Потерянные;2022-04;0,77;1731,79;318;23260,08;0,74;1
663;389;26;3451,63;2022-03-16;2022-08-19;292;99,46;116,98;-0,19;-0,83;False;Органика;Электроника;2022-04;Новые;7,30;Весна;0,34;True;0,88;0,22;2;3;2;232;Потерянные;2022-04;0,42;3683,02;299;873,33;0,88;1
664;401;45;4230,04;2022-03-17;2022-08-19;179;109,87;349,64;0,82;-0,57;False;Органика;Спорт;2022-04;Лояльные;7,09;Весна;0,90;False;0,16;0,05;2;5;2;252;Потерянные;2022-04;0,33;2981,11;205;4974,03;0,43;3
665;624;6;1954,75;2022-03-17;2022-08-19;662;16,61;397,75;0,56;-0,54;False;Email;Одежда;2022-04;Чемпионы;15,00;Осень;0,59;True;0,65;0,66;1;1;1;111;Потерянные;2022-04;0,35;3000,71;345;11224,69;0,19;2
666;303;6;9606,98;2022-03-17;2022-08-19;359;113,32;197,23;0,45;0,20;False;Органика;Одежда;2022-04;Рискующие;3,24;Весна;0,57;True;0,90;0,93;3;1;4;314;Потерянные;2022-04;0,84;4508,51;156;20336,54;0,94;1
667;207;44;1173,39;2022-03-17;2022-08-19;149;159,31;225,17;0,07;0,15;True;Рефералы;Дом и сад;2022-04;Потерянные;23,84;Осень;0,55;True;0,10;0,48;4;4;1;441;Потерянные;2022-04;0,51;4279,74;278;7276,09;1,00;0
668;229;8;2056,33;2022-03-17;2022-08-20;613;116,90;307,73;0,77;-0,42;False;Рефералы;Спорт;2022-04;Рискующие;6,89;Весна;0,11;False;0,15;0,90;4;1;1;411;Потенциально лояльные;2022-04;0,52;5715,20;198;10022,29;0,22;2
669;578;24;9689,11;2022-03-17;2022-08-20;248;56,73;379,89;-0,10;-0,58;False;Email;Книги;2022-04;Потерянные;9,19;Лето;0,79;True;0,38;0,84;1;3;4;134;Потерянные;2022-04;0,11;4591,75;367;14131,36;0,74;0
670;75;22;5127,93;2022-03-17;2022-08-20;152;135,17;366,11;-0,70;0,53;False;Контекстная реклама;Электроника;2022-04;Лояльные;5,38;Зима;0,57;True;0,99;0,79;5;2;2;522;Потерянные;2022-04;0,34;4035,17;338;17891,89;0,07;2
671;435;19;10633,82;2022-03-17;2022-08-20;273;75,49;98,43;0,68;0,87;False;Рефералы;Книги;2022-04;Потенциальные;15,44;Весна;0,05;True;0,22;0,17;2;2;4;224;Потерянные;2022-04;0,90;1879,38;230;27103,00;0,03;3
672;103;37;8383,50;2022-03-17;2022-08-20;616;111,25;134,10;-0,44;-0,89;False;Социальные сети;Спорт;2022-04;Лояльные;1,45;Осень;0,85;True;0,32;0,38;5;4;3;543;Лояльные клиенты;2022-04;0,55;3383,18;290;24236,66;0,68;4
673;422;18;3877,52;2022-03-18;2022-08-20;547;100,08;321,47;-0,89;-0,73;True;Социальные сети;Одежда;2022-04;Новые;22,27;Зима;0,73;False;0,84;0,66;2;2;2;222;Потерянные;2022-04;0,47;3485,85;253;11096,92;0,26;4
674;306;31;9779,88;2022-03-18;2022-08-20;50;79,33;300,45;-0,75;0,28;True;Контекстная реклама;Дом и сад;2022-04;Потенциальные;7,30;Осень;0,29;True;0,13;0,34;3;3;4;334;Потерянные;2022-04;0,17;4194,35;335;23155,52;0,87;1
675;98;37;1788,29;2022-03-18;2022-08-20;219;145,18;122,63;0,22;0,61;False;Рефералы;Дом и сад;2022-04;Рискующие;22,26;Лето;0,29;False;1,00;0,71;5;4;1;541;Потерянные;2022-04;0,36;2830,28;245;25063,41;0,51;4
676;335;30;8069,34;2022-03-18;2022-08-21;254;177,36;240,66;0,21;0,58;True;Органика;Одежда;2022-04;Лояльные;6,08;Лето;0,50;True;0,74;0,29;3;3;3;333;Потерянные;2022-04;0,22;1726,90;88;15908,95;0,78;0
677;435;42;6585,36;2022-03-18;2022-08-21;644;6,02;329,86;-0,48;0,44;False;Контекстная реклама;Дом и сад;2022-04;Чемпионы;12,33;Осень;0,01;False;0,96;0,39;2;4;3;243;Потерянные;2022-04;0,25;5392,37;188;9233,25;0,10;0
678;447;33;4054,71;2022-03-18;2022-08-21;495;187,06;150,01;0,45;0,77;False;Органика;Книги;2022-04;Чемпионы;16,68;Зима;0,81;True;0,14;0,73;2;3;2;232;Потерянные;2022-04;0,40;1162,08;157;28320,63;0,87;2
679;308;10;9079,87;2022-03-18;2022-08-21;128;104,75;358,81;0,55;-0,57;True;Социальные сети;Одежда;2022-04;Рискующие;14,70;Зима;0,94;True;0,23;0,12;3;1;4;314;Потерянные;2022-04;0,16;1674,75;417;28886,45;0,19;3
680;249;37;13076,44;2022-03-18;2022-08-21;392;141,64;96,95;0,84;-0,79;True;Контекстная реклама;Электроника;2022-04;Потенциальные;12,30;Весна;0,45;True;0,37;0,79;4;4;5;445;Чемпионы;2022-04;0,80;3280,77;192;7125,44;0,57;1
681;166;12;14983,63;2022-03-18;2022-08-21;112;171,85;330,30;0,17;0,23;False;Рефералы;Электроника;2022-04;Новые;18,92;Лето;0,54;True;0,05;0,71;4;1;5;415;Потерянные;2022-04;0,66;5444,00;98;23659,45;0,61;1
682;481;54;9136,05;2022-03-19;2022-08-21;693;96,09;277,06;0,56;0,64;False;Социальные сети;Спорт;2022-04;Чемпионы;11,29;Зима;0,81;False;0,06;0,45;2;5;4;254;Потерянные;2022-04;0,82;1512,66;467;1731,76;0,07;0
683;335;30;6100,35;2022-03-19;2022-08-21;85;167,82;180,86;0,51;0,16;True;Рефералы;Одежда;2022-04;Чемпионы;8,00;Лето;0,28;False;0,90;0,44;3;3;3;333;Потерянные;2022-04;0,41;4688,25;264;570,41;0,98;0
684;542;27;3416,85;2022-03-19;2022-08-21;51;39,64;310,70;-0,48;0,93;False;Органика;Книги;2022-04;Лояльные;17,25;Зима;0,49;True;0,04;0,91;1;3;2;132;Потерянные;2022-04;0,30;2432,60;246;10871,41;0,30;4
685;106;39;3893,59;2022-03-19;2022-08-22;609;36,04;330,36;-0,38;0,59;False;Рефералы;Одежда;2022-04;Потерянные;22,49;Зима;0,11;True;0,75;0,72;5;4;2;542;Потерянные;2022-04;0,63;1379,63;498;14144,88;0,71;1
686;563;9;7217,85;2022-03-19;2022-08-22;214;133,21;378,85;-0,04;0,40;True;Контекстная реклама;Одежда;2022-04;Рискующие;14,43;Весна;0,70;False;0,72;0,62;1;1;3;113;Потерянные;2022-04;0,12;5474,82;267;16616,93;0,63;2
687;81;54;5540,80;2022-03-19;2022-08-22;551;174,68;197,69;-0,96;-0,88;True;Органика;Книги;2022-04;Чемпионы;6,71;Осень;0,79;False;0,07;0,86;5;5;2;552;Потерянные;2022-04;0,18;5861,97;187;11658,80;0,03;3
688;133;21;13711,53;2022-03-19;2022-08-22;607;179,02;299,53;-0,41;-0,78;True;Контекстная реклама;Дом и сад;2022-04;Лояльные;18,31;Лето;0,07;True;0,19;0,33;4;2;5;425;Потерянные;2022-04;0,77;1659,22;128;4299,54;0,86;1
689;138;12;5556,02;2022-03-19;2022-08-22;293;130,53;272,84;-0,05;0,57;False;Органика;Книги;2022-04;Потенциальные;18,29;Лето;0,88;False;0,45;0,29;4;1;2;412;Потенциально лояльные;2022-04;0,90;5480,33;347;10671,35;0,30;2
690;184;29;5633,00;2022-03-19;2022-08-22;254;107,47;248,07;-0,78;-0,60;False;Контекстная реклама;Одежда;2022-04;Потерянные;6,40;Осень;0,37;False;0,64;0,21;4;3;2;432;Потерянные;2022-04;0,28;4240,51;393;24743,86;0,25;0
691;401;33;5783,84;2022-03-20;2022-08-22;664;69,62;364,93;-0,75;-0,94;False;Социальные сети;Одежда;2022-04;Чемпионы;9,23;Весна;0,92;True;0,90;0,52;2;3;2;232;Потерянные;2022-04;0,81;2007,38;341;10403,44;0,06;2
692;330;43;12557,47;2022-03-20;2022-08-22;67;196,10;81,01;-0,07;0,82;False;Контекстная реклама;Одежда;2022-04;Рискующие;3,38;Весна;0,90;False;0,53;0,99;3;4;5;345;Потерянные;2022-04;0,45;4357,63;94;17972,96;0,25;2
693;508;53;9779,29;2022-03-20;2022-08-23;152;67,34;170,28;0,46;0,78;True;Социальные сети;Одежда;2022-04;Лояльные;1,91;Лето;0,79;False;0,94;0,93;2;5;4;254;Потерянные;2022-04;0,47;5056,72;385;20585,86;0,62;1
694;69;15;9231,82;2022-03-20;2022-08-23;185;150,12;252,25;0,67;-0,56;True;Email;Спорт;2022-04;Потенциальные;19,38;Осень;0,83;True;0,19;0,46;5;2;4;524;Потерянные;2022-04;0,90;3469,02;59;22106,89;0,20;2
695;546;2;5045,44;2022-03-20;2022-08-23;330;108,74;137,05;0,09;0,56;True;Рефералы;Дом и сад;2022-04;Лояльные;8,94;Весна;0,29;True;0,62;0,11;1;1;2;112;Потерянные;2022-04;0,66;5546,67;403;14895,62;0,47;1
696;53;52;12277,67;2022-03-20;2022-08-23;96;123,66;370,52;-0,05;-0,90;True;Органика;Одежда;2022-04;Новые;6,75;Осень;0,37;False;0,84;0,87;5;5;5;555;Чемпионы;2022-04;0,83;3642,51;409;4208,51;0,80;4
697;450;39;623,54;2022-03-20;2022-08-23;674;81,73;287,23;-0,23;-0,43;False;Рефералы;Спорт;2022-04;Рискующие;6,15;Зима;0,24;True;0,23;0,92;2;4;1;241;Потерянные;2022-04;0,80;1927,13;427;27064,99;0,96;4
698;205;53;13068,42;2022-03-20;2022-08-23;423;193,14;232,92;-0,61;0,25;False;Социальные сети;Одежда;2022-04;Рискующие;1,80;Лето;0,35;True;0,79;0,17;4;5;5;455;Чемпионы;2022-04;0,62;4546,52;447;8179,11;0,70;2
699;126;44;7715,61;2022-03-21;2022-08-23;681;116,48;340,70;-0,71;0,53;True;Социальные сети;Дом и сад;2022-04;Потерянные;23,64;Весна;0,56;False;0,40;0,88;5;4;3;543;Лояльные клиенты;2022-04;0,77;4384,46;246;10499,20;0,20;2
700;43;54;6003,84;2022-03-21;2022-08-23;623;187,87;224,28;0,58;-0,98;True;Социальные сети;Дом и сад;2022-04;Чемпионы;8,81;Зима;0,86;True;1,00;0,45;5;5;2;552;Потерянные;2022-04;0,74;4202,17;67;23326,46;0,38;3
701;111;18;7482,65;2022-03-21;2022-08-24;599;6,48;258,77;-0,07;-0,35;True;Контекстная реклама;Книги;2022-04;Потерянные;3,94;Осень;0,55;True;0,09;0,01;5;2;3;523;Потерянные;2022-04;0,53;5399,22;426;23023,95;0,55;0
702;183;3;10027,86;2022-03-21;2022-08-24;690;116,67;80,88;0,58;-0,57;False;Рефералы;Спорт;2022-04;Лояльные;20,74;Осень;0,70;False;0,55;0,94;4;1;4;414;Новые клиенты;2022-04;0,24;3639,73;487;26943,38;0,87;4
703;95;7;240,84;2022-03-21;2022-08-24;434;144,85;197,02;0,41;1,00;False;Социальные сети;Дом и сад;2022-04;Потенциальные;17,35;Лето;0,14;True;0,78;0,04;5;1;1;511;Потенциально лояльные;2022-04;0,34;4521,15;313;1495,57;0,55;2
704;374;43;13079,70;2022-03-21;2022-08-24;478;150,29;124,41;-0,61;0,34;False;Email;Электроника;2022-04;Чемпионы;15,90;Зима;0,94;True;0,68;0,03;3;4;5;345;Потерянные;2022-04;0,44;5773,30;400;26298,06;0,49;2
705;520;18;6728,76;2022-03-21;2022-08-24;160;181,47;300,70;0,02;-0,19;True;Социальные сети;Одежда;2022-04;Рискующие;7,13;Весна;0,58;True;0,51;0,96;1;2;3;123;Потерянные;2022-04;0,63;1688,82;157;23870,65;0,26;2
706;360;44;5177,35;2022-03-21;2022-08-24;98;5,86;233,29;-0,11;-0,85;False;Рефералы;Дом и сад;2022-04;Лояльные;9,97;Лето;0,78;True;0,51;0,21;3;4;2;342;Потерянные;2022-04;0,37;2932,61;109;15990,30;0,50;2
707;281;38;2116,77;2022-03-21;2022-08-24;374;5,06;176,56;-0,15;0,20;True;Социальные сети;Спорт;2022-04;Потенциальные;20,19;Зима;1,00;True;0,41;0,56;3;4;1;341;Потерянные;2022-04;0,28;2093,88;387;5204,83;0,32;2
708;195;37;6620,01;2022-03-22;2022-08-24;349;97,09;229,71;0,09;0,28;False;Социальные сети;Спорт;2022-04;Потерянные;15,36;Лето;0,86;False;0,34;0,94;4;4;3;443;Потерянные;2022-04;0,13;2619,18;190;16577,31;0,56;3
709;195;33;7470,03;2022-03-22;2022-08-24;206;10,71;147,08;0,96;0,63;False;Органика;Спорт;2022-04;Рискующие;8,30;Зима;0,50;True;0,59;0,94;4;3;3;433;Потерянные;2022-04;0,29;3552,90;278;6221,33;0,81;0
710;93;44;6084,52;2022-03-22;2022-08-25;613;195,03;376,03;0,63;-0,42;False;Социальные сети;Книги;2022-04;Потенциальные;2,62;Весна;0,87;True;0,75;0,17;5;4;3;543;Лояльные клиенты;2022-04;0,59;5227,05;188;28966,23;0,95;3
711;61;31;10195,97;2022-03-22;2022-08-25;558;48,30;97,27;0,81;0,96;False;Рефералы;Одежда;2022-04;Потерянные;21,61;Осень;0,66;False;0,28;0,51;5;3;4;534;Потерянные;2022-04;0,23;2997,55;308;21409,97;0,81;1
712;634;11;6342,40;2022-03-22;2022-08-25;189;97,17;356,93;-0,94;-0,12;False;Органика;Электроника;2022-04;Лояльные;22,93;Осень;0,73;False;0,95;0,01;1;1;3;113;Потерянные;2022-04;0,13;3789,55;449;18088,97;0,83;3
713;51;4;14423,19;2022-03-22;2022-08-25;611;16,92;243,63;-0,72;-0,41;True;Органика;Спорт;2022-04;Потенциальные;17,25;Осень;0,64;False;0,36;0,09;5;1;5;515;Потерянные;2022-04;0,17;5061,19;121;24494,23;0,36;0
714;403;18;9009,20;2022-03-22;2022-08-25;654;106,80;278,06;-0,83;-0,30;True;Социальные сети;Одежда;2022-04;Чемпионы;16,59;Весна;0,29;True;0,43;0,95;2;2;4;224;Потерянные;2022-04;0,96;5640,65;258;16207,19;0,70;0
715;5;4;12121,80;2022-03-22;2022-08-25;562;79,09;176,83;-0,47;0,04;False;Социальные сети;Спорт;2022-04;Чемпионы;12,91;Зима;0,33;False;0,41;0,42;5;1;5;515;Потерянные;2022-04;0,13;2748,32;362;2277,67;0,39;1
716;466;49;1684,87;2022-03-22;2022-08-25;164;13,71;389,34;-0,12;0,87;True;Email;Спорт;2022-04;Лояльные;23,32;Лето;0,56;True;0,11;0,15;2;5;1;251;Потерянные;2022-04;0,53;1889,78;279;8141,37;0,02;1
717;604;34;5989,50;2022-03-23;2022-08-25;140;70,35;170,19;0,28;0,47;True;Рефералы;Электроника;2022-04;Потерянные;16,66;Осень;0,87;False;0,12;0,63;1;4;2;142;Потерянные;2022-04;0,72;3910,72;62;29459,78;0,88;0
718;534;29;5085,87;2022-03-23;2022-08-26;312;81,33;268,44;0,00;0,15;False;Рефералы;Одежда;2022-04;Рискующие;1,84;Осень;0,45;False;0,80;0,17;1;3;2;132;Потерянные;2022-04;0,30;5478,88;98;25598,98;0,05;4
719;405;24;8563,76;2022-03-23;2022-08-26;549;198,03;397,89;0,81;-0,67;False;Контекстная реклама;Спорт;2022-04;Новые;2,20;Весна;0,54;True;0,38;0,98;2;3;3;233;Потерянные;2022-04;0,97;2242,40;340;27859,62;0,12;0
720;513;22;12923,65;2022-03-23;2022-08-26;223;45,54;361,95;0,88;-0,70;False;Контекстная реклама;Книги;2022-04;Новые;23,13;Весна;0,37;True;0,22;0,67;1;2;5;125;Нуждающиеся во внимании;2022-04;0,12;3497,24;350;3386,01;0,02;1
721;233;2;1221,16;2022-03-23;2022-08-26;76;111,23;251,63;-0,67;0,00;True;Рефералы;Спорт;2022-04;Новые;22,64;Зима;0,02;False;0,71;0,37;4;1;1;411;Потенциально лояльные;2022-04;0,89;3429,83;409;7815,95;0,07;4
722;524;44;1134,99;2022-03-23;2022-08-26;371;197,53;396,92;0,71;0,46;True;Социальные сети;Одежда;2022-04;Рискующие;13,39;Зима;0,64;True;0,96;0,38;1;4;1;141;Потерянные;2022-04;0,45;5635,46;185;2365,59;0,06;1
723;346;6;12762,25;2022-03-23;2022-08-26;271;159,44;304,44;-0,04;0,50;False;Органика;Дом и сад;2022-04;Чемпионы;5,14;Зима;0,57;False;0,94;0,92;3;1;5;315;Потерянные;2022-04;0,45;3283,54;388;24753,85;0,68;3
724;46;42;3232,11;2022-03-23;2022-08-26;551;198,71;146,78;-0,09;-0,55;False;Email;Спорт;2022-04;Чемпионы;14,00;Лето;0,98;True;0,72;0,90;5;4;2;542;Потерянные;2022-04;0,52;3681,29;219;5630,06;0,85;0
725;546;25;10047,86;2022-03-23;2022-08-26;399;193,82;209,79;0,57;-0,80;False;Социальные сети;Книги;2022-04;Потерянные;18,33;Зима;0,51;False;0,19;0,95;1;3;4;134;Потерянные;2022-04;0,97;1691,27;169;12596,56;0,80;3
726;78;21;8166,03;2022-03-24;2022-08-27;160;100,46;187,04;-0,81;-0,23;False;Органика;Книги;2022-04;Потерянные;0,20;Зима;0,53;True;0,15;0,45;5;2;3;523;Потерянные;2022-04;0,67;3291,18;128;8450,31;0,63;2
727;73;16;12501,76;2022-03-24;2022-08-27;299;140,79;190,08;0,76;0,84;False;Рефералы;Спорт;2022-04;Чемпионы;19,75;Лето;0,28;False;0,87;0,85;5;2;5;525;Потерянные;2022-04;0,89;2708,97;295;27945,55;0,79;3
728;249;31;1920,08;2022-03-24;2022-08-27;90;26,54;323,35;0,34;0,09;True;Социальные сети;Одежда;2022-04;Потерянные;11,16;Осень;0,10;True;0,96;0,48;4;3;1;431;Потерянные;2022-04;0,13;2108,31;368;18447,22;0,46;2
729;47;14;1990,26;2022-03-24;2022-08-27;193;91,02;266,96;0,75;-0,36;True;Email;Спорт;2022-04;Лояльные;11,12;Осень;0,71;False;0,62;0,63;5;2;1;521;Потерянные;2022-04;0,91;3543,37;434;24085,38;0,91;0
730;121;39;8374,43;2022-03-24;2022-08-27;554;162,76;92,19;0,99;-0,35;True;Контекстная реклама;Книги;2022-04;Потерянные;10,42;Весна;0,81;True;0,90;0,51;5;4;3;543;Лояльные клиенты;2022-04;0,29;4854,44;108;18263,16;0,46;1
731;214;28;14198,36;2022-03-24;2022-08-27;301;103,54;360,78;0,04;-0,74;False;Органика;Спорт;2022-04;Чемпионы;16,60;Лето;0,87;True;0,81;0,61;4;3;5;435;Лояльные клиенты;2022-04;0,38;1883,50;126;18570,25;0,03;4
732;239;32;6254,22;2022-03-24;2022-08-27;162;142,03;174,97;-0,81;-0,05;True;Социальные сети;Книги;2022-04;Потерянные;5,03;Зима;0,40;True;0,15;0,51;4;3;3;433;Потерянные;2022-04;0,17;1707,85;366;11795,94;0,70;4
733;56;28;4937,78;2022-03-24;2022-08-27;273;150,42;399,06;-0,67;0,58;False;Email;Дом и сад;2022-04;Чемпионы;14,56;Осень;0,70;True;0,22;0,15;5;3;2;532;Потерянные;2022-04;0,92;1621,47;482;7550,51;0,83;2
734;350;51;9120,01;2022-03-24;2022-08-27;463;54,43;385,34;-0,35;0,94;False;Социальные сети;Спорт;2022-04;Чемпионы;1,06;Весна;0,26;True;0,07;0,11;3;5;4;354;Потерянные;2022-04;0,57;4815,47;303;10777,42;0,22;1
