customer_id;recency;frequency;monetary;first_purchase_date;last_purchase_date;acquisition_channel;favorite_category;user_profile;r_score;f_score;m_score;rfm_score;segment
893;296;28;10407,38;2022-04-11;2022-09-16;Социальные сети;Книги;Новые;3;3;4;334;Потерянные
894;295;28;13070,97;2022-04-12;2022-09-16;Социальные сети;Спорт;Рискующие;3;3;5;335;Потерянные
895;616;33;5167,89;2022-04-12;2022-09-16;Email;Одежда;Лояльные;1;3;2;132;Потерянные
896;526;19;11558,10;2022-04-12;2022-09-16;Email;Дом и сад;Потерянные;1;2;4;124;Потерянные
897;637;28;8442,27;2022-04-12;2022-09-16;Email;Спорт;Потерянные;1;3;3;133;Потерянные
898;422;52;13248,41;2022-04-12;2022-09-16;Органика;Спорт;Чемпионы;2;5;5;255;Потерянные
899;23;49;7940,79;2022-04-12;2022-09-16;Email;Спорт;Новые;5;5;3;553;Потерянные
900;575;37;7788,57;2022-04-12;2022-09-16;Рефералы;Книги;Новые;1;4;3;143;Потерянные
901;143;26;8689,26;2022-04-12;2022-09-17;Контекстная реклама;Дом и сад;Чемпионы;4;3;3;433;Потерянные
902;145;35;11252,26;2022-04-12;2022-09-17;Контекстная реклама;Книги;Рискующие;4;4;4;444;Лояльные клиенты
903;225;34;14472,12;2022-04-13;2022-09-17;Социальные сети;Книги;Рискующие;4;4;5;445;Чемпионы
904;503;35;1149,77;2022-04-13;2022-09-17;Email;Спорт;Потенциальные;2;4;1;241;Потерянные
905;616;40;848,85;2022-04-13;2022-09-17;Контекстная реклама;Электроника;Чемпионы;1;4;1;141;Потерянные
906;104;16;14066,38;2022-04-13;2022-09-17;Контекстная реклама;Дом и сад;Чемпионы;5;2;5;525;Потерянные
907;39;38;7971,64;2022-04-13;2022-09-17;Рефералы;Дом и сад;Потерянные;5;4;3;543;Лояльные клиенты
908;198;13;9242,80;2022-04-13;2022-09-17;Рефералы;Спорт;Чемпионы;4;2;4;424;Потерянные
909;579;23;7262,23;2022-04-13;2022-09-17;Органика;Спорт;Потенциальные;1;3;3;133;Потерянные
910;391;54;1450,18;2022-04-13;2022-09-18;Органика;Одежда;Лояльные;2;5;1;251;Потерянные
911;179;22;11532,94;2022-04-14;2022-09-18;Контекстная реклама;Спорт;Рискующие;4;2;4;424;Потерянные
912;554;16;11221,01;2022-04-14;2022-09-18;Социальные сети;Книги;Потенциальные;1;2;4;124;Потерянные
913;448;28;4709,96;2022-04-14;2022-09-18;Контекстная реклама;Спорт;Потенциальные;2;3;2;232;Потерянные
914;500;48;4628,28;2022-04-14;2022-09-18;Социальные сети;Дом и сад;Потерянные;2;5;2;252;Потерянные
915;15;35;12575,73;2022-04-14;2022-09-18;Контекстная реклама;Электроника;Потенциальные;5;4;5;545;Чемпионы
916;623;45;1131,74;2022-04-14;2022-09-18;Рефералы;Электроника;Потерянные;1;5;1;151;Потерянные
917;289;46;13222,52;2022-04-14;2022-09-18;Email;Книги;Потерянные;3;5;5;355;Лояльные клиенты
918;478;8;3887,09;2022-04-14;2022-09-19;Контекстная реклама;Электроника;Чемпионы;2;1;2;212;Потерянные
919;231;44;8915,12;2022-04-14;2022-09-19;Органика;Спорт;Потенциальные;4;4;4;444;Лояльные клиенты
920;420;22;14043,11;2022-04-15;2022-09-19;Социальные сети;Электроника;Лояльные;2;2;5;225;Потерянные
921;157;21;10187,93;2022-04-15;2022-09-19;Социальные сети;Спорт;Новые;4;2;4;424;Потерянные
922;550;26;6245,73;2022-04-15;2022-09-19;Контекстная реклама;Одежда;Потенциальные;1;3;3;133;Потерянные
923;441;40;10358,54;2022-04-15;2022-09-19;Социальные сети;Дом и сад;Потерянные;2;4;4;244;Рискуем потерять
924;97;21;5192,50;2022-04-15;2022-09-19;Органика;Книги;Лояльные;5;2;2;522;Потерянные
925;411;25;4195,01;2022-04-15;2022-09-19;Рефералы;Одежда;Потерянные;2;3;2;232;Потерянные
926;289;41;14950,42;2022-04-15;2022-09-20;Email;Электроника;Чемпионы;3;4;5;345;Потерянные
927;254;1;11274,31;2022-04-15;2022-09-20;Email;Книги;Новые;4;1;4;414;Новые клиенты
928;196;6;9688,56;2022-04-15;2022-09-20;Социальные сети;Спорт;Рискующие;4;1;4;414;Новые клиенты
929;598;23;5361,58;2022-04-16;2022-09-20;Контекстная реклама;Одежда;Рискующие;1;3;2;132;Потерянные
930;522;51;784,95;2022-04-16;2022-09-20;Социальные сети;Дом и сад;Чемпионы;1;5;1;151;Потерянные
931;517;23;514,30;2022-04-16;2022-09-20;Органика;Дом и сад;Чемпионы;1;3;1;131;Потерянные
932;635;43;8335,01;2022-04-16;2022-09-20;Контекстная реклама;Одежда;Рискующие;1;4;3;143;Потерянные
933;118;43;11442,39;2022-04-16;2022-09-20;Рефералы;Одежда;Чемпионы;5;4;4;544;Чемпионы
934;159;23;8083,82;2022-04-16;2022-09-20;Органика;Одежда;Рискующие;4;3;3;433;Потерянные
935;228;32;12619,74;2022-04-16;2022-09-21;Рефералы;Электроника;Чемпионы;4;3;5;435;Лояльные клиенты
936;216;30;549,73;2022-04-16;2022-09-21;Контекстная реклама;Дом и сад;Рискующие;4;3;1;431;Потерянные
937;15;13;5532,94;2022-04-16;2022-09-21;Рефералы;Дом и сад;Лояльные;5;2;2;522;Потерянные
938;157;43;3594,20;2022-04-17;2022-09-21;Органика;Электроника;Чемпионы;4;4;2;442;Потерянные
939;261;18;6736,73;2022-04-17;2022-09-21;Органика;Книги;Рискующие;3;2;3;323;Потерянные
940;157;23;1132,03;2022-04-17;2022-09-21;Социальные сети;Дом и сад;Чемпионы;4;3;1;431;Потерянные
941;47;15;14314,27;2022-04-17;2022-09-21;Контекстная реклама;Книги;Рискующие;5;2;5;525;Потерянные
942;324;33;3387,67;2022-04-17;2022-09-21;Email;Книги;Рискующие;3;3;2;332;Потерянные
943;130;21;13838,50;2022-04-17;2022-09-22;Email;Книги;Потерянные;4;2;5;425;Потерянные
944;411;39;6417,10;2022-04-17;2022-09-22;Рефералы;Дом и сад;Потерянные;2;4;3;243;Потерянные
945;95;23;14783,59;2022-04-17;2022-09-22;Email;Спорт;Новые;5;3;5;535;Потерянные
946;627;27;8333,17;2022-04-17;2022-09-22;Email;Книги;Чемпионы;1;3;3;133;Потерянные
947;292;45;13965,95;2022-04-18;2022-09-22;Органика;Спорт;Лояльные;3;5;5;355;Лояльные клиенты
948;283;44;129,97;2022-04-18;2022-09-22;Органика;Электроника;Потенциальные;3;4;1;341;Потерянные
949;69;18;11236,17;2022-04-18;2022-09-22;Органика;Спорт;Потенциальные;5;2;4;524;Потерянные
950;11;24;13550,61;2022-04-18;2022-09-22;Email;Спорт;Потерянные;5;3;5;535;Потерянные
951;254;51;2138,82;2022-04-18;2022-09-23;Рефералы;Одежда;Чемпионы;4;5;1;451;Потерянные
952;550;47;1487,08;2022-04-18;2022-09-23;Контекстная реклама;Книги;Потерянные;1;5;1;151;Потерянные
953;134;40;6397,36;2022-04-18;2022-09-23;Социальные сети;Дом и сад;Рискующие;4;4;3;443;Потерянные
954;23;51;14008,50;2022-04-18;2022-09-23;Рефералы;Одежда;Рискующие;5;5;5;555;Чемпионы
955;346;42;8158,68;2022-04-18;2022-09-23;Органика;Спорт;Лояльные;3;4;3;343;Лояльные клиенты
956;302;7;7935,47;2022-04-19;2022-09-23;Рефералы;Электроника;Чемпионы;3;1;3;313;Потерянные
957;363;50;2159,84;2022-04-19;2022-09-23;Контекстная реклама;Дом и сад;Потенциальные;3;5;1;351;Потерянные
958;396;48;61,80;2022-04-19;2022-09-23;Органика;Электроника;Лояльные;2;5;1;251;Потерянные
959;218;20;12161,59;2022-04-19;2022-09-23;Контекстная реклама;Спорт;Чемпионы;4;2;5;425;Потерянные
960;141;27;1359,24;2022-04-19;2022-09-24;Социальные сети;Электроника;Чемпионы;4;3;1;431;Потерянные
961;616;6;9526,05;2022-04-19;2022-09-24;Рефералы;Одежда;Потерянные;1;1;4;114;Потерянные
962;210;27;13723,52;2022-04-19;2022-09-24;Социальные сети;Электроника;Потерянные;4;3;5;435;Лояльные клиенты
963;623;9;3169,35;2022-04-19;2022-09-24;Email;Одежда;Чемпионы;1;1;2;112;Потерянные
964;616;53;9995,83;2022-04-20;2022-09-24;Рефералы;Книги;Новые;1;5;4;154;Потерянные
965;460;45;1226,54;2022-04-20;2022-09-24;Email;Дом и сад;Лояльные;2;5;1;251;Потерянные
966;356;31;9076,14;2022-04-20;2022-09-24;Контекстная реклама;Электроника;Чемпионы;3;3;4;334;Потерянные
967;324;21;2500,78;2022-04-20;2022-09-24;Email;Одежда;Потерянные;3;2;1;321;Потерянные
968;133;26;11052,51;2022-04-20;2022-09-25;Контекстная реклама;Спорт;Лояльные;4;3;4;434;Лояльные клиенты
969;127;40;4553,41;2022-04-20;2022-09-25;Социальные сети;Спорт;Потенциальные;5;4;2;542;Потерянные
970;106;48;6977,70;2022-04-20;2022-09-25;Органика;Одежда;Чемпионы;5;5;3;553;Потерянные
971;604;45;9011,49;2022-04-20;2022-09-25;Социальные сети;Дом и сад;Рискующие;1;5;4;154;Потерянные
972;378;13;2610,54;2022-04-20;2022-09-25;Email;Книги;Чемпионы;3;2;1;321;Потерянные
973;51;49;11137,49;2022-04-21;2022-09-25;Контекстная реклама;Книги;Чемпионы;5;5;4;554;Чемпионы
974;29;23;4574,47;2022-04-21;2022-09-25;Email;Дом и сад;Лояльные;5;3;2;532;Потерянные
975;462;20;9952,46;2022-04-21;2022-09-25;Органика;Электроника;Лояльные;2;2;4;224;Потерянные
976;296;37;2416,33;2022-04-21;2022-09-26;Рефералы;Одежда;Потерянные;3;4;1;341;Потерянные
977;297;54;10337,36;2022-04-21;2022-09-26;Рефералы;Книги;Новые;3;5;4;354;Потерянные
978;407;53;1966,41;2022-04-21;2022-09-26;Рефералы;Дом и сад;Чемпионы;2;5;1;251;Потерянные
979;613;28;6409,08;2022-04-21;2022-09-26;Email;Книги;Потерянные;1;3;3;133;Потерянные
980;405;17;3745,73;2022-04-21;2022-09-26;Рефералы;Книги;Потенциальные;2;2;2;222;Потерянные
981;346;28;11238,21;2022-04-21;2022-09-26;Контекстная реклама;Электроника;Лояльные;3;3;4;334;Потерянные
982;622;41;3967,42;2022-04-22;2022-09-26;Органика;Книги;Новые;1;4;2;142;Потерянные
983;420;2;13231,67;2022-04-22;2022-09-26;Социальные сети;Одежда;Рискующие;2;1;5;215;Нуждающиеся во внимании
984;182;25;13382,71;2022-04-22;2022-09-27;Контекстная реклама;Дом и сад;Рискующие;4;3;5;435;Лояльные клиенты
985;1;50;2986,80;2022-04-22;2022-09-27;Органика;Электроника;Новые;5;5;1;551;Потерянные
986;567;41;9227,00;2022-04-22;2022-09-27;Социальные сети;Электроника;Потерянные;1;4;4;144;Нуждающиеся во внимании
987;371;6;1361,38;2022-04-22;2022-09-27;Рефералы;Дом и сад;Рискующие;3;1;1;311;Новые клиенты
988;431;11;5903,48;2022-04-22;2022-09-27;Социальные сети;Одежда;Чемпионы;2;1;2;212;Потерянные
989;309;38;10714,16;2022-04-22;2022-09-27;Email;Книги;Лояльные;3;4;4;344;Лояльные клиенты
990;137;6;9908,38;2022-04-22;2022-09-27;Email;Книги;Потенциальные;4;1;4;414;Новые клиенты
991;202;45;9389,28;2022-04-23;2022-09-27;Рефералы;Одежда;Рискующие;4;5;4;454;Чемпионы
992;436;11;4273,99;2022-04-23;2022-09-27;Рефералы;Спорт;Чемпионы;2;1;2;212;Потерянные
993;313;14;5701,47;2022-04-23;2022-09-28;Контекстная реклама;Дом и сад;Потерянные;3;2;2;322;Потерянные
994;117;2;1589,04;2022-04-23;2022-09-28;Контекстная реклама;Одежда;Лояльные;5;1;1;511;Потенциально лояльные
