property_id,city,district,property_type,total_area,living_area,kitchen_area,rooms,floor,total_floors,year_built,renovation_type,balcony,parking,metro_distance,center_distance,school_rating,hospital_distance,shopping_mall_distance,park_distance,crime_rate,air_quality_index,noise_level,price
PROP_000442,Казань,Промышленный,Новостройка,25.0,15.5,19.9,1,9,20,2022,Евроремонт,True,False,,5.6,10.0,4.4,4.9,2.7,1.9,5.2,8.9,1500000
PROP_000443,Новосибирск,Промышленный,Вторичка,52.7,41.8,14.8,2,3,5,1961,Косметический,True,False,1.6,26.8,8.3,1.3,4.0,1.6,1.0,1.0,4.7,2190000
PROP_000444,Москва,Окраина,Вторичка,25.0,16.5,9.9,1,14,16,1979,Косметический,True,False,1.6,29.6,8.2,9.6,1.4,3.4,7.9,1.0,5.6,1580000
PROP_000445,Москва,Спальный район,Новостройка,71.1,53.1,16.5,3,8,12,2020,Евроремонт,True,True,1.4,24.0,3.0,2.3,2.8,3.0,2.4,2.4,2.9,16420000
PROP_000446,СПб,Деловой район,Вторичка,59.2,40.5,18.5,3,7,16,1991,Без ремонта,True,True,1.6,1.4,3.1,1.3,0.5,1.2,2.0,2.8,3.5,11070000
PROP_000447,Москва,Деловой район,Вторичка,25.0,18.0,11.5,1,1,12,2012,Косметический,True,False,5.0,9.3,6.9,0.7,1.3,1.0,1.9,5.8,1.3,7890000
PROP_000448,Москва,Центр,Элитное,122.9,86.3,14.8,6,2,3,1903,Без ремонта,True,False,0.5,4.4,6.5,3.5,2.1,0.9,1.1,1.0,3.9,80280000
PROP_000449,Москва,Центр,Вторичка,146.4,97.9,19.9,6,1,16,2006,Косметический,True,False,0.6,2.2,5.7,5.4,4.2,6.2,1.0,4.6,2.3,53110000
PROP_000450,Москва,Спальный район,Новостройка,56.8,40.9,19.9,3,12,16,2018,Без ремонта,True,False,2.1,14.2,7.5,0.4,3.5,2.7,2.1,6.3,7.2,11220000
PROP_000451,Москва,Спальный район,Вторичка,25.0,15.7,12.2,1,11,16,2014,Косметический,True,False,1.5,24.4,4.4,1.6,3.9,4.3,1.0,1.0,1.2,4720000
PROP_000452,Москва,Деловой район,Новостройка,42.9,29.8,11.4,2,20,25,2016,Косметический,True,False,0.3,2.7,,1.2,2.4,2.6,2.6,1.2,2.5,14910000
PROP_000453,СПб,Центр,Новостройка,50.3,37.6,18.6,2,2,16,2020,Евроремонт,True,False,0.1,0.5,4.3,1.1,0.8,1.2,4.0,1.0,8.5,14910000
PROP_000454,СПб,Спальный район,Новостройка,66.8,49.6,11.9,3,8,20,2022,Косметический,True,True,1.9,21.7,3.3,3.2,7.4,3.5,2.2,1.6,7.5,9170000
PROP_000455,Екатеринбург,Центр,Вторичка,100.7,62.6,16.5,3,7,16,2014,Без ремонта,True,False,,1.7,2.2,3.9,1.1,1.1,4.3,5.0,1.0,13480000
PROP_000456,Екатеринбург,Спальный район,Вторичка,141.9,97.5,8.7,6,13,16,2000,Косметический,True,True,,19.6,5.6,6.2,7.5,1.4,1.0,2.4,1.4,10280000
PROP_000457,Казань,Спальный район,Элитное,80.0,63.4,19.7,4,8,8,1904,Косметический,True,False,,9.0,10.0,3.0,3.5,0.2,4.5,1.2,8.5,7930000
PROP_000458,Новосибирск,Окраина,Вторичка,25.0,16.5,8.6,1,3,9,1997,Без ремонта,True,False,4.1,17.7,2.1,8.2,7.4,3.1,3.8,4.9,6.1,1000000
PROP_000459,Москва,Окраина,Новостройка,52.5,34.9,14.9,2,1,12,2019,Косметический,True,False,2.4,15.9,8.2,1.7,2.1,3.2,1.1,3.3,4.0,7360000
PROP_000460,Москва,Центр,Вторичка,25.0,15.2,8.1,1,5,9,2006,Без ремонта,True,True,0.1,1.9,2.3,5.4,3.0,4.2,2.8,2.0,7.4,8520000
PROP_000461,Новосибирск,Окраина,Новостройка,25.0,19.2,16.1,1,4,20,2018,Косметический,True,False,4.8,35.4,10.0,0.9,2.8,0.6,6.6,2.3,3.3,1000000
PROP_000462,Новосибирск,Промышленный,Новостройка,25.9,17.1,16.5,1,10,12,2019,Косметический,True,True,1.5,41.4,3.8,4.9,5.7,0.7,3.3,3.1,6.1,1220000
PROP_000463,СПб,Спальный район,Вторичка,25.0,19.3,8.2,1,6,16,1979,Косметический,True,False,2.0,13.3,4.6,4.3,3.0,3.5,6.5,1.0,1.7,2670000
PROP_000464,СПб,Центр,Новостройка,58.4,37.2,14.5,3,2,12,2023,Косметический,True,True,0.1,0.5,10.0,3.5,4.5,4.1,6.2,4.9,1.3,27250000
PROP_000465,СПб,Деловой район,Новостройка,54.7,41.4,18.1,2,25,25,2021,Евроремонт,True,False,0.1,2.9,5.7,7.4,3.0,9.0,4.1,4.0,2.6,20170000
PROP_000466,СПб,Деловой район,Вторичка,42.2,31.6,15.4,2,2,5,1975,Косметический,True,False,1.4,4.7,3.8,3.5,4.7,1.1,1.0,1.5,2.3,8710000
PROP_000467,Москва,Деловой район,Элитное,100.9,70.3,6.7,4,2,8,2018,Косметический,True,False,2.2,5.0,5.4,3.1,1.0,1.9,1.4,10.0,10.0,52640000
PROP_000468,Новосибирск,Спальный район,Вторичка,113.9,76.4,18.2,3,3,16,1986,Косметический,False,False,2.2,17.3,6.9,6.6,0.5,2.0,1.0,1.5,9.9,5120000
PROP_000469,СПб,Центр,Новостройка,113.0,80.0,14.1,3,6,16,2017,Косметический,True,True,0.5,2.9,3.7,2.1,1.6,5.8,6.9,4.2,1.8,36450000
PROP_000470,СПб,Деловой район,Вторичка,25.0,19.6,17.4,1,8,12,1984,Без ремонта,False,True,0.6,7.8,6.4,1.2,3.2,7.1,2.9,5.4,1.0,4630000
PROP_000471,СПб,Спальный район,Новостройка,48.8,29.6,9.0,2,1,20,2020,Косметический,True,False,0.9,27.5,10.0,2.9,4.3,4.2,1.0,3.6,1.6,5740000
PROP_000472,Новосибирск,Промышленный,Вторичка,83.2,63.9,12.0,3,1,16,1975,Косметический,True,False,2.4,50.0,9.1,4.6,0.4,3.5,1.0,1.8,1.0,3470000
PROP_000473,Новосибирск,Окраина,Новостройка,55.2,35.9,11.5,3,9,20,2021,Евроремонт,True,True,3.4,27.5,2.6,5.5,1.0,4.6,1.5,4.6,2.1,2890000
PROP_000474,Новосибирск,Окраина,Вторичка,27.2,20.2,19.1,1,10,12,1978,Без ремонта,True,False,2.0,50.0,4.5,1.9,3.7,0.3,2.3,1.0,7.7,1000000
PROP_000475,Москва,Центр,Вторичка,27.5,20.8,8.1,1,1,9,1961,Косметический,True,False,0.1,0.5,7.0,2.9,1.5,2.4,2.3,5.5,2.3,7950000
PROP_000476,СПб,Окраина,Новостройка,48.1,30.6,16.5,2,2,12,2015,Евроремонт,True,False,0.3,19.3,7.7,2.8,1.6,1.2,1.3,2.5,2.3,5890000
PROP_000477,Москва,Промышленный,Вторичка,70.6,50.5,17.5,3,5,5,2004,Без ремонта,True,False,0.7,14.0,5.2,0.5,5.3,0.1,1.0,7.8,2.4,9070000
PROP_000478,Казань,Окраина,Вторичка,25.0,19.1,16.6,1,4,9,2009,Евроремонт,False,False,,13.2,3.7,1.9,1.1,0.7,1.0,8.2,2.8,1210000
PROP_000479,Москва,Центр,Вторичка,60.3,48.0,10.5,3,3,9,1968,Без ремонта,False,False,0.1,5.6,10.0,6.5,4.6,2.0,1.0,1.5,3.7,18030000
PROP_000480,Екатеринбург,Окраина,Новостройка,48.8,30.3,11.7,2,24,25,2020,Евроремонт,True,False,,15.9,8.6,4.5,1.9,4.8,1.0,2.7,2.5,3330000
PROP_000481,Казань,Спальный район,Новостройка,32.6,19.9,16.2,1,12,12,2023,Евроремонт,True,False,,24.6,10.0,5.3,0.6,2.8,1.1,10.0,5.7,2830000
PROP_000482,Москва,Окраина,Элитное,80.0,61.4,14.0,3,5,5,2021,Евроремонт,False,True,0.7,45.5,5.7,1.1,2.9,0.8,5.8,2.8,4.9,19900000
PROP_000483,Новосибирск,Промышленный,Вторичка,25.0,19.2,15.5,1,3,9,2011,Косметический,True,False,1.5,14.4,8.7,3.0,0.6,0.5,1.9,1.4,3.2,1530000
PROP_000484,Казань,Спальный район,Новостройка,39.6,29.3,8.1,2,19,20,2019,Без ремонта,True,True,,41.9,9.0,7.5,2.0,9.7,1.0,1.0,10.0,1870000
PROP_000485,Москва,Окраина,Новостройка,37.2,25.2,17.7,2,11,16,2023,Косметический,False,False,2.1,28.3,9.3,0.5,2.8,0.8,1.0,1.7,1.0,4830000
PROP_000486,Москва,Деловой район,Вторичка,60.7,46.2,18.0,3,1,9,1976,Без ремонта,True,False,1.4,2.8,1.6,3.6,3.4,1.0,1.4,7.1,5.3,13150000
PROP_000487,Москва,Деловой район,Новостройка,41.0,25.4,9.3,2,4,12,2020,Косметический,True,False,3.5,2.4,9.7,9.7,1.4,2.6,4.6,1.0,2.6,14290000
PROP_000488,Екатеринбург,Окраина,Вторичка,56.3,40.4,14.9,3,1,9,1993,Косметический,True,True,,33.0,8.7,5.7,2.0,1.6,5.7,1.3,2.5,1620000
PROP_000489,СПб,Центр,Вторичка,29.6,20.3,16.2,1,3,9,1995,Косметический,True,True,0.1,8.1,3.6,7.0,2.2,3.6,1.0,1.0,6.4,7120000
PROP_000490,Москва,Промышленный,Новостройка,36.6,25.4,16.5,2,10,25,2015,Без ремонта,True,True,2.5,25.9,1.3,6.6,4.0,1.5,7.8,1.2,3.7,4110000
PROP_000491,СПб,Окраина,Новостройка,35.7,25.2,19.3,2,10,16,2023,Евроремонт,True,False,0.3,20.7,6.5,1.3,3.0,2.0,4.6,5.7,2.4,4680000
PROP_000492,Москва,Окраина,Новостройка,25.0,16.9,13.1,1,1,16,2021,Евроремонт,True,False,3.0,12.8,10.0,4.0,9.3,0.6,1.2,5.8,7.0,4390000
PROP_000493,СПб,Промышленный,Новостройка,87.2,54.5,7.0,4,4,16,2017,Косметический,False,True,0.8,25.7,8.5,2.5,3.2,2.3,1.0,1.8,1.1,12570000
PROP_000494,Москва,Спальный район,Вторичка,35.9,25.0,19.0,2,3,16,1997,Без ремонта,True,False,1.8,15.8,4.3,1.2,0.3,1.0,1.7,5.4,1.0,5550000
PROP_000495,СПб,Деловой район,Вторичка,50.8,32.6,12.6,2,3,16,1998,Косметический,True,False,2.5,2.6,7.0,1.5,8.8,0.4,5.4,7.4,8.6,10800000
PROP_000496,СПб,Промышленный,Вторичка,39.7,24.3,12.9,2,1,5,1986,Без ремонта,False,False,0.4,45.2,8.3,6.0,2.6,0.7,1.0,2.3,4.1,3280000
PROP_000497,СПб,Деловой район,Новостройка,49.4,30.6,12.5,2,9,20,2021,Косметический,True,False,3.5,7.5,10.0,8.0,4.8,5.8,5.6,1.0,4.2,12720000
PROP_000498,Москва,Окраина,Вторичка,32.8,24.1,9.6,1,5,5,2014,Косметический,False,False,8.3,21.8,3.4,2.3,2.1,1.0,1.9,2.0,5.8,2710000
PROP_000499,СПб,Центр,Вторичка,32.9,25.6,19.2,1,8,12,1986,Косметический,True,True,0.2,2.3,3.8,4.4,5.3,0.4,7.1,5.3,9.0,8420000
PROP_000500,СПб,Деловой район,Новостройка,49.6,33.7,19.0,2,20,20,2021,Евроремонт,True,True,0.3,8.0,2.8,7.3,4.0,5.7,1.3,4.0,4.0,15630000
PROP_000501,Москва,Промышленный,Вторичка,25.0,19.0,15.1,1,3,9,1968,Евроремонт,True,True,0.2,25.8,3.6,5.8,4.6,12.7,5.4,6.5,4.4,3750000
PROP_000502,СПб,Деловой район,Элитное,100.1,61.9,7.1,3,2,8,2019,Евроремонт,False,False,0.5,2.8,4.0,2.0,2.2,8.6,1.0,1.6,5.3,55630000
PROP_000503,СПб,Спальный район,Вторичка,97.7,66.2,15.1,4,4,16,2005,Без ремонта,True,False,0.6,21.7,10.0,2.1,2.7,0.9,1.5,10.0,4.4,12290000
PROP_000504,Новосибирск,Деловой район,Элитное,87.8,67.3,16.6,4,1,3,1948,Косметический,True,False,1.4,2.3,5.0,5.1,2.0,3.6,1.7,4.5,1.9,15940000
PROP_000505,Москва,Окраина,Новостройка,30.1,18.9,18.4,1,1,12,2017,Косметический,True,False,3.2,23.0,4.8,1.8,2.0,2.2,2.9,1.8,3.6,3250000
PROP_000506,Казань,Промышленный,Новостройка,99.2,64.1,9.6,4,7,20,2018,Косметический,True,True,,40.1,2.1,7.1,1.5,6.0,1.0,6.9,4.4,4490000
PROP_000507,Казань,Центр,Элитное,126.1,77.2,18.6,6,3,3,2020,Косметический,True,True,,0.8,2.7,4.7,4.3,2.1,1.0,5.2,3.6,29680000
PROP_000508,Москва,Окраина,Вторичка,69.1,52.1,14.6,3,9,12,1980,Косметический,True,False,0.3,24.6,6.0,1.8,2.9,0.5,10.0,1.4,5.6,4640000
PROP_000509,СПб,Промышленный,Вторичка,25.0,19.5,7.4,1,4,9,1975,Без ремонта,True,False,3.4,18.9,2.0,5.3,3.4,5.1,3.1,1.0,3.5,1750000
PROP_000510,Екатеринбург,Деловой район,Вторичка,25.9,20.5,10.5,1,4,16,2014,Евроремонт,True,True,,6.1,8.6,2.3,2.9,0.1,2.2,7.5,4.1,5340000
PROP_000511,Москва,Окраина,Новостройка,25.7,16.7,10.0,1,9,16,2022,Косметический,True,True,1.6,34.0,3.0,5.5,3.1,7.9,10.0,2.4,6.5,2710000
PROP_000512,Москва,Окраина,Вторичка,25.0,16.5,12.1,1,9,9,2001,Без ремонта,False,False,2.6,35.5,5.8,3.5,2.6,2.5,3.3,6.7,6.0,1890000
PROP_000513,Новосибирск,Деловой район,Вторичка,25.0,18.3,11.6,1,3,9,1962,Без ремонта,True,True,8.1,16.7,3.7,7.8,1.8,4.0,8.7,5.0,10.0,1840000
PROP_000514,Новосибирск,Окраина,Новостройка,50.7,34.3,16.0,2,8,20,2020,Косметический,True,True,1.1,34.3,5.1,2.6,1.9,2.9,7.4,1.0,1.0,2420000
PROP_000515,СПб,Деловой район,Новостройка,80.9,52.1,6.0,4,11,20,2022,Косметический,True,False,1.6,2.6,3.4,2.5,2.1,3.0,3.4,3.7,3.0,25260000
PROP_000516,СПб,Центр,Вторичка,55.2,34.6,18.1,3,3,9,2003,Без ремонта,True,True,0.1,3.7,3.8,6.0,2.9,3.4,4.3,3.4,9.8,11510000
PROP_000517,СПб,Спальный район,Вторичка,35.3,26.7,17.5,2,7,9,1981,Без ремонта,True,False,2.6,7.7,,0.2,6.0,6.3,1.9,2.2,7.2,3620000
PROP_000518,СПб,Спальный район,Новостройка,37.0,24.2,9.6,2,22,25,2018,Косметический,True,False,1.0,30.8,8.0,6.5,3.1,1.6,7.6,5.2,1.0,6680000
PROP_000519,Новосибирск,Центр,Вторичка,138.8,102.7,8.0,4,11,12,2002,Без ремонта,True,False,0.3,5.8,1.0,2.7,6.0,0.9,1.4,3.7,6.3,18330000
PROP_000520,Москва,Деловой район,Вторичка,29.5,21.4,7.6,1,7,9,1995,Косметический,True,False,1.8,16.9,5.7,0.4,2.2,1.1,1.0,,6.8,6570000
PROP_000521,Москва,Центр,Вторичка,31.1,23.4,14.7,1,7,9,1991,Косметический,True,False,0.2,0.5,5.2,1.1,2.1,1.7,8.2,1.4,3.5,9720000
PROP_000522,СПб,Спальный район,Новостройка,49.8,35.2,14.8,2,18,25,2024,Косметический,False,False,0.6,21.3,5.4,4.1,7.0,3.9,4.4,10.0,2.9,6690000
PROP_000523,Екатеринбург,Промышленный,Вторичка,42.2,26.0,6.1,2,1,16,1990,Без ремонта,True,False,,23.9,7.4,2.4,1.6,11.7,1.1,1.9,7.0,1620000
PROP_000524,Новосибирск,Окраина,Вторичка,39.9,30.9,13.0,2,1,9,1968,Без ремонта,True,False,0.3,27.2,8.2,3.2,7.0,5.1,3.0,2.7,3.6,1060000
PROP_000525,Казань,Окраина,Вторичка,110.5,73.7,15.7,4,1,9,1970,Евроремонт,False,False,,16.0,3.3,4.2,0.2,2.3,2.8,7.3,3.3,3700000
PROP_000526,Новосибирск,Деловой район,Новостройка,26.5,16.1,17.6,1,3,16,2018,Косметический,True,False,1.2,6.0,5.9,4.0,2.6,2.7,2.4,10.0,1.5,4580000
PROP_000527,Новосибирск,Спальный район,Элитное,80.0,56.0,14.3,3,12,12,2013,Евроремонт,False,False,0.9,18.4,6.9,2.6,7.3,0.4,6.9,3.5,2.8,11360000
PROP_000528,Екатеринбург,Окраина,Вторичка,25.0,19.9,12.8,1,9,16,2003,Евроремонт,True,False,,23.7,2.2,1.2,2.6,3.2,1.0,1.4,2.5,1020000
PROP_000529,Новосибирск,Деловой район,Новостройка,78.5,62.6,7.0,3,12,25,2016,Без ремонта,False,True,2.1,4.0,8.2,7.1,4.5,3.1,1.7,4.5,1.0,11020000
PROP_000530,Екатеринбург,Промышленный,Элитное,96.2,60.1,6.8,4,2,3,2013,Косметический,True,False,,50.0,,4.4,1.8,7.0,4.0,4.5,1.0,7760000
PROP_000531,Москва,Деловой район,Новостройка,58.4,36.6,10.8,3,12,12,2020,Косметический,True,False,0.5,3.6,6.7,10.7,1.4,1.0,1.0,2.4,6.6,19190000
PROP_000532,СПб,Промышленный,Элитное,80.0,52.9,10.2,3,3,3,2024,Евроремонт,True,False,2.4,36.7,5.2,9.0,2.1,3.2,1.0,5.1,4.8,14030000
PROP_000533,СПб,Спальный район,Вторичка,39.4,25.9,7.6,2,11,12,1979,Без ремонта,True,False,1.2,13.0,4.2,4.3,0.5,2.3,1.0,3.0,2.9,4290000
PROP_000534,Москва,Окраина,Вторичка,59.7,45.9,9.2,3,3,5,1972,Косметический,True,True,2.4,19.3,2.0,0.8,0.7,1.7,2.8,1.0,9.3,4920000
PROP_000535,Новосибирск,Промышленный,Вторичка,55.3,38.7,7.3,3,7,9,1991,Косметический,False,True,1.9,9.8,9.1,1.4,7.2,1.9,1.0,5.5,5.7,3130000
PROP_000536,Екатеринбург,Центр,Новостройка,41.1,32.4,14.8,2,2,12,2020,Евроремонт,True,False,,1.8,10.0,5.8,1.0,2.0,3.3,5.0,1.9,8360000
PROP_000537,Москва,Центр,Новостройка,78.0,53.0,18.0,3,8,16,2024,Евроремонт,True,True,0.3,0.5,8.3,6.5,1.1,3.8,3.2,3.9,7.8,47650000
PROP_000538,СПб,Центр,Вторичка,62.2,49.3,9.4,3,4,12,2003,Без ремонта,True,False,0.1,0.5,4.8,2.5,1.4,0.8,6.4,5.7,6.3,14100000
PROP_000539,Москва,Промышленный,Вторичка,31.9,22.0,17.9,1,1,16,1978,Без ремонта,True,False,3.1,42.1,3.4,2.0,2.2,2.3,2.7,3.2,3.0,1970000
PROP_000540,СПб,Окраина,Вторичка,59.0,45.9,10.6,3,9,16,1983,Без ремонта,True,False,1.5,22.2,9.3,3.5,8.1,4.4,1.3,6.9,6.2,3270000
PROP_000541,Москва,Деловой район,Вторичка,84.4,53.0,6.4,4,5,12,1969,Косметический,True,False,0.4,6.2,3.3,2.0,4.9,4.9,1.1,9.9,2.4,22110000
PROP_000542,Казань,Окраина,Вторичка,37.7,29.5,17.6,2,8,12,1962,Без ремонта,True,False,,7.0,5.2,3.9,2.4,3.1,2.2,1.0,6.4,1160000
PROP_000543,Москва,Промышленный,Новостройка,25.0,15.4,6.7,1,18,25,2016,Без ремонта,True,False,2.0,22.1,6.0,0.7,5.9,2.3,2.7,1.0,1.0,3750000
PROP_000544,Екатеринбург,Спальный район,Новостройка,59.4,44.3,10.3,3,9,12,2022,Евроремонт,True,True,,13.0,4.3,4.4,4.1,5.7,6.8,7.9,1.0,8300000
PROP_000545,СПб,Промышленный,Элитное,80.0,54.0,15.2,4,2,3,1911,Без ремонта,True,True,2.4,17.8,2.4,5.5,6.7,3.1,5.1,3.0,5.6,9230000
PROP_000546,СПб,Окраина,Новостройка,138.0,89.1,8.3,6,6,12,2020,Косметический,True,True,0.8,29.0,4.6,1.3,6.4,4.1,1.2,1.2,6.2,10330000
PROP_000547,Казань,Окраина,Новостройка,77.2,47.8,10.1,3,18,20,2017,Косметический,True,True,,34.2,5.1,6.4,0.9,8.2,1.4,1.0,2.6,2800000
PROP_000548,Казань,Деловой район,Вторичка,53.2,36.3,14.8,2,3,9,2002,Без ремонта,True,False,,8.9,3.0,1.8,2.5,6.1,1.6,3.5,2.1,5090000
PROP_000549,Москва,Центр,Элитное,92.8,69.5,14.9,4,3,12,2015,Косметический,True,True,0.2,2.6,2.9,0.9,1.7,1.2,1.3,1.0,7.3,73200000
PROP_000550,СПб,Центр,Новостройка,34.7,25.1,12.6,1,17,20,2023,Евроремонт,False,False,0.9,3.0,2.2,4.9,1.9,2.7,1.5,1.0,3.3,13990000
PROP_000551,Москва,Центр,Новостройка,60.8,44.2,7.9,3,9,25,2017,Евроремонт,False,False,0.3,2.2,5.5,5.0,1.9,2.4,2.1,1.0,1.3,27840000
PROP_000552,Москва,Промышленный,Вторичка,49.2,30.0,18.4,2,11,16,1979,Без ремонта,False,False,1.4,28.6,10.0,5.4,1.3,1.7,3.5,1.5,3.0,4130000
PROP_000553,СПб,Окраина,Вторичка,62.1,41.9,14.5,3,2,16,1981,Косметический,True,False,2.5,22.5,7.8,2.6,5.9,3.4,2.5,3.9,5.8,3700000
PROP_000554,Казань,Спальный район,Новостройка,57.0,38.5,9.4,3,16,16,2020,Евроремонт,True,True,,27.2,10.0,0.8,5.3,3.9,1.1,2.4,1.6,4590000
